#,MLS #,Status,Area,Address,Zip,# Beds Total,# Baths Full,# Baths Half,# Living,# Stories,# Garage Spaces,Year Built,Acres,Sqft Total,LP$SqFt,List Price,Sold/Lease$/SqFt,Sold/Lease Price,Sold/Lease Date,ADOM,CDOM
4584,9016486,S,SWW,7807 Crazy Horse DR,78737,2,1,0,1,1,0,1995,0.38,"1,200",$187.42 ,"$224,900 ",$187.42 ,"$224,900 ",9/14/2015,28,28
4585,5935946,S,SWW,5628 Wagon Train RD,78749,3,2,0,1,1,2,1979,0.2,"1,257",$198.09 ,"$249,000 ",$179.00 ,"$225,000 ",7/17/2015,3,3
4586,9646428,S,SWW,6213 Morning Dew DR,78749,3,2,0,1,2,2,1979,0.19,"1,740",$137.93 ,"$240,000 ",$144.54 ,"$251,500 ",7/29/2015,5,5
4587,9860489,S,SWW,7304 Beckett RD,78749,3,2,1,1,2,2,1978,0.23,"1,684",$148.46 ,"$250,000 ",$151.43 ,"$255,000 ",9/4/2015,48,48
4588,7194891,S,SWW,7505 Vol Walker DR,78749,3,2,0,1,1,2,1995,0.16,"1,703",$161.48 ,"$275,000 ",$155.61 ,"$265,000 ",10/27/2015,8,8
4589,7169546,S,SWW,4907 Dry Oak TRL,78749,4,2,0,1,1,2,1980,0.16,"1,419",$193.73 ,"$274,900 ",$188.91 ,"$268,067 ",12/7/2015,8,8
4590,9907780,S,SWW,6305 Morning Dew DR,78749,4,2,1,1,2,2,1979,0.29,"1,814",$153.80 ,"$279,000 ",$149.12 ,"$270,500 ",12/18/2015,81,81
4591,8738252,S,SWW,8511 Ganttcrest DR,78749,3,2,0,1,1,2,1996,0.2,"1,580",$177.15 ,"$279,900 ",$171.71 ,"$271,300 ",8/14/2015,4,4
4592,8035729,S,SWW,7705 Vail Valley DR,78749,3,2,0,1,1,2,1986,0.16,"1,604",$174.56 ,"$280,000 ",$172.69 ,"$277,000 ",8/17/2015,6,6
4593,1420986,S,SWW,5617 Kayview DR,78749,2,2,0,2,1,0,2004,0.26,"1,334",$206.15 ,"$275,000 ",$211.39 ,"$282,000 ",10/13/2015,6,6
4594,6037744,S,SWW,5607 Wagon Train CV,78749,3,2,0,1,1,2,1983,0.19,"1,435",$194.43 ,"$279,000 ",$197.04 ,"$282,755 ",7/14/2015,2,2
4595,7770228,S,SWW,6005 Sun Vista DR,78749,3,2,0,1,1,2,1983,0.18,"1,561",$192.18 ,"$300,000 ",$182.58 ,"$285,000 ",9/23/2015,9,9
4596,9131844,S,SWW,4611 White Elm DR,78749,3,3,0,1,2,2,1981,0.26,"2,025",$137.78 ,"$279,000 ",$140.74 ,"$285,000 ",8/31/2015,14,14
4597,3824014,S,SWW,4502 Yellow Rose TRL,78749,4,2,1,1,2,2,1982,0.19,"1,725",$165.22 ,"$285,000 ",$165.22 ,"$285,000 ",10/9/2015,21,21
4598,2594284,S,SWW,5504 Camp Fire TRL,78749,4,2,0,1,2,2,1978,0,"1,643",$179.55 ,"$295,000 ",$174.22 ,"$286,250 ",11/23/2015,,
4599,7508963,S,SWW,5604 Wagon Train CV,78749,4,2,1,2,2,2,1983,0.2,"2,348",$127.34 ,"$299,000 ",$123.08 ,"$289,000 ",8/18/2015,17,17
4600,7759205,S,SWW,8108 Siringo PASS,78749,3,2,0,1,1,2,1995,0.13,"1,501",$193.14 ,"$289,900 ",$193.14 ,"$289,900 ",9/28/2015,1,1
4601,6846800,S,SWW,8902 Wampton WAY,78749,3,2,0,1,1,2,1999,0.14,"1,459",$202.19 ,"$295,000 ",$203.56 ,"$297,000 ",11/30/2015,4,4
4602,2063606,S,SWW,6100 Morning Dew DR,78749,4,2,0,1,1,2,1979,0.21,"1,717",$174.14 ,"$299,000 ",$174.72 ,"$300,000 ",12/7/2015,3,3
4603,8537846,S,SWW,7001 Wheeler Branch TRL,78749,3,2,0,1,1,2,1982,0.24,"2,101",$142.31 ,"$299,000 ",$142.79 ,"$300,000 ",9/4/2015,1,1
4604,7812057,S,SWW,5404 Wolf RUN,78749,3,2,0,1,1,2,1983,0.17,"1,633",$183.10 ,"$299,000 ",$185.55 ,"$303,000 ",9/18/2015,12,12
4605,6418627,S,SWW,6302 Morning Dew DR,78749,3,2,0,1,1,2,1980,0.27,"1,432",$209.50 ,"$300,000 ",$212.99 ,"$305,000 ",7/24/2015,3,3
4606,7037980,S,SWW,7041 Auckland DR,78749,3,2,0,1,1,2,1997,0.17,"1,687",$192.65 ,"$325,000 ",$180.79 ,"$305,000 ",7/17/2015,13,13
4607,9482587,S,SWW,6005 Mesa Verde,78749,3,2,0,1,1,2,1998,0.14,"1,511",$202.85 ,"$306,500 ",$202.85 ,"$306,500 ",8/17/2015,2,2
4608,1514375,S,SWW,8403 Forest Heights LN,78749,3,2,0,1,1,2,1996,0.17,"1,708",$187.30 ,"$319,900 ",$179.45 ,"$306,500 ",7/14/2015,15,15
4609,1642255,S,SWW,5805 John Blocker CT,78749,3,2,0,1,1,2,1989,0.34,"1,496",$205.55 ,"$307,500 ",$205.55 ,"$307,500 ",12/11/2015,4,4
4610,9513047,S,SWW,5803 Pecanwood LN,78749,3,2,0,1,1,2,1999,0.19,"1,851",$172.88 ,"$320,000 ",$166.13 ,"$307,500 ",12/23/2015,24,54
4611,8072045,S,SWW,6836 La Concha PASS,78749,3,2,0,2,1,2,1999,0.18,"1,908",$162.47 ,"$310,000 ",$162.47 ,"$310,000 ",12/4/2015,1,1
4612,8220657,S,SWW,5911 SHANGHAI PIERCE RD,78749,3,2,0,2,1,2,1988,,"1,665",$186.19 ,"$310,000 ",$186.19 ,"$310,000 ",11/30/2015,10,10
4613,7524602,S,SWW,6310 Fair Valley TRL,78749,3,2,0,2,1,2,1981,0.19,"1,763",$169.60 ,"$299,000 ",$175.84 ,"$310,000 ",7/6/2015,5,5
4614,6457175,S,SWW,4702 White Elm DR,78749,4,2,1,1,2,2,1981,0.26,"1,856",$168.10 ,"$312,000 ",$168.10 ,"$312,000 ",10/7/2015,4,4
4615,5980196,S,SWW,7709 Amanda Ellis WAY,78749,3,2,0,1,1,2,1999,0.19,"1,851",$173.96 ,"$322,000 ",$168.56 ,"$312,000 ",10/26/2015,63,63
4616,4423519,S,SWW,9100 Colberg DR,78749,3,2,0,1,1,2,1997,0.15,"1,789",$175.52 ,"$314,000 ",$175.52 ,"$314,000 ",11/5/2015,2,2
4617,7187111,S,SWW,6610 Hill Oaks DR,78749,3,2,0,1,1,0,1994,0.38,"1,745",$179.94 ,"$314,000 ",$179.94 ,"$314,000 ",10/27/2015,20,20
4618,8418198,S,SWW,5301 Ashcroft CT,78749,3,2,1,3,2,2,1990,0.2,"2,048",$155.76 ,"$319,000 ",$153.81 ,"$315,000 ",12/10/2015,6,6
4619,4582450,S,SWW,7210 John Blocker DR,78749,3,2,0,2,1,2,1988,0.21,"1,659",$195.90 ,"$325,000 ",$189.87 ,"$315,000 ",10/23/2015,4,4
4620,9518892,S,SWW,6007 Abilene TRL,78749,4,2,1,2,2,2,1984,0.21,"2,348",$136.29 ,"$320,000 ",$135.43 ,"$318,000 ",11/16/2015,8,8
4621,8849564,S,SWW,6301 Morning Dew DR,78749,4,2,0,2,1,2,1980,0.24,"1,936",$160.90 ,"$311,500 ",$164.26 ,"$318,000 ",6/26/2015,4,4
4622,2197481,S,SWW,6856 Auckland DR,78749,3,2,1,1,2,2,1996,0.17,"1,839",$178.90 ,"$329,000 ",$173.46 ,"$319,000 ",10/7/2015,26,26
4623,3203658,S,SWW,4402 Yellow Rose TRL,78749,3,2,0,1,1,2,1982,0.18,"1,715",$193.59 ,"$332,000 ",$186.30 ,"$319,500 ",8/31/2015,9,9
4624,5934386,S,SWW,5713 Kayview DR,78749,4,2,1,2,2,2,1986,0.21,"1,844",$178.90 ,"$329,900 ",$173.48 ,"$319,900 ",9/14/2015,8,8
4625,7638398,S,SWW,5613 Lomita Verde CIR,78749,4,2,0,1,1,2,1998,0.14,"1,619",$200.68 ,"$324,900 ",$197.65 ,"$320,000 ",10/26/2015,3,3
4626,3279887,S,SWW,5820 Lomita Verde CIR,78749,4,3,0,2,2,2,1998,0.14,"2,166",$150.00 ,"$324,900 ",$147.74 ,"$320,000 ",9/25/2015,5,5
4627,2717692,S,SWW,6208 Sun Vista DR,78749,3,2,0,1,2,2,1980,0.19,"2,000",$160.00 ,"$320,000 ",$160.75 ,"$321,500 ",11/6/2015,12,12
4628,2970808,S,SWW,7211 Chuck Wagon TRL,78749,3,2,0,1,1,2,1979,0.24,"1,403",$227.37 ,"$319,000 ",$229.51 ,"$322,000 ",12/19/2015,1,1
4629,4990263,S,SWW,6812 Telluride TRL,78749,3,2,1,2,2,2,1999,0.14,"2,054",$157.74 ,"$324,000 ",$157.74 ,"$324,000 ",7/31/2015,50,50
4630,9306480,S,SWW,6504 Targa CT,78749,4,2,0,1,1,2,1982,0.21,"1,879",$164.98 ,"$309,997 ",$172.96 ,"$325,000 ",9/30/2015,4,4
4631,1954023,S,SWW,6202 Adel CV,78749,3,2,0,1,1,2,1982,0.24,"1,760",$170.40 ,"$299,900 ",$184.66 ,"$325,000 ",7/10/2015,3,3
4632,7889406,S,SWW,9012 Colberg DR,78749,4,2,0,2,1,2,1997,0.15,"1,976",$166.95 ,"$329,900 ",$164.52 ,"$325,100 ",12/22/2015,101,101
4633,5144018,S,SWW,6206 Honey Dew CT,78749,4,2,1,1,2,2,1983,0.23,"2,197",$150.16 ,"$329,900 ",$148.34 ,"$325,900 ",7/30/2015,1,1
4634,4426811,S,SWW,6307 Clairmont DR,78749,5,3,0,1,1,2,1997,0.29,"2,651",$131.65 ,"$349,000 ",$123.73 ,"$328,000 ",10/26/2015,9,9
4635,1246709,S,SWW,9123 Fainwood LN,78749,3,2,0,1,1,2,1994,0.18,"1,687",$195.55 ,"$329,900 ",$195.55 ,"$329,900 ",12/21/2015,26,26
4636,9188706,S,SWW,8404 La Naranja CV,78749,4,2,0,2,1,2,1991,0.22,"1,956",$171.27 ,"$335,000 ",$168.71 ,"$330,000 ",12/17/2015,12,12
4637,9256834,S,SWW,6503 Needham LN,78739,3,2,1,3,2,2,1989,0.17,"2,528",$138.05 ,"$349,000 ",$130.54 ,"$330,000 ",12/10/2015,33,33
4638,3290928,S,SWW,8509 Ganttcrest DR,78749,4,2,0,1,1,2,1995,0.2,"2,027",$163.79 ,"$332,000 ",$162.80 ,"$330,000 ",8/26/2015,4,4
4639,7464365,S,SWW,7200 John Blocker DR,78749,3,2,1,2,2,2,1988,0.17,"2,236",$149.82 ,"$335,000 ",$147.58 ,"$330,000 ",9/25/2015,16,31
4640,8253468,S,SWW,9011 Meacham WAY,78749,4,2,0,1,1,2,2000,0.21,"1,902",$170.08 ,"$323,500 ",$174.03 ,"$331,000 ",6/29/2015,3,3
4641,2619720,S,SWW,7041 Auckland DR,78749,3,2,0,1,1,2,1997,0.17,"1,687",$201.48 ,"$339,900 ",$196.80 ,"$332,000 ",9/2/2015,1,1
4642,8106300,S,SWW,6036 Mesa Verde CIR,78749,3,2,1,1,2,2,1999,0.13,"2,058",$163.99 ,"$337,500 ",$161.81 ,"$333,000 ",9/15/2015,15,27
4643,7876116,S,SWW,7601 Hawkeye DR,78749,4,2,1,3,2,2,1983,0.2,"2,596",$130.59 ,"$339,000 ",$128.58 ,"$333,800 ",9/25/2015,24,24
4644,6920393,S,SWW,6015 San Paublo CT,78749,3,2,0,2,1,2,1989,0.14,"1,769",$190.50 ,"$337,000 ",$188.81 ,"$334,000 ",10/13/2015,3,3
4645,6038641,S,SWW,7806 Wheel Rim CIR,78749,3,2,1,2,2,2,1992,0.25,"1,965",$170.43 ,"$334,900 ",$170.43 ,"$334,900 ",12/18/2015,27,27
4646,5796267,S,SWW,5109 WOODCREEK RD,78749,3,2,0,2,1,2,1979,0.24,"2,050",$170.73 ,"$350,000 ",$163.41 ,"$335,000 ",12/16/2015,31,31
4647,1314472,S,SWW,5900 Lomita Verde CIR,78749,3,2,0,1,1,2,1998,0.16,"1,902",$178.23 ,"$339,000 ",$176.13 ,"$335,000 ",11/24/2015,29,29
4648,3069821,S,SWW,8510 Tyhurst DR,78749,3,2,0,1,1,2,1994,0.19,"1,661",$195.67 ,"$325,000 ",$201.69 ,"$335,000 ",9/22/2015,4,4
4649,6029930,S,SWW,5919 Shanghai Pierce RD,78749,3,2,1,3,2,2,1988,0.2,"2,267",$147.77 ,"$335,000 ",$147.77 ,"$335,000 ",7/17/2015,35,35
4650,2283371,S,SWW,6528 TAYLORCREST DR,78749,3,2,0,2,1,2,1999,0.19,"2,173",$154.62 ,"$336,000 ",$155.09 ,"$337,000 ",11/2/2015,2,2
4651,4322188,S,SWW,5910 Pecanwood LN,78749,3,2,0,1,1,2,1997,0.17,"1,810",$185.08 ,"$335,000 ",$186.46 ,"$337,500 ",7/10/2015,3,3
4652,5615993,S,SWW,5809 Kayview DR,78749,3,2,0,2,1,2,1990,0.29,"1,891",$182.44 ,"$345,000 ",$179.01 ,"$338,500 ",10/20/2015,14,14
4653,5523889,S,SWW,7711 Ponoma TRL,78749,4,2,1,1,2,2,1986,0.17,"2,183",$158.04 ,"$345,000 ",$155.75 ,"$340,000 ",9/23/2015,30,30
4654,4130607,S,SWW,6912 Poncha PASS,78749,3,2,1,2,2,2,2001,0.17,"2,156",$157.70 ,"$340,000 ",$157.70 ,"$340,000 ",7/8/2015,8,8
4655,9637495,S,SWW,7600 Kiva DR,78749,4,2,1,2,2,2,1992,0.18,"2,368",$143.58 ,"$340,000 ",$144.43 ,"$342,000 ",9/28/2015,105,105
4656,6941072,S,SWW,6453 Ruxton LN,78749,3,2,0,1,1,2,1994,0.16,"1,763",$196.82 ,"$347,000 ",$195.12 ,"$344,000 ",12/15/2015,32,32
4657,5334858,S,SWW,6801 La Concha PASS,78749,4,2,1,1,2,2,1984,0.22,"2,646",$128.12 ,"$339,000 ",$130.01 ,"$344,000 ",9/10/2015,2,2
4658,9765286,S,SWW,7931 WHEEL RIM CIR,78749,3,2,1,2,2,2,1992,0.21,"2,385",$142.14 ,"$339,000 ",$144.23 ,"$344,000 ",6/18/2015,5,5
4659,4066673,S,SWW,6305 Rotan DR,78749,4,2,1,2,2,2,1993,0.15,"2,133",$159.40 ,"$340,000 ",$161.74 ,"$345,000 ",10/7/2015,4,4
4660,8386390,S,SWW,9104 Wampton WAY,78749,3,2,1,3,2,2,1999,0.14,"2,502",$143.88 ,"$360,000 ",$137.89 ,"$345,000 ",10/21/2015,35,81
4661,3505735,S,SWW,11307 Savin Hill LN,78739,3,3,0,1,2,2,1995,0.25,"2,775",$129.37 ,"$359,000 ",$124.32 ,"$345,000 ",11/10/2015,37,37
4662,9135331,S,SWW,7009 Wandering Oak RD,78749,4,2,1,1,2,2,1998,0.16,"2,088",$165.23 ,"$345,000 ",$165.23 ,"$345,000 ",9/18/2015,5,5
4663,1227269,S,SWW,5808 Fitchwood LN,78749,3,2,0,2,1,2,1999,0.18,"1,831",$185.69 ,"$340,000 ",$188.42 ,"$345,000 ",8/14/2015,1,1
4664,4688102,S,SWW,6055 Abilene TRL,78749,4,2,1,3,2,2,1991,0.17,"2,365",$147.99 ,"$350,000 ",$145.88 ,"$345,000 ",6/15/2015,16,16
4665,6682712,S,SWW,9205 Wampton WAY,78749,3,2,1,2,2,2,1999,0.15,"2,311",$151.41 ,"$349,900 ",$149.78 ,"$346,140 ",10/23/2015,2,2
4666,3536751,S,SWW,6801 Auckland DR,78749,4,2,0,1,1,2,1995,0.23,"1,933",$178.43 ,"$344,900 ",$179.26 ,"$346,500 ",12/18/2015,3,3
4667,1582190,S,SWW,9106 Sommerland WAY,78749,3,2,0,1,1,2,1999,0.19,"1,902",$183.49 ,"$349,000 ",$183.49 ,"$349,000 ",11/19/2015,3,3
4668,7154389,S,SWW,5309 Summerset TRL,78749,4,2,1,1,2,2,1982,0.22,"2,635",$132.45 ,"$349,000 ",$132.45 ,"$349,000 ",10/2/2015,1,1
4669,5201783,S,SWW,5714 Kayview DR,78749,4,2,1,1,2,2,1993,0,"2,062",$169.69 ,"$349,900 ",$169.69 ,"$349,900 ",7/6/2015,19,19
4670,8070372,S,SWW,8904 Colberg DR,78749,3,2,0,1,1,2,1997,0.19,"1,835",$182.56 ,"$335,000 ",$190.74 ,"$350,000 ",8/20/2015,4,4
4671,4288383,S,SWW,9001 Sommerland WAY,78749,3,2,1,3,2,2,1999,0.13,"2,154",$164.81 ,"$355,000 ",$162.49 ,"$350,000 ",8/14/2015,5,5
4672,6866111,S,SWW,6505 BACK BAY LN,78739,3,2,0,2,1,2,1988,0.2,"2,144",$167.86 ,"$359,900 ",$163.25 ,"$350,000 ",7/16/2015,5,5
4673,3471737,S,SWW,10519 Walpole LN,78739,4,2,1,2,2,2,1993,0.21,"2,164",$161.28 ,"$349,000 ",$162.20 ,"$351,000 ",10/28/2015,4,4
4674,1194110,S,SWW,8517 Fulbright LN,78749,4,2,0,1,1,2,1998,0.19,"2,045",$169.17 ,"$345,950 ",$171.64 ,"$351,000 ",9/3/2015,1,1
4675,4822745,S,SWW,4513 Langtry LN,78749,4,3,0,2,1,2,1982,0.26,"2,038",$166.34 ,"$339,000 ",$172.23 ,"$351,000 ",8/28/2015,2,2
4676,6092669,S,SWW,9212 Garden Ranch RD,78749,4,3,0,2,2,2,2001,0.26,"2,187",$162.32 ,"$355,000 ",$161.18 ,"$352,500 ",12/3/2015,7,7
4677,6081353,S,SWW,9111 Meacham WAY,78749,3,2,1,2,2,2,2000,0.16,"2,311",$154.00 ,"$355,900 ",$153.18 ,"$354,000 ",8/7/2015,27,27
4678,7758173,S,SWW,7404 Mifflin Kenedy TER,78749,3,2,1,2,2,2,1990,0.16,"1,803",$196.89 ,"$355,000 ",$196.89 ,"$355,000 ",9/4/2015,9,9
4679,4969628,S,SWW,6117 Jumano LN,78749,4,2,0,2,1,2,1997,0.21,"2,100",$170.00 ,"$357,000 ",$169.05 ,"$355,000 ",8/19/2015,30,30
4680,1661768,S,SWW,9301 Le Conte CV,78749,3,2,0,2,1,2,2000,0.22,"2,208",$159.87 ,"$353,000 ",$160.78 ,"$355,000 ",6/25/2015,1,1
4681,6840842,S,SWW,5618 ABILENE TRL,78749,3,2,1,2,2,2,1983,0.22,"2,116",$172.50 ,"$365,000 ",$167.91 ,"$355,300 ",9/25/2015,18,18
4682,8434583,S,SWW,9100 Hillside Terrace CV,78749,3,2,0,2,1,2,1999,0.23,"2,311",$160.10 ,"$369,988 ",$154.04 ,"$355,985 ",9/9/2015,8,8
4683,4055295,S,SWW,7173 Ridge Oak RD,78749,3,2,0,1,1,2,1997,0.2,"2,153",$168.14 ,"$362,000 ",$165.35 ,"$356,000 ",11/13/2015,40,40
4684,7283712,S,SWW,6323 Zadock Woods DR,78749,3,2,1,1,1,2,1996,0.18,"2,425",$148.04 ,"$359,000 ",$148.04 ,"$359,000 ",9/28/2015,13,13
4685,9388576,S,SWW,5409 Hitcher BND,78749,3,2,0,1,1,2,1998,0.25,"1,902",$183.96 ,"$349,900 ",$189.27 ,"$360,000 ",10/22/2015,3,3
4686,5923039,S,SWW,8913 Hachita DR,78749,3,2,0,2,1,2,1997,0.15,"2,223",$166.44 ,"$370,000 ",$161.94 ,"$360,000 ",10/15/2015,10,10
4687,6655882,S,SWW,4617 White Elm DR,78749,4,3,0,3,2,2,1981,0.18,"2,243",$164.91 ,"$369,900 ",$160.50 ,"$360,000 ",8/7/2015,8,8
4688,3664869,S,SWW,8905 Hachita DR,78749,3,2,0,1,1,2,1997,0.15,"1,789",$201.17 ,"$359,900 ",$201.23 ,"$360,000 ",8/3/2015,18,18
4689,6798658,S,SWW,11204 Fm 1826,78737,3,2,0,2,1,0,2000,1.5,"2,299",$156.55 ,"$359,900 ",$157.02 ,"$361,000 ",9/30/2015,62,62
4690,1394724,S,SWW,6100 Pebble Garden CT,78739,5,3,0,3,3,2,1997,0.24,"3,545",$102.65 ,"$363,900 ",$102.68 ,"$364,000 ",8/7/2015,18,18
4691,4013676,S,SWW,11000 Needham CT,78739,3,2,0,2,1,2,1988,0.22,"2,137",$170.80 ,"$365,000 ",$170.80 ,"$365,000 ",11/10/2015,2,2
4692,2455034,S,SWW,11010 S Bay LN,78739,5,3,1,2,2,2,1989,0.24,"2,684",$139.72 ,"$375,000 ",$135.99 ,"$365,000 ",11/16/2015,36,36
4693,6994427,S,SWW,6923 Gentle Oak DR,78749,4,2,1,2,2,2,1996,0.17,"3,047",$123.07 ,"$375,000 ",$119.79 ,"$365,000 ",12/28/2015,88,88
4694,4667292,S,SWW,10411 Dedham CT,78739,4,2,1,3,2,2,1989,0.25,"2,910",$128.87 ,"$375,000 ",$125.43 ,"$365,000 ",11/13/2015,51,51
4695,1690922,S,SWW,9110 Lantana WAY,78749,4,2,0,1,1,2,1999,0.17,"1,960",$178.57 ,"$350,000 ",$186.22 ,"$365,000 ",8/10/2015,1,1
4696,2025061,S,SWW,10500 Redmond RD,78739,4,3,0,2,2,2,1988,0.22,"3,131",$119.77 ,"$375,000 ",$116.58 ,"$365,000 ",10/5/2015,72,72
4697,1017057,S,SWW,7827 Wheel Rim CIR,78749,4,2,1,3,2,2,1990,0.2,"2,480",$147.18 ,"$365,000 ",$147.18 ,"$365,000 ",7/23/2015,6,6
4698,1488299,S,SWW,7029 Ridge Oak RD,78749,4,2,0,1,1,2,1995,0.29,"1,900",$184.16 ,"$349,900 ",$192.63 ,"$366,000 ",6/26/2015,6,6
4699,3221551,S,SWW,6401 Old Harbor LN,78739,4,2,0,2,1,2,1988,0.21,"2,057",$181.70 ,"$373,750 ",$178.48 ,"$367,125 ",10/15/2015,3,3
4700,3659155,S,SWW,7105 Beckett RD,78749,4,3,0,1,2,2,1978,0.24,"2,045",$180.68 ,"$369,500 ",$180.44 ,"$369,000 ",12/11/2015,124,124
4701,6233782,S,SWW,6409 Ruxton LN,78749,3,2,0,3,1,3,1994,0.18,"2,223",$165.99 ,"$369,000 ",$166.44 ,"$370,000 ",8/4/2015,1,1
4702,4977691,S,SWW,7207 Breezy Pass CV,78749,4,2,1,2,2,2,1993,0.28,"2,497",$150.16 ,"$374,950 ",$148.58 ,"$371,000 ",9/16/2015,24,24
4703,4366295,S,SWW,9207 Ridgewell PL,78749,3,2,0,1,1,2,2001,0.25,"2,320",$163.75 ,"$379,900 ",$160.34 ,"$372,000 ",12/8/2015,73,73
4704,1616287,S,SWW,5704 Sunny Vista DR,78749,4,2,1,2,2,2,2001,0.22,"2,367",$156.32 ,"$370,000 ",$157.58 ,"$373,000 ",12/30/2015,3,3
4705,2009382,S,SWW,6208 Readvill CT,78739,4,2,1,2,2,2,1995,0.28,"3,024",$124.01 ,"$375,000 ",$124.01 ,"$375,000 ",11/23/2015,5,5
4706,4504494,S,SWW,8011 Richard King TRL,78749,4,2,0,1,1,2,1991,0.16,"2,094",$176.65 ,"$369,900 ",$179.08 ,"$375,000 ",11/2/2015,11,11
4707,9877529,S,SWW,6801 Barstow CT,78749,3,2,0,2,1,2,2014,0.2,"1,869",$205.94 ,"$384,900 ",$200.64 ,"$375,000 ",11/30/2015,38,38
4708,9251075,S,SWW,6925 Via Correto DR,78749,3,2,0,2,1,2,2006,0.22,"2,220",$168.92 ,"$375,000 ",$168.92 ,"$375,000 ",9/23/2015,15,15
4709,2846757,S,SWW,8411 Appaloosa RUN,78737,3,2,0,1,1,2,1977,2.68,"1,787",$212.59 ,"$379,900 ",$212.59 ,"$379,900 ",11/10/2015,8,8
4710,2976336,S,SWW,8005 Siringo PASS,78749,3,2,1,3,2,2,1993,0.17,"2,328",$161.08 ,"$375,000 ",$163.23 ,"$380,000 ",8/6/2015,5,5
4711,8134436,S,SWW,5832 Back Bay LN,78739,3,2,0,1,1,2,1994,0.17,"2,364",$158.63 ,"$375,000 ",$161.59 ,"$382,000 ",12/9/2015,5,5
4712,6506421,S,SWW,8621 Neider DR,78749,4,3,0,3,2,2,1999,0.22,"2,794",$142.81 ,"$399,000 ",$136.72 ,"$382,000 ",11/12/2015,40,40
4713,9526185,S,SWW,5916 Mordred LN,78739,4,2,0,1,1,2,1998,0.22,"2,206",$173.16 ,"$382,000 ",$173.16 ,"$382,000 ",10/19/2015,48,48
4714,6037778,S,SWW,6704 Telluride TRL,78749,3,2,1,3,2,2,1998,0.14,"2,687",$139.56 ,"$375,000 ",$142.17 ,"$382,000 ",8/21/2015,3,3
4715,9386903,S,SWW,7605 Shadowridge RUN,78749,4,2,1,2,2,2,1997,0.15,"2,614",$141.55 ,"$370,000 ",$146.73 ,"$383,550 ",7/25/2015,4,4
4716,7392133,S,SWW,10708 Galsworthy LN,78739,3,2,0,2,1,2,1996,0.16,"2,327",$169.75 ,"$395,000 ",$164.87 ,"$383,650 ",12/22/2015,2,2
4717,2522020,S,SWW,9218 La Siesta BND,78749,4,2,1,2,2,2,1999,0.16,"2,579",$145.41 ,"$375,000 ",$149.28 ,"$385,000 ",10/22/2015,3,3
4718,9910426,S,SWW,6408 Taylorcrest DR,78749,4,2,1,3,2,2,1999,0.17,"2,857",$134.76 ,"$385,000 ",$134.76 ,"$385,000 ",10/5/2015,8,41
4719,8748336,S,SWW,8004 Richard King TRL,78749,4,2,1,1,2,2,1992,0.23,"2,464",$160.31 ,"$395,000 ",$156.25 ,"$385,000 ",6/29/2015,31,31
4720,7909927,S,SWW,7805 Cheno Cortina TRL,78749,5,2,1,2,2,2,1993,0,"3,047",$127.17 ,"$387,500 ",$127.17 ,"$387,500 ",10/26/2015,72,72
4721,9008417,S,SWW,6012 York Bridge CIR,78749,3,2,0,2,1,2,2004,0.16,"2,139",$181.86 ,"$389,000 ",$181.16 ,"$387,500 ",8/10/2015,7,7
4722,6151064,S,SWW,9304 La Puente DR,78749,4,2,0,1,1,2,2003,0.18,"2,219",$173.46 ,"$384,900 ",$175.71 ,"$389,900 ",8/14/2015,1,1
4723,4446973,S,SWW,6204 Salcon Cliff DR,78749,4,3,1,2,2,2,2002,0.16,"2,852",$138.46 ,"$394,900 ",$136.71 ,"$389,900 ",9/22/2015,69,69
4724,8756053,S,SWW,6316 Zadock Woods DR,78749,5,4,0,3,2,2,1996,0.18,"3,330",$120.09 ,"$399,900 ",$117.12 ,"$390,000 ",9/28/2015,38,38
4725,2437759,S,SWW,11326 Pompey CT,78739,4,3,0,2,2,2,1996,0.18,"2,998",$131.09 ,"$393,000 ",$130.09 ,"$390,000 ",6/29/2015,4,4
4726,6015200,S,SWW,6509 Clay Allison PASS,78749,4,2,1,2,2,2,1994,0.16,"2,815",$138.19 ,"$389,000 ",$138.55 ,"$390,025 ",6/25/2015,1,1
4727,2489964,S,SWW,7329 Brecourt Manor WAY,78739,4,3,0,2,2,2,2005,0.16,"2,604",$153.23 ,"$399,000 ",$150.92 ,"$393,000 ",9/28/2015,69,69
4728,3752561,S,SWW,6300 Needham LN,78739,4,3,0,3,2,2,1989,0.21,"3,500",$114.00 ,"$399,000 ",$112.86 ,"$395,000 ",9/30/2015,13,13
4729,2667842,S,SWW,9311 La Puente DR,78749,4,2,1,3,2,2,2001,0.18,"2,769",$140.81 ,"$389,900 ",$142.65 ,"$395,000 ",7/15/2015,1,1
4730,4265670,S,SWW,7220 Moon Rock RD,78739,4,2,1,3,2,2,2007,0.19,"2,860",$139.59 ,"$399,220 ",$138.11 ,"$395,000 ",8/28/2015,52,52
4731,4612998,S,SWW,9201 Sautelle LN,78749,4,2,1,3,2,2,2000,0.21,"2,998",$131.75 ,"$395,000 ",$133.09 ,"$399,000 ",7/28/2015,2,2
4732,9917747,S,SWW,9225 La Siesta BND,78749,4,2,1,2,2,2,1999,0.17,"3,088",$129.50 ,"$399,900 ",$129.50 ,"$399,900 ",9/3/2015,31,31
