,Zip Code,Square Footage,List Price,Sold Price Per Foot,Sold Price,Sold Date
2177,78749,1337,189900,141.36,189000,8/22/2013
2178,78748,1290,189000,147.29,190000,10/18/2013
2179,78745,1258,189900,151.03,190000,10/20/2013
2180,78745,1480,179000,128.38,190000,11/15/2013
2181,78745,1577,189999,120.48,190000,9/23/2013
2182,78745,1428,190000,133.05,190000,12/23/2013
2183,78748,1500,189600,126.67,190000,10/1/2013
2184,78749,1796,192600,106.07,190500,10/7/2013
2185,78748,1511,189900,126.41,191000,8/7/2013
2186,78748,1523,179000,125.41,191000,6/28/2013
2187,78748,1346,189900,142.64,192000,9/18/2013
2188,78745,1363,190000,140.87,192000,8/30/2013
2189,78745,1438,190000,133.52,192000,9/26/2013
2190,78748,1286,186000,149.69,192500,9/23/2013
2191,78748,1358,199900,142.12,193000,12/13/2013
2192,78745,1303,199900,148.27,193200,10/1/2013
2193,78748,1560,199999,124.04,193500,11/22/2013
2194,78745,1296,194000,149.69,194000,11/25/2013
2195,78745,1579,199000,122.86,194000,11/25/2013
2196,78748,1892,199900,102.54,194000,11/20/2013
2197,78745,1174,193000,166.1,195000,12/13/2013
2198,78745,1501,195000,129.91,195000,10/11/2013
2199,78745,1525,189000,127.87,195000,9/30/2013
2200,78749,1416,199900,137.71,195000,12/2/2013
2201,78749,1667,210000,116.98,195000,12/20/2013
2202,78749,1387,184500,140.59,195000,7/10/2013
2203,78749,1584,196500,123.3,195300,8/19/2013
2204,78748,1574,196900,124.21,195500,11/8/2013
2205,78745,1399,189900,139.74,195500,7/31/2013
2206,78749,1498,195000,130.97,196200,8/29/2013
2207,78748,1920,199900,102.55,196900,8/7/2013
2208,78748,1659,199000,118.75,197000,12/10/2013
2209,78749,1481,197500,133.36,197500,8/29/2013
2210,78745,1341,198000,147.65,198000,12/5/2013
2211,78748,1445,198900,137.02,198000,12/18/2013
2212,78745,1273,190000,155.54,198000,9/30/2013
2213,78745,1426,199000,139.55,199000,10/11/2013
2214,78748,1328,205000,149.85,199000,8/28/2013
2215,78749,1513,199870,132.19,200000,12/6/2013
2216,78749,1726,199500,115.87,200000,11/4/2013
2217,78745,1483,204000,134.86,200000,10/30/2013
2218,78748,1454,199999,137.55,200000,8/23/2013
2219,78745,1438,200000,139.08,200000,7/22/2013
2220,78745,1507,199990,134.04,202000,12/20/2013
2221,78749,1416,191500,142.66,202000,7/26/2013
2222,78745,1392,200000,146.19,203500,8/7/2013
2223,78745,1570,209500,129.94,204000,11/25/2013
2224,78748,1909,204000,106.86,204000,7/30/2013
2225,78745,1375,205000,148.55,204250,6/28/2013
2226,78748,1560,204500,131.09,204500,8/26/2013
2227,78745,1757,208750,116.51,204700,10/1/2013
2228,78745,1347,199900,152.12,204900,9/10/2013
2229,78748,1649,214900,124.32,205000,12/6/2013
2230,78745,1681,209000,121.95,205000,10/27/2013
2231,78748,1663,209000,123.27,205000,8/30/2013
2232,78748,1346,209950,152.3,205000,8/12/2013
2233,78749,1392,211900,147.99,206000,11/22/2013
2234,78745,1597,197000,128.99,206000,7/19/2013
2235,78749,1378,219270,149.49,206000,8/8/2013
2236,78749,1571,210000,131.7,206900,12/4/2013
2237,78745,1709,205000,121.12,207000,11/27/2013
2238,78749,1497,207900,138.61,207500,9/25/2013
2239,78748,1850,195000,112.16,207500,7/18/2013
2240,78749,1644,210000,126.52,208000,10/11/2013
2241,78748,1839,214900,113.32,208400,10/31/2013
2242,78745,1851,209000,112.91,209000,11/17/2013
2243,78745,1438,209000,145.34,209000,9/27/2013
2244,78745,1415,209900,148.34,209900,10/2/2013
2245,78745,1394,210000,150.65,210000,10/14/2013
2246,78745,1319,210000,159.21,210000,9/11/2013
2247,78749,1469,209900,142.95,210000,8/9/2013
2248,78745,1900,198500,110.53,210000,9/11/2013
2249,78749,1176,199900,178.57,210000,7/26/2013
2250,78745,2485,205000,84.51,210000,9/16/2013
2251,78749,1526,210000,137.61,210000,7/11/2013
2252,78748,2232,219900,94.09,210000,7/17/2013
2253,78749,1388,217500,151.66,210500,11/1/2013
2254,78745,1824,207000,115.41,210500,10/22/2013
2255,78749,1432,199999,147.35,211000,7/31/2013
2256,78748,1660,214900,127.11,211000,7/24/2013
2257,78748,1482,219900,142.71,211500,10/21/2013
2258,78745,1860,213900,113.92,211900,12/23/2013
2259,78749,1626,193000,130.38,212000,12/20/2013
2260,78748,1707,213921,124.19,212000,9/26/2013
2261,78748,2460,215000,86.5,212800,10/7/2013
2262,78745,1570,215000,135.67,213000,8/29/2013
2263,78745,1628,209900,131.33,213800,6/27/2013
2264,78745,1666,220000,128.45,214000,9/27/2013
2265,78745,1375,195000,156.23,214820,7/19/2013
2266,78745,1714,214900,125.38,214900,12/31/2013
2267,78748,1741,210000,123.49,215000,11/13/2013
2268,78745,1735,215000,123.92,215000,9/23/2013
2269,78749,1528,215000,140.71,215000,9/27/2013
2270,78745,1462,209000,147.06,215000,8/6/2013
2271,78745,1975,219900,108.86,215000,7/5/2013
2272,78749,1450,210000,148.28,215000,7/5/2013
2273,78748,1703,210000,126.25,215000,7/9/2013
2274,78745,1388,205000,154.9,215000,6/14/2013
2275,78745,2310,223500,93.29,215500,9/4/2013
2276,78748,1746,215000,123.71,216000,10/28/2013
2277,78745,1765,217000,122.38,216000,6/10/2013
2278,78749,1416,215000,152.9,216500,8/20/2013
2279,78748,1547,218400,141.18,218400,9/6/2013
2280,78748,1613,215000,135.46,218500,12/23/2013
2281,78745,1245,215000,175.58,218600,10/7/2013
2282,78745,1521,214800,144.18,219305,11/26/2013
2283,78749,1416,214900,155.01,219500,10/16/2013
2284,78745,1311,209900,167.43,219500,7/3/2013
2285,78745,1558,219900,141.14,219900,11/7/2013
2286,78749,1560,219900,140.96,219900,8/5/2013
2287,78745,1636,224900,134.47,220000,12/30/2013
2288,78749,2606,229000,84.42,220000,11/26/2013
2289,78745,1714,223000,128.35,220000,11/7/2013
2290,78745,1505,219900,146.18,220000,11/8/2013
2291,78748,1885,225000,116.71,220000,12/6/2013
2292,78745,1602,217900,137.33,220000,8/23/2013
2293,78745,1627,217000,135.22,220000,8/1/2013
2294,78749,1594,209900,138.02,220000,6/14/2013
2295,78749,1772,219000,125.28,222000,7/31/2013
2296,78749,1560,224500,142.63,222500,10/1/2013
2297,78748,1909,230000,116.82,223000,9/13/2013
2298,78745,1704,230000,132.04,225000,11/22/2013
2299,78745,1614,225000,139.41,225000,11/23/2013
2300,78745,1681,229900,133.85,225000,10/9/2013
2301,78745,1558,225000,144.42,225000,8/29/2013
2302,78745,1880,205000,119.68,225000,8/13/2013
2303,78749,1843,225000,122.08,225000,8/2/2013
2304,78745,1557,209000,144.97,225720,9/10/2013
2305,78745,1720,227990,131.4,226000,12/24/2013
2306,78748,2088,229990,108.24,226000,11/27/2013
2307,78749,1471,219900,153.64,226000,7/8/2013
2308,78745,2510,225000,90.64,227500,6/26/2013
2309,78749,1506,227700,151.2,227700,6/28/2013
2310,78745,1666,209900,136.85,228000,10/30/2013
2311,78745,1541,229000,148.6,229000,10/15/2013
2312,78745,1526,220000,150.07,229000,7/12/2013
2313,78745,1557,225000,147.4,229500,11/27/2013
2314,78749,1523,229900,150.95,229900,7/26/2013
2315,78749,1732,229900,132.74,229900,8/12/2013
2316,78748,1938,219900,118.68,230000,12/16/2013
2317,78748,1957,229900,117.53,230000,12/10/2013
2318,78745,2640,229900,87.12,230000,11/26/2013
2319,78745,1774,235000,129.65,230000,10/4/2013
2320,78748,1696,250000,135.61,230000,10/9/2013
2321,78745,1566,239900,146.87,230000,11/1/2013
2322,78749,1560,229900,147.76,230500,7/17/2013
2323,78749,1650,234900,141.21,233000,10/30/2013
2324,78745,1752,233000,132.99,233000,8/30/2013
2325,78748,1717,233000,135.99,233500,9/4/2013
2326,78745,1714,230000,136.52,234000,10/11/2013
2327,78749,1945,240000,120.82,235000,11/14/2013
2328,78745,2238,239900,105.45,236000,12/18/2013
2329,78745,1824,238500,129.39,236000,10/11/2013
2330,78745,1513,220000,156.11,236200,7/8/2013
2331,78745,1495,224850,158.19,236500,11/4/2013
2332,78745,1583,260032,150.61,238409,11/5/2013
2333,78749,2247,238500,106.14,238500,6/28/2013
2334,78749,1716,239000,139.28,239000,11/20/2013
2335,78745,2065,239000,115.74,239000,9/26/2013
2336,78749,1429,250000,167.25,239000,8/22/2013
2337,78745,1495,249000,160.54,240000,10/8/2013
2338,78748,1594,219900,150.56,240000,8/30/2013
2339,78749,1945,244900,123.39,240000,10/2/2013
2340,78748,2373,245900,101.14,240000,8/8/2013
2341,78749,1772,239999,135.44,240000,7/19/2013
2342,78749,1619,240000,149.47,242000,9/6/2013
2343,78745,1922,230000,126.95,244000,9/9/2013
2344,78749,1547,244500,158.05,244500,9/12/2013
2345,78745,1468,230000,166.89,245000,9/25/2013
2346,78748,2011,238600,121.83,245000,10/2/2013
2347,78749,1555,245000,157.56,245000,8/28/2013
2348,78748,2684,239000,91.28,245000,8/9/2013
2349,78749,2184,249000,112.18,245000,7/16/2013
2350,78745,0,239000,0.0,245500,12/24/2013
2351,78745,2163,244900,113.73,246000,8/13/2013
2352,78748,2179,247500,113.58,247500,9/4/2013
2353,78745,1824,255000,135.69,247500,8/7/2013
2354,78749,1755,255000,141.31,248000,10/14/2013
2355,78745,2358,248900,105.56,248900,12/27/2013
2356,78749,1755,249900,142.39,249900,8/30/2013
2357,78749,1772,255000,141.08,250000,9/23/2013
2358,78749,1611,235000,155.8,251000,10/30/2013
2359,78745,1509,266275,166.6,251400,11/25/2013
2360,78748,2166,249900,116.39,252100,7/22/2013
2361,78749,2013,255000,125.43,252500,9/4/2013
2362,78748,1958,254500,129.09,252750,10/4/2013
2363,78745,3302,260000,76.92,254000,11/14/2013
2364,78749,1851,254500,137.49,254500,6/21/2013
2365,78748,2288,269900,111.45,255000,10/25/2013
2366,78745,2372,250000,107.5,255000,9/28/2013
2367,78749,1860,259500,137.1,255000,8/1/2013
2368,78749,2916,275000,88.48,258000,12/17/2013
2369,78745,1647,246000,156.65,258000,12/6/2013
2370,78748,1897,275000,136.27,258500,9/13/2013
2371,78745,1975,264900,131.14,259000,9/27/2013
2372,78749,2075,259900,125.25,259900,8/29/2013
2373,78749,2238,249000,116.18,260000,9/4/2013
2374,78745,1710,258465,152.15,260185,12/9/2013
2375,78745,1888,267866,138.3,261106,10/21/2013
2376,78745,1683,255400,155.46,261644,12/19/2013
2377,78745,2419,262000,108.31,262000,9/6/2013
2378,78745,2308,264900,113.69,262400,11/25/2013
2379,78749,1945,264000,135.73,264000,9/30/2013
2380,78749,2144,269000,123.6,265000,12/23/2013
2381,78748,1850,250000,143.24,265000,12/20/2013
2382,78748,1985,249997,133.5,265000,8/23/2013
2383,78748,2544,274900,104.17,265000,12/5/2013
2384,78748,2485,269900,107.44,267000,7/31/2013
2385,78749,2456,279000,109.12,268000,12/11/2013
2386,78745,1593,280000,168.55,268500,9/5/2013
2387,78745,1742,256700,154.57,269258,10/16/2013
2388,78745,1762,270000,153.23,270000,6/20/2013
2389,78745,1888,285099,144.27,272378,11/29/2013
2390,78749,2112,289000,129.26,273000,11/15/2013
2391,78745,1742,258400,156.72,273014,10/15/2013
2392,78749,2023,275000,135.94,275000,7/16/2013
2393,78749,3050,285000,90.16,275000,6/26/2013
2394,78749,2394,298625,114.99,275275,9/13/2013
2395,78745,2020,279900,136.63,276000,9/19/2013
2396,78745,1899,279000,145.87,277000,12/4/2013
2397,78748,2565,279900,109.12,279900,7/19/2013
2398,78745,2317,274500,120.85,280000,11/5/2013
2399,78748,2589,279000,109.31,283000,8/27/2013
2400,78745,2120,289900,134.43,285000,11/15/2013
2401,78749,2186,289000,132.66,290000,9/23/2013
2402,78749,3237,279900,89.59,290000,7/30/2013
2403,78748,2211,269800,131.16,290000,7/26/2013
2404,78749,2046,295000,142.72,292000,11/4/2013
2405,78745,2507,295000,116.87,293000,10/9/2013
2406,78749,2046,296700,143.79,294200,8/15/2013
2407,78748,2373,289900,124.27,294900,9/17/2013
2408,78749,2046,294500,144.26,295150,7/31/2013
2409,78749,2249,295000,132.06,297000,8/21/2013
2410,78748,1916,289900,155.14,297250,9/30/2013
2411,78748,2578,299925,115.5,297750,7/19/2013
2412,78749,2456,299000,121.34,298000,10/1/2013
2413,78749,2195,315000,136.67,300000,8/30/2013
2414,78749,2528,299900,122.63,310000,9/30/2013
2415,78748,3008,319900,104.06,313000,12/19/2013
2416,78749,2459,279900,127.69,314000,11/19/2013
2417,78749,2324,299500,135.54,315000,7/25/2013
2418,78748,2308,328000,142.11,328000,8/22/2013
2419,78748,2422,345000,141.21,342000,8/15/2013
2420,78748,2279,344000,154.15,351300,8/28/2013
2421,78749,2765,369000,133.82,370000,11/8/2013
2422,78748,2630,369000,140.68,370000,8/30/2013
2423,78744,1274,39900,32.18,41000,12/10/2013
2424,78744,1092,71000,57.69,62999,8/14/2013
2425,78744,825,69000,85.45,70500,12/20/2013
2426,78744,1357,84888,54.53,74000,10/21/2013
2427,78744,1243,94000,60.34,75000,10/9/2013
2428,78744,1091,74900,71.49,78000,9/30/2013
2429,78744,1293,72000,60.32,78000,9/5/2013
2430,78744,988,75000,78.95,78000,8/26/2013
2431,78744,1108,89950,72.2,80000,8/5/2013
2432,78744,1272,84900,66.75,84900,7/12/2013
2433,78744,1223,93000,71.55,87500,10/22/2013
2434,78744,1203,89000,76.89,92500,9/11/2013
2435,78744,1143,95000,82.24,94000,11/14/2013
2436,78744,1346,113000,70.58,95000,10/11/2013
2437,78744,1021,95000,93.05,95000,10/20/2013
2438,78744,1476,96000,65.04,96000,7/12/2013
2439,78744,1175,97000,82.55,97000,10/31/2013
2440,78744,1120,106000,86.79,97200,8/30/2013
2441,78744,1170,97500,83.33,97500,10/31/2013
2442,78744,988,85000,98.68,97500,8/8/2013
2443,78744,854,99000,115.93,99000,8/28/2013
2444,78744,912,99700,109.32,99700,12/20/2013
2445,78744,1116,97500,89.61,100000,12/31/2013
2446,78744,1165,99500,85.84,100000,11/12/2013
2447,78744,1167,109900,87.4,102000,10/23/2013
2448,78744,1169,105500,87.68,102500,7/17/2013
2449,78744,892,112000,116.59,104000,12/31/2013
2450,78744,1140,102000,92.54,105500,8/22/2013
2451,78744,1080,109500,98.61,106500,8/26/2013
2452,78744,1145,110000,93.28,106800,8/28/2013
2453,78744,1476,99900,75.88,112000,7/23/2013
2454,78744,996,129000,113.45,113000,12/19/2013
2455,78744,1010,114500,111.88,113000,8/9/2013
2456,78744,1076,112000,105.95,114000,10/21/2013
2457,78744,1279,125000,89.91,115000,8/22/2013
2458,78744,1084,119900,107.01,116000,11/19/2013
2459,78744,1021,119000,113.61,116000,9/30/2013
2460,78744,1514,100000,77.94,118000,8/29/2013
2461,78744,1390,103900,84.89,118002,10/1/2013
2462,78744,1270,119900,93.62,118900,6/18/2013
2463,78744,1157,119000,102.85,119000,8/26/2013
2464,78744,1192,125000,99.83,119000,7/26/2013
2465,78744,1249,105000,95.68,119500,10/25/2013
2466,78744,1235,119900,97.09,119900,10/22/2013
2467,78744,1333,119900,89.95,119900,8/14/2013
2468,78744,2296,119900,52.26,120000,12/20/2013
2469,78744,1193,129900,102.1,121800,7/26/2013
2470,78744,1564,122500,78.32,122500,10/19/2013
2471,78744,1014,130000,123.27,125000,12/27/2013
2472,78744,1031,125000,121.24,125000,7/2/2013
2473,78744,1501,130000,84.61,127000,11/18/2013
2474,78744,1025,131000,123.9,127000,10/15/2013
2475,78744,1564,126999,81.44,127375,10/11/2013
2476,78744,1122,119900,114.08,128000,9/30/2013
2477,78744,1188,129000,108.59,129000,11/26/2013
2478,78744,1170,129500,110.68,129500,10/16/2013
2479,78744,1575,129900,82.48,129900,11/27/2013
2480,78744,1324,128000,98.19,130000,8/15/2013
2481,78744,892,125000,146.86,131000,10/7/2013
2482,78744,906,129500,149.56,135500,12/12/2013
2483,78744,1343,138000,102.76,138000,10/31/2013
2484,78744,1699,144000,81.22,138000,10/15/2013
2485,78744,1386,137500,99.93,138500,10/11/2013
2486,78744,1245,154900,112.45,140000,12/9/2013
2487,78744,1299,138000,108.55,141000,9/30/2013
2488,78744,1496,132000,94.25,141000,8/16/2013
2489,78744,1479,136000,95.48,141208,11/15/2013
2490,78744,1638,148900,86.39,141500,8/15/2013
2491,78744,1548,141000,93.02,144000,10/16/2013
2492,78744,1574,144800,91.49,144000,7/16/2013
2493,78744,1583,145000,91.6,145000,10/23/2013
2494,78744,1518,146000,95.52,145000,10/16/2013
2495,78744,1230,174098,117.89,145000,12/30/2013
2496,78744,1992,149899,73.04,145500,12/17/2013
2497,78744,1305,150000,111.88,146000,10/22/2013
2498,78744,1713,147000,85.81,147000,7/22/2013
2499,78744,1420,147500,103.87,147500,8/28/2013
2500,78744,1850,149900,81.08,150000,10/31/2013
2501,78744,2018,154500,74.33,150000,10/18/2013
2502,78744,2378,154950,63.08,150000,10/3/2013
2503,78744,1366,144900,112.01,153000,9/23/2013
2504,78744,1789,197565,86.64,155000,11/28/2013
2505,78744,1230,168990,126.89,156077,10/7/2013
2506,78744,1313,181515,119.57,157000,11/28/2013
2507,78744,1230,168990,127.76,157141,11/29/2013
2508,78744,1230,178565,128.46,158000,11/15/2013
2509,78744,1230,168848,128.46,158000,10/7/2013
2510,78744,1313,175990,120.75,158550,11/5/2013
2511,78744,1230,179540,129.63,159440,11/29/2013
2512,78744,1230,168990,129.75,159597,11/22/2013
2513,78744,1725,159900,92.7,159900,10/30/2013
2514,78744,1313,166990,121.82,159950,6/1/2013
2515,78744,1313,181515,121.85,159990,12/16/2013
2516,78744,1597,163000,100.19,160000,8/28/2013
2517,78744,1449,165000,111.11,161000,9/13/2013
2518,78744,1313,175990,122.84,161290,9/13/2013
2519,78744,1230,168990,131.68,161965,10/31/2013
2520,78744,1641,179990,99.36,163055,8/29/2013
2521,78744,1313,175990,124.99,164117,12/6/2013
2522,78744,1230,164901,134.07,164901,12/9/2013
2523,78744,1641,179990,101.12,165940,9/30/2013
2524,78744,1492,164900,111.53,166400,9/27/2013
2525,78744,2206,189990,75.91,167450,9/30/2013
2526,78744,1641,179990,103.26,169448,9/30/2013
2527,78744,1641,179990,104.45,171400,12/27/2013
2528,78744,1723,174900,99.83,172000,9/27/2013
2529,78744,2206,188490,78.86,173965,12/20/2013
2530,78744,2206,189990,79.42,175200,9/13/2013
2531,78744,1880,182900,94.68,178000,12/27/2013
2532,78744,2206,189990,80.82,178290,11/29/2013
2533,78744,2697,180000,66.18,178500,10/15/2013
2534,78744,2206,189990,80.99,178665,10/7/2013
2535,78744,2206,189990,81.14,178990,10/31/2013
2536,78744,2206,189990,81.32,179390,8/29/2013
2537,78744,2206,188490,81.59,179990,11/28/2013
2538,78744,2206,178000,82.05,181000,7/18/2013
2539,78744,1789,189690,101.73,181988,10/7/2013
2540,78744,2206,188490,82.71,182467,12/6/2013
2541,78744,2697,190000,67.85,183000,10/18/2013
2542,78744,1641,183733,111.96,183733,12/31/2013
2543,78744,2206,188490,83.45,184081,11/28/2013
2544,78744,2206,188490,83.78,184819,11/7/2013
2545,78744,2206,199190,84.31,185990,11/28/2013
2546,78744,2206,188490,85.06,187635,12/17/2013
2547,78744,1880,190000,100.37,188700,9/19/2013
2548,78744,2206,192524,87.34,192679,10/31/2013
2549,78744,1880,215000,102.87,193400,12/8/2013
2550,78744,2402,190990,81.22,195100,9/30/2013
2551,78744,2402,200090,81.81,196500,10/7/2013
2552,78744,2683,200000,73.43,197000,8/9/2013
2553,78744,2341,210000,85.43,200000,12/27/2013
2554,78717,2481,357715,144.18,357715,9/27/2013
2555,78717,3000,395160,131.72,395160,7/29/2013
2556,78717,1594,205000,124.84,198990,11/6/2013
2557,78717,1583,197000,129.5,205000,12/23/2013
2558,78717,1664,209500,123.2,205000,12/9/2013
2559,78717,1702,212900,123.38,210000,10/1/2013
2560,78717,1626,214900,131.67,214100,9/13/2013
2561,78717,1606,215000,133.87,215000,8/2/2013
2562,78717,1772,219900,124.1,219900,9/19/2013
2563,78717,2120,224900,103.77,220000,11/12/2013
2564,78717,2129,227000,103.33,220000,11/5/2013
2565,78717,1515,215000,145.21,220000,9/23/2013
2566,78717,1702,217500,129.26,220000,7/24/2013
2567,78717,1864,223900,118.24,220400,12/6/2013
2568,78717,1792,229990,124.44,223000,10/7/2013
2569,78717,1970,225000,113.71,224000,7/30/2013
2570,78717,2025,223950,111.11,225000,11/28/2013
2571,78717,1686,225000,133.45,225000,9/27/2013
2572,78717,1888,224900,119.17,225000,8/5/2013
2573,78717,2218,224900,101.89,226000,12/6/2013
2574,78717,1719,229900,132.34,227500,12/6/2013
2575,78717,1905,229000,119.95,228500,6/24/2013
2576,78717,1786,229900,128.72,229900,9/16/2013
2577,78717,1837,229900,125.15,229900,8/13/2013
2578,78717,2060,225000,112.18,231100,7/2/2013
2579,78717,2120,234750,109.43,232000,12/31/2013
2580,78717,2109,239000,111.43,235000,11/15/2013
2581,78717,2236,247000,105.55,236000,8/23/2013
2582,78717,2129,243900,112.26,239000,10/23/2013
2583,78717,2292,244000,104.71,240000,11/25/2013
2584,78717,2274,244900,105.76,240500,12/6/2013
2585,78717,1354,249552,177.84,240802,12/11/2013
2586,78717,1781,240000,135.32,241000,10/31/2013
2587,78717,2192,259900,111.31,244000,7/17/2013
2588,78717,1604,265000,155.86,250000,12/27/2013
2589,78717,1743,269000,144.78,252360,11/20/2013
2590,78717,1947,253900,129.94,253000,7/12/2013
2591,78717,1607,268000,158.62,254900,12/19/2013
2592,78717,2222,255000,114.76,255000,10/11/2013
2593,78717,2319,255000,109.96,255000,8/19/2013
2594,78717,2258,249900,112.93,255000,8/16/2013
2595,78717,2108,255000,120.97,255000,8/9/2013
2596,78717,2323,259900,110.63,257000,9/27/2013
2597,78717,2234,260000,115.26,257500,8/1/2013
2598,78717,2825,269900,92.0,259900,12/20/2013
2599,78717,2303,259900,112.9,260000,11/27/2013
2600,78717,2179,268900,119.78,261000,11/15/2013
2601,78717,2675,265000,98.32,263000,11/25/2013
2602,78717,2700,267000,98.15,265000,12/16/2013
2603,78717,1775,271000,149.86,266000,12/5/2013
2604,78717,1905,279500,140.18,267048,10/4/2013
2605,78717,2684,285000,99.66,267500,11/13/2013
2606,78717,2780,279987,99.1,275497,9/23/2013
2607,78717,2234,295500,125.34,280000,10/31/2013
2608,78717,2528,279900,112.34,284000,9/18/2013
2609,78717,2612,284900,109.07,284900,12/16/2013
2610,78717,2960,295900,98.11,290400,8/22/2013
2611,78717,2699,294900,109.3,295000,12/27/2013
2612,78717,2058,295000,143.34,295000,11/21/2013
2613,78717,2919,298999,101.06,295000,9/17/2013
2614,78717,2862,295200,103.16,295250,11/6/2013
2615,78717,2568,305000,115.04,295425,12/10/2013
2616,78717,2531,299000,118.53,300000,9/11/2013
2617,78717,2512,300000,121.42,305000,10/25/2013
2618,78717,3252,299900,94.4,307000,7/16/2013
2619,78717,2260,299900,138.94,314000,7/11/2013
2620,78717,3214,319000,98.01,315000,10/2/2013
2621,78717,3214,328000,98.79,317500,11/7/2013
2622,78717,3412,329000,94.96,324000,12/10/2013
2623,78717,3039,329900,106.94,325000,7/22/2013
2624,78717,3208,349900,104.43,335000,11/25/2013
2625,78717,3000,394445,131.48,394445,8/28/2013
2626,78613,3593,442490,114.11,410000,11/8/2013
2627,78717,2684,419990,156.48,419990,12/23/2013
2628,78717,4618,649900,132.09,610000,8/30/2013
2629,78701,2552,800000,281.74,719000,10/3/2013
2630,78701,3127,1100000,299.01,935000,10/31/2013
2631,78701,3202,1200000,359.15,1150000,9/9/2013
2632,78737,1152,189500,169.27,195000,7/3/2013
2633,78737,1414,219900,155.23,219500,10/25/2013
2634,78737,1338,230000,172.27,230500,12/31/2013
2635,78737,2188,248000,111.52,244000,8/30/2013
2636,78737,2299,249000,106.35,244500,9/12/2013
2637,78737,2204,255000,111.16,245000,12/3/2013
2638,78737,2204,251900,111.84,246500,9/12/2013
2639,78737,2285,259900,108.1,247000,11/15/2013
2640,78737,2165,244990,117.42,254208,11/22/2013
2641,78737,1978,254900,128.6,254362,9/25/2013
2642,78737,2570,264900,102.14,262500,12/23/2013
2643,78737,2033,259000,129.17,262600,9/20/2013
2644,78737,2174,264900,121.85,264900,9/5/2013
2645,78737,2394,265000,110.69,265000,7/15/2013
2646,78737,2326,274900,115.65,269000,8/23/2013
2647,78737,1965,268000,138.42,272000,8/16/2013
2648,78737,2299,269900,119.62,275000,6/28/2013
2649,78737,2326,279000,119.52,278000,12/17/2013
2650,78737,2307,279000,120.5,278000,8/28/2013
2651,78737,2476,290000,114.7,284000,12/5/2013
2652,78737,2100,294900,135.71,285000,11/26/2013
2653,78737,1960,285000,145.41,285000,7/16/2013
2654,78737,2536,289000,113.17,287000,10/18/2013
2655,78737,2524,292900,114.46,288900,9/9/2013
2656,78737,2852,299990,101.33,289000,12/4/2013
2657,78737,1767,295000,163.55,289000,9/6/2013
2658,78737,2761,289000,104.67,289000,7/25/2013
2659,78737,2505,299165,117.76,295000,11/27/2013
2660,78737,3003,309923,99.52,298862,9/19/2013
2661,78737,2576,299000,116.27,299500,8/29/2013
2662,78737,1978,309900,151.67,300000,10/3/2013
2663,78737,2411,300000,124.43,300000,8/16/2013
2664,78737,2146,309000,141.19,303000,10/18/2013
2665,78737,2819,310000,107.48,303000,10/25/2013
2666,78737,2505,307500,123.45,309250,8/9/2013
2667,78737,2602,318900,119.14,310000,10/28/2013
2668,78737,2038,320610,152.41,310610,9/25/2013
2669,78737,2485,348615,128.77,320000,12/20/2013
2670,78737,2904,324900,111.88,324900,12/31/2013
2671,78737,2826,329000,115.0,325000,12/6/2013
2672,78737,2840,334900,114.44,325000,11/25/2013
2673,78737,3530,339900,92.63,327000,9/30/2013
2674,78737,2026,349000,162.88,330000,12/12/2013
2675,78737,2717,335990,121.46,330000,8/28/2013
2676,78737,2436,339900,137.89,335900,8/1/2013
2677,78737,2976,346340,113.02,336340,10/22/2013
2678,78737,2869,340000,117.81,338000,6/27/2013
2679,78737,3383,350000,100.5,340000,9/6/2013
2680,78737,3287,349900,103.44,340000,10/18/2013
2681,78737,2034,351096,167.24,340167,7/2/2013
2682,78737,2828,345440,122.15,345440,8/26/2013
2683,78737,2041,346897,169.96,346897,8/15/2013
2684,78737,2553,346920,135.89,346920,7/12/2013
2685,78737,2820,349900,124.11,350000,11/3/2013
2686,78737,2553,361820,137.81,351820,10/14/2013
2687,78737,3207,365000,109.83,352240,12/18/2013
2688,78737,2553,347385,138.27,353015,10/17/2013
2689,78737,3329,366000,108.14,360000,12/16/2013
2690,78737,3585,365000,100.42,360000,8/8/2013
2691,78737,2828,378816,128.36,363000,11/4/2013
2692,78737,3365,365000,108.02,363500,12/27/2013
2693,78737,2828,364677,128.95,364677,6/17/2013
2694,78737,3444,379000,105.98,365000,9/26/2013
2695,78737,2845,366525,128.83,366525,8/2/2013
2696,78737,2901,384922,127.19,368965,12/30/2013
2697,78737,3421,374990,109.0,372900,9/4/2013
2698,78737,2743,394510,136.41,374182,9/26/2013
2699,78737,3405,389000,111.6,380000,8/16/2013
2700,78737,2773,399900,137.04,380000,12/10/2013
2701,78737,3354,398500,113.45,380500,8/12/2013
2702,78737,2624,375000,145.2,381000,10/29/2013
2703,78737,3597,389900,106.53,383200,8/20/2013
2704,78737,2602,410755,149.5,389000,12/30/2013
2705,78737,3323,389000,117.06,389000,11/4/2013
2706,78737,4161,400000,93.97,391000,10/15/2013
2707,78737,3470,405000,112.98,392030,9/18/2013
2708,78737,2504,394024,157.36,394024,11/6/2013
2709,78737,3854,396500,102.88,396500,9/24/2013
2710,78737,3298,397870,120.64,397870,7/24/2013
2711,78737,3473,399000,114.89,399000,10/28/2013
2712,78737,2261,425000,176.91,400000,7/30/2013
2713,78737,3446,405000,116.08,400000,9/3/2013
