,Zip,Sqft Total,List Price,Sold/Lease$/SqFt,Sold/Lease Price,Sold/Lease Date
6628,78704,"2,087","$849,000 ",$401.77 ,"$838,500 ",5/29/2015
6629,78704,"2,596","$899,000 ",$327.43 ,"$850,000 ",6/26/2015
6630,78704,"2,852","$999,000 ",$327.62 ,"$934,360 ",8/19/2015
6631,78704,"2,209","$965,000 ",$431.19 ,"$952,500 ",6/17/2015
6632,78704,"2,730","$1,050,000 ",$384.62 ,"$1,050,000 ",5/11/2015
6633,78704,"3,052","$1,195,000 ",$350.40 ,"$1,069,431 ",8/12/2015
6634,78704,"2,614","$1,075,000 ",$411.25 ,"$1,075,000 ",7/7/2015
6635,78704,"2,759","$1,125,000 ",$407.76 ,"$1,125,000 ",5/21/2015
6636,78704,"2,489","$1,149,000 ",$461.63 ,"$1,149,000 ",7/16/2015
6637,78704,"2,735","$1,250,000 ",$438.76 ,"$1,200,000 ",7/28/2015
6638,78704,"2,798","$1,279,000 ",$441.39 ,"$1,235,000 ",3/3/2015
6639,78704,"2,553","$1,290,000 ",$490.13 ,"$1,251,300 ",5/15/2015
6640,78704,"2,997","$1,385,000 ",$425.43 ,"$1,275,000 ",6/19/2015
6641,78704,"3,177","$1,284,000 ",$404.15 ,"$1,284,000 ",8/21/2015
6642,78704,"3,183","$1,365,000 ",$428.84 ,"$1,365,000 ",4/13/2015
6643,78704,"2,892","$1,450,000 ",$475.45 ,"$1,375,000 ",7/17/2015
6644,78704,"4,279","$1,695,000 ",$327.18 ,"$1,400,000 ",12/7/2015
6645,78704,"3,046","$1,480,000 ",$476.03 ,"$1,450,000 ",7/9/2015
6646,78704,"4,072","$1,490,000 ",$365.91 ,"$1,490,000 ",5/22/2015
6647,78746,"1,794","$299,999 ",$188.41 ,"$338,000 ",2/16/2015
6648,78746,"2,270","$510,000 ",$200.44 ,"$455,000 ",5/4/2015
6649,78746,"2,376","$479,000 ",$206.48 ,"$490,600 ",6/19/2015
6650,78746,"1,649","$515,000 ",$303.21 ,"$500,000 ",5/29/2015
6651,78746,"2,469","$579,000 ",$211.02 ,"$521,000 ",6/19/2015
6652,78746,"2,381","$525,000 ",$220.50 ,"$525,000 ",7/17/2015
6653,78746,"2,055","$535,000 ",$260.34 ,"$535,000 ",7/17/2015
6654,78746,"1,808","$600,000 ",$298.67 ,"$540,000 ",2/24/2015
6655,78746,"2,151","$620,000 ",$253.37 ,"$545,000 ",6/26/2015
6656,78746,"3,077","$605,000 ",$191.26 ,"$588,500 ",1/30/2015
6657,78746,"2,938","$649,900 ",$207.62 ,"$610,000 ",9/29/2015
6658,78746,"4,442","$495,000 ",$137.33 ,"$610,000 ",2/12/2015
6659,78746,"1,758","$625,000 ",$346.99 ,"$610,000 ",4/23/2015
6660,78746,"1,697","$578,000 ",$362.40 ,"$615,000 ",4/29/2015
6661,78746,"2,201","$670,000 ",$281.69 ,"$620,000 ",8/3/2015
6662,78746,"2,341","$649,900 ",$271.40 ,"$635,350 ",8/7/2015
6663,78746,"2,145","$675,000 ",$298.37 ,"$640,000 ",5/20/2015
6664,78746,"1,852","$659,000 ",$349.62 ,"$647,500 ",6/24/2015
6665,78746,"2,364","$649,500 ",$274.75 ,"$649,500 ",5/7/2015
6666,78746,"3,064","$699,900 ",$221.61 ,"$679,000 ",8/28/2015
6667,78746,"2,182","$700,000 ",$313.93 ,"$685,000 ",4/13/2015
6668,78746,"2,553","$699,900 ",$274.15 ,"$699,900 ",8/3/2015
6669,78746,"2,540","$739,000 ",$275.59 ,"$700,000 ",7/7/2015
6670,78746,"2,598","$750,000 ",$279.06 ,"$725,000 ",3/31/2015
6671,78746,"2,794","$739,000 ",$260.56 ,"$728,000 ",5/8/2015
6672,78746,"2,932","$739,000 ",$252.05 ,"$739,000 ",11/24/2015
6673,78746,"3,231","$799,900 ",$229.65 ,"$742,000 ",6/29/2015
6674,78746,"3,270","$759,000 ",$227.83 ,"$745,000 ",10/6/2015
6675,78746,"2,317","$850,000 ",$323.69 ,"$750,000 ",7/9/2015
6676,78746,"3,241","$799,000 ",$236.04 ,"$765,000 ",6/26/2015
6677,78746,"1,923","$795,000 ",$398.99 ,"$767,250 ",3/16/2015
6678,78746,"2,650","$795,000 ",$295.85 ,"$784,000 ",2/14/2015
6679,78746,"1,801","$849,900 ",$435.87 ,"$785,000 ",3/11/2015
6680,78746,"2,718","$810,000 ",$294.33 ,"$800,000 ",6/15/2015
6681,78746,"2,979","$815,000 ",$269.89 ,"$804,000 ",4/30/2015
6682,78746,"2,906","$839,000 ",$280.45 ,"$815,000 ",3/31/2015
6683,78746,"2,693","$825,000 ",$304.49 ,"$820,000 ",5/12/2015
6684,78746,"3,641","$869,000 ",$226.59 ,"$825,000 ",7/1/2015
6685,78746,"2,615","$825,000 ",$315.49 ,"$825,000 ",4/21/2015
6686,78746,"2,916","$925,000 ",$282.92 ,"$825,000 ",3/19/2015
6687,78746,"2,888","$875,000 ",$286.70 ,"$828,000 ",8/5/2015
6688,78746,"3,693","$888,000 ",$230.17 ,"$850,000 ",12/11/2015
6689,78746,"2,617","$800,000 ",$324.80 ,"$850,000 ",2/27/2015
6690,78746,"2,659","$849,999 ",$324.14 ,"$861,880 ",12/31/2015
6691,78746,"2,636","$900,000 ",$328.15 ,"$865,000 ",7/29/2015
6692,78746,"2,407","$865,000 ",$359.37 ,"$865,000 ",4/17/2015
6693,78746,"2,751","$925,000 ",$317.34 ,"$873,000 ",6/25/2015
6694,78746,"3,427","$885,000 ",$256.49 ,"$879,000 ",4/14/2015
6695,78746,"4,708","$950,000 ",$196.47 ,"$925,000 ",8/28/2015
6696,78746,"3,998","$1,075,000 ",$231.37 ,"$925,000 ",12/29/2015
6697,78746,"4,129","$950,000 ",$227.66 ,"$940,000 ",6/12/2015
6698,78746,"3,586","$985,000 ",$267.71 ,"$960,000 ",1/26/2015
6699,78746,"3,424","$1,075,000 ",$284.75 ,"$975,000 ",9/30/2015
6700,78746,"3,778","$1,050,000 ",$259.40 ,"$980,000 ",3/16/2015
6701,78746,"4,007","$1,050,000 ",$247.32 ,"$990,999 ",5/29/2015
6702,78746,"3,729","$985,000 ",$266.83 ,"$995,000 ",5/27/2015
6703,78746,"3,679","$995,000 ",$271.81 ,"$1,000,000 ",3/6/2015
6704,78746,"3,740","$1,079,000 ",$280.75 ,"$1,050,000 ",7/21/2015
6705,78746,"3,378","$1,065,000 ",$310.83 ,"$1,050,000 ",5/7/2015
6706,78746,"3,607","$1,099,000 ",$300.80 ,"$1,085,000 ",8/14/2015
6707,78746,"3,527","$1,245,000 ",$311.88 ,"$1,100,000 ",11/16/2015
6708,78746,"5,100","$1,379,000 ",$235.29 ,"$1,200,000 ",8/10/2015
6709,78746,"2,413","$1,299,900 ",$497.31 ,"$1,200,000 ",4/29/2015
6710,78746,"3,150","$1,098,000 ",$380.95 ,"$1,200,000 ",4/6/2015
6711,78746,"4,329","$1,249,000 ",$279.51 ,"$1,210,000 ",6/4/2015
6712,78746,"3,302","$1,299,000 ",$370.99 ,"$1,225,000 ",4/30/2015
6713,78746,"4,879","$1,325,000 ",$251.50 ,"$1,227,050 ",5/6/2015
6714,78746,"4,061","$1,250,000 ",$306.82 ,"$1,246,000 ",9/15/2015
6715,78746,"4,549","$1,299,000 ",$274.24 ,"$1,247,500 ",7/23/2015
6716,78746,"3,100","$1,320,000 ",$406.45 ,"$1,260,000 ",4/16/2015
6717,78746,"4,274","$1,299,000 ",$302.53 ,"$1,293,000 ",5/29/2015
6718,78746,"3,677","$1,295,000 ",$353.55 ,"$1,300,000 ",6/8/2015
6719,78746,"4,606","$1,225,000 ",$283.33 ,"$1,305,000 ",2/27/2015
6720,78746,"3,105","$1,375,000 ",$421.90 ,"$1,310,000 ",4/17/2015
6721,78746,"3,451","$1,389,000 ",$381.77 ,"$1,317,500 ",7/8/2015
6722,78746,"5,340","$1,350,000 ",$250.37 ,"$1,337,000 ",12/18/2015
6723,78746,"4,700","$1,500,000 ",$292.55 ,"$1,375,000 ",10/16/2015
6724,78746,"3,905","$1,495,000 ",$358.51 ,"$1,400,000 ",8/27/2015
6725,78746,"3,627","$1,450,000 ",$385.99 ,"$1,400,000 ",7/21/2015
6726,78746,"3,754","$1,375,000 ",$377.46 ,"$1,417,000 ",4/30/2015
6727,78746,"5,695","$1,699,000 ",$280.77 ,"$1,599,000 ",7/17/2015
6728,78746,"4,959","$1,699,900 ",$324.66 ,"$1,610,000 ",7/27/2015
6729,78746,"4,878","$1,675,000 ",$330.05 ,"$1,610,000 ",8/3/2015
6730,78746,"3,950","$1,775,000 ",$411.39 ,"$1,625,000 ",11/16/2015
6731,78746,"5,178","$1,679,000 ",$314.60 ,"$1,629,000 ",3/6/2015
6732,78746,"5,379","$1,650,000 ",$304.89 ,"$1,640,000 ",3/9/2015
6733,78746,"4,874","$1,680,000 ",$338.53 ,"$1,650,000 ",6/30/2015
6734,78746,"4,863","$1,695,000 ",$339.30 ,"$1,650,000 ",6/5/2015
6735,78746,"5,359","$1,769,000 ",$314.42 ,"$1,685,000 ",5/15/2015
6736,78746,"5,023","$1,775,000 ",$338.44 ,"$1,700,000 ",5/15/2015
6737,78746,"5,078","$1,799,000 ",$347.18 ,"$1,763,000 ",4/30/2015
6738,78746,"4,836","$1,795,000 ",$364.97 ,"$1,765,000 ",4/9/2015
6739,78746,"5,178","$1,895,000 ",$365.97 ,"$1,895,000 ",3/5/2015
6740,78746,"6,521","$1,990,000 ",$295.20 ,"$1,925,000 ",9/18/2015
6741,78746,"4,558","$1,890,000 ",$422.33 ,"$1,925,000 ",7/24/2015
6742,78746,"5,472","$2,150,000 ",$353.95 ,"$1,936,800 ",4/17/2015
6743,78746,"5,646","$2,250,000 ",$345.38 ,"$1,950,000 ",12/31/2015
6744,78746,"6,694","$2,250,000 ",$326.41 ,"$2,185,000 ",12/23/2015
6745,78746,"7,700","$2,985,000 ",$344.16 ,"$2,650,000 ",7/30/2015
6746,78746,"11,009","$2,775,000 ",$242.98 ,"$2,675,000 ",5/18/2015
6747,78746,"5,021","$2,750,000 ",$547.70 ,"$2,750,000 ",5/29/2015
6748,78746,"6,400","$2,899,000 ",$430.31 ,"$2,754,000 ",12/9/2015
6749,78746,"9,768","$3,050,000 ",$282.25 ,"$2,757,000 ",10/13/2015
6750,78746,"6,176","$3,000,000 ",$461.46 ,"$2,850,000 ",3/12/2015
6751,78746,"4,796","$3,500,000 ",$634.38 ,"$3,042,500 ",10/20/2015
6752,78746,"5,678","$4,650,000 ",$726.82 ,"$4,126,870 ",8/19/2015
6753,78746,"5,377","$6,900,000 ","$1,208.85 ","$6,500,000 ",7/20/2015
6754,78733,"1,177","$239,000 ",$182.67 ,"$215,000 ",3/2/2015
6755,78733,"2,363","$265,000 ",$109.39 ,"$258,500 ",4/7/2015
6756,78733,"1,539","$325,000 ",$178.69 ,"$275,000 ",6/29/2015
6757,78733,"1,504","$350,000 ",$227.39 ,"$342,000 ",5/18/2015
6758,78733,"1,281","$350,000 ",$273.22 ,"$350,000 ",5/8/2015
6759,78733,"1,880","$350,000 ",$186.17 ,"$350,000 ",4/30/2015
6760,78733,"1,406","$350,000 ",$259.60 ,"$365,000 ",1/20/2015
6761,78733,"1,475","$378,500 ",$256.61 ,"$378,500 ",8/20/2015
6762,78733,"2,128","$399,000 ",$178.57 ,"$380,000 ",2/17/2015
6763,78733,"1,988","$399,000 ",$199.95 ,"$397,500 ",4/21/2015
6764,78733,"1,989","$409,900 ",$211.16 ,"$420,000 ",4/3/2015
6765,78733,"1,857","$445,000 ",$226.44 ,"$420,500 ",5/18/2015
6766,78733,"1,862","$465,000 ",$242.24 ,"$451,050 ",7/14/2015
6767,78733,"3,160","$499,900 ",$144.30 ,"$456,000 ",4/20/2015
6768,78733,800,"$480,000 ",$575.50 ,"$460,400 ",5/8/2015
6769,78733,"2,110","$469,000 ",$220.38 ,"$465,000 ",5/8/2015
6770,78733,"2,871","$499,999 ",$169.28 ,"$486,000 ",7/7/2015
6771,78733,"2,045","$499,990 ",$239.61 ,"$490,000 ",7/16/2015
6772,78733,"2,295","$509,900 ",$217.43 ,"$499,000 ",7/1/2015
6773,78733,"2,128","$529,000 ",$235.43 ,"$500,990 ",7/10/2015
6774,78733,"2,804","$519,607 ",$181.39 ,"$508,607 ",5/8/2015
6775,78733,"2,611","$489,000 ",$196.97 ,"$514,300 ",6/19/2015
6776,78733,"2,516","$529,000 ",$208.66 ,"$525,000 ",4/27/2015
6777,78733,"2,147","$549,000 ",$246.39 ,"$529,000 ",6/17/2015
6778,78733,"2,516","$549,000 ",$211.05 ,"$531,000 ",6/2/2015
6779,78733,"1,968","$549,900 ",$274.39 ,"$540,000 ",8/8/2015
6780,78733,"2,780","$549,900 ",$196.04 ,"$545,000 ",5/22/2015
6781,78733,"3,840","$550,000 ",$143.23 ,"$550,000 ",7/22/2015
6782,78733,"2,692","$550,000 ",$204.31 ,"$550,000 ",7/6/2015
6783,78746,"2,123","$579,000 ",$277.44 ,"$589,000 ",5/22/2015
6784,78733,"2,450","$599,000 ",$242.04 ,"$593,000 ",2/25/2015
6785,78746,"2,266","$595,000 ",$262.58 ,"$595,000 ",6/11/2015
6786,78746,"2,193","$575,000 ",$275.88 ,"$605,000 ",4/22/2015
6787,78733,"2,546","$575,000 ",$237.63 ,"$605,000 ",4/15/2015
6788,78746,"3,049","$649,900 ",$203.02 ,"$619,000 ",8/20/2015
6789,78746,"3,102","$675,000 ",$199.87 ,"$620,000 ",4/24/2015
6790,78746,"2,640","$598,700 ",$236.74 ,"$625,000 ",5/21/2015
6791,78746,"2,215","$619,900 ",$282.43 ,"$625,575 ",4/17/2015
6792,78733,"3,519","$649,900 ",$179.03 ,"$630,000 ",7/28/2015
6793,78733,"3,104","$625,000 ",$204.90 ,"$636,000 ",6/16/2015
6794,78733,"3,448","$649,000 ",$186.77 ,"$644,000 ",6/19/2015
6795,78733,"3,656","$695,000 ",$177.79 ,"$650,000 ",8/28/2015
6796,78733,"3,735","$664,900 ",$174.03 ,"$650,000 ",5/12/2015
6797,78733,"3,061","$649,500 ",$213.07 ,"$652,220 ",4/23/2015
6798,78746,"2,534","$659,000 ",$257.89 ,"$653,500 ",2/19/2015
6799,78746,"2,346","$659,900 ",$281.29 ,"$659,900 ",6/26/2015
6800,78733,"3,644","$695,000 ",$181.12 ,"$660,000 ",8/3/2015
6801,78733,"4,212","$678,000 ",$159.78 ,"$673,000 ",5/4/2015
6802,78746,"2,809","$695,000 ",$242.08 ,"$680,000 ",6/9/2015
6803,78733,"3,208","$689,000 ",$212.28 ,"$681,000 ",8/19/2015
6804,78746,"2,415","$689,000 ",$283.02 ,"$683,500 ",6/8/2015
6805,78733,"3,314","$695,000 ",$206.44 ,"$684,150 ",4/10/2015
6806,78746,"2,694","$699,000 ",$255.38 ,"$688,000 ",2/11/2015
6807,78746,"2,896","$720,000 ",$238.26 ,"$690,000 ",5/25/2015
6808,78746,"4,692","$714,900 ",$148.85 ,"$698,400 ",6/3/2015
6809,78746,"2,745","$745,000 ",$256.83 ,"$705,000 ",2/27/2015
6810,78746,"2,566","$725,000 ",$276.70 ,"$710,000 ",6/8/2015
6811,78733,"3,451","$695,000 ",$208.64 ,"$720,000 ",3/25/2015
6812,78746,"3,712","$750,000 ",$197.33 ,"$732,500 ",1/22/2015
6813,78733,"3,610","$725,000 ",$203.60 ,"$735,000 ",7/1/2015
6814,78746,"3,217","$745,000 ",$228.47 ,"$735,000 ",9/15/2015
6815,78733,"3,734","$740,000 ",$198.18 ,"$740,000 ",6/18/2015
6816,78733,"3,722","$749,000 ",$200.16 ,"$745,000 ",6/29/2015
6817,78746,"3,298","$759,900 ",$228.90 ,"$754,900 ",6/2/2015
6818,78733,"4,075","$789,000 ",$185.96 ,"$757,774 ",5/22/2015
6819,78746,"3,519","$764,900 ",$215.52 ,"$758,400 ",3/26/2015
6820,78746,"2,965","$774,900 ",$261.38 ,"$775,000 ",6/12/2015
6821,78746,"4,321","$799,000 ",$179.36 ,"$775,000 ",8/31/2015
6822,78746,"2,906","$775,000 ",$266.69 ,"$775,000 ",3/4/2015
6823,78733,"4,334","$775,000 ",$179.05 ,"$776,000 ",6/10/2015
6824,78733,"3,594","$795,000 ",$216.19 ,"$777,000 ",7/15/2015
6825,78733,"3,755","$789,000 ",$208.79 ,"$784,000 ",7/27/2015
6826,78733,"4,430","$799,000 ",$178.33 ,"$790,000 ",4/30/2015
6827,78733,"5,144","$799,900 ",$153.58 ,"$790,000 ",6/18/2015
6828,78733,"4,450","$799,500 ",$177.53 ,"$790,000 ",4/22/2015
6829,78733,"3,586","$799,000 ",$220.30 ,"$790,000 ",4/10/2015
6830,78746,"3,511","$800,000 ",$225.58 ,"$792,000 ",3/12/2015
6831,78746,"2,950","$795,000 ",$271.53 ,"$801,000 ",5/22/2015
6832,78733,"3,537","$799,000 ",$227.59 ,"$805,000 ",2/27/2015
6833,78746,"3,752","$795,000 ",$216.74 ,"$813,200 ",3/26/2015
6834,78733,"3,586","$818,000 ",$228.11 ,"$818,000 ",6/26/2015
6835,78733,"3,560","$849,000 ",$233.15 ,"$830,000 ",8/18/2015
6836,78746,"3,583","$819,000 ",$233.77 ,"$837,600 ",4/24/2015
6837,78746,"2,988","$899,990 ",$284.47 ,"$850,000 ",10/30/2015
6838,78746,"3,308","$910,000 ",$256.95 ,"$850,000 ",7/10/2015
6839,78733,"4,609","$889,000 ",$186.44 ,"$859,320 ",4/30/2015
6840,78733,"4,730","$875,000 ",$182.88 ,"$865,000 ",7/2/2015
6841,78746,"3,361","$870,000 ",$258.85 ,"$870,000 ",5/20/2015
6842,78746,"3,485","$875,000 ",$251.08 ,"$875,000 ",4/30/2015
6843,78733,"3,826","$895,000 ",$233.95 ,"$895,100 ",2/20/2015
6844,78746,"3,605","$969,990 ",$248.95 ,"$897,453 ",9/16/2015
6845,78746,"3,089","$950,000 ",$291.36 ,"$900,000 ",6/19/2015
6846,78746,"2,956","$909,990 ",$306.36 ,"$905,590 ",8/27/2015
6847,78733,"5,632","$949,999 ",$164.24 ,"$925,000 ",6/10/2015
6848,78746,"3,342","$1,000,000 ",$281.27 ,"$940,000 ",4/13/2015
6849,78733,"4,237","$950,000 ",$224.22 ,"$950,000 ",6/15/2015
6850,78733,"4,800","$995,000 ",$197.92 ,"$950,000 ",3/24/2015
6851,78746,"3,986","$995,000 ",$249.62 ,"$995,000 ",5/7/2015
6852,78746,"3,530","$1,100,000 ",$281.87 ,"$995,000 ",5/15/2015
6853,78733,"5,020","$1,100,000 ",$203.19 ,"$1,020,000 ",6/12/2015
6854,78733,"4,959","$1,200,000 ",$221.82 ,"$1,100,000 ",5/20/2015
6855,78733,"6,320","$1,150,000 ",$181.96 ,"$1,150,000 ",4/7/2015
6856,78733,"4,585","$1,149,000 ",$253.00 ,"$1,160,000 ",5/22/2015
6857,78746,"3,269","$1,299,000 ",$367.08 ,"$1,200,000 ",9/9/2015
6858,78746,"5,675","$1,350,000 ",$226.43 ,"$1,285,000 ",4/30/2015
6859,78746,"4,204","$1,495,000 ",$330.64 ,"$1,390,000 ",6/12/2015
6860,78746,"5,172","$1,595,000 ",$280.36 ,"$1,450,000 ",6/29/2015
6861,78733,"4,666","$1,690,000 ",$326.83 ,"$1,525,000 ",6/10/2015
6862,78733,"4,619","$1,699,000 ",$335.57 ,"$1,550,000 ",11/30/2015
6863,78746,"4,490","$1,650,000 ",$356.35 ,"$1,600,000 ",10/14/2015
6864,78746,"3,654","$1,789,000 ",$451.56 ,"$1,650,000 ",9/15/2015
6865,78733,"6,687","$1,899,000 ",$269.18 ,"$1,800,000 ",2/23/2015
6866,78733,"6,411","$1,950,000 ",$288.57 ,"$1,850,000 ",12/22/2015
6867,78733,"4,878","$2,100,000 ",$389.50 ,"$1,900,000 ",10/28/2015
6868,78733,"6,704","$2,200,000 ",$298.33 ,"$2,000,000 ",6/17/2015
6869,78733,"5,151","$1,999,995 ",$396.04 ,"$2,040,000 ",12/3/2015
6870,78733,"5,604","$2,189,000 ",$374.73 ,"$2,100,000 ",9/25/2015
6871,78733,"6,595","$2,395,000 ",$347.99 ,"$2,295,000 ",4/22/2015
6872,78733,"5,475","$2,395,000 ",$431.96 ,"$2,365,000 ",10/5/2015
6873,78733,"6,529","$2,550,000 ",$382.91 ,"$2,500,000 ",2/27/2015
6874,78733,"7,506","$2,850,000 ",$339.73 ,"$2,550,000 ",8/26/2015
6875,78733,"5,475","$2,995,000 ",$535.16 ,"$2,930,000 ",5/22/2015
6876,78746,"5,878","$4,450,000 ",$714.53 ,"$4,200,000 ",10/23/2015
6877,78733,"8,048","$6,125,000 ",$720.68 ,"$5,800,000 ",7/23/2015
6878,78733,"10,890","$7,250,000 ",$596.88 ,"$6,500,000 ",10/30/2015
6879,78741,910,"$102,999 ",$86.15 ,"$78,400 ",3/4/2015
6880,78741,672,"$109,900 ",$139.14 ,"$93,500 ",4/17/2015
6881,78741,630,"$149,900 ",$253.97 ,"$160,000 ",3/20/2015
6882,78741,925,"$179,000 ",$178.38 ,"$165,000 ",5/13/2015
6883,78741,889,"$165,000 ",$188.98 ,"$168,000 ",6/15/2015
6884,78741,"1,239","$169,000 ",$136.40 ,"$169,000 ",2/14/2015
6885,78741,"1,091","$179,900 ",$164.89 ,"$179,900 ",2/23/2015
6886,78741,"2,088","$199,000 ",$91.95 ,"$192,000 ",2/11/2015
6887,78741,"1,203","$199,999 ",$162.09 ,"$195,000 ",3/9/2015
6888,78741,"1,203","$199,997 ",$167.08 ,"$201,000 ",6/24/2015
6889,78741,"1,586","$199,400 ",$127.84 ,"$202,750 ",1/15/2015
6890,78741,"3,138","$210,000 ",$66.92 ,"$210,000 ",4/23/2015
6891,78741,"1,298","$220,000 ",$165.64 ,"$215,000 ",6/17/2015
6892,78741,"1,244","$234,900 ",$174.84 ,"$217,500 ",7/31/2015
6893,78741,"1,304","$229,900 ",$166.79 ,"$217,500 ",5/26/2015
6894,78741,"1,926","$235,000 ",$113.71 ,"$219,000 ",5/22/2015
6895,78741,849,"$219,500 ",$258.54 ,"$219,500 ",6/19/2015
6896,78741,"2,088","$229,900 ",$106.27 ,"$221,900 ",3/11/2015
6897,78741,849,"$219,500 ",$265.02 ,"$225,000 ",7/1/2015
6898,78741,"1,306","$279,900 ",$176.11 ,"$230,000 ",5/1/2015
6899,78741,"2,128","$239,900 ",$108.55 ,"$231,000 ",3/4/2015
6900,78741,"1,553","$249,000 ",$151.96 ,"$236,000 ",6/30/2015
6901,78741,"1,850","$250,000 ",$134.05 ,"$248,000 ",3/11/2015
6902,78741,"1,108","$249,900 ",$226.53 ,"$251,000 ",5/14/2015
6903,78741,"1,426","$255,000 ",$177.42 ,"$253,000 ",2/12/2015
6904,78741,"1,380","$269,000 ",$184.78 ,"$255,000 ",6/12/2015
6905,78741,"1,245","$259,500 ",$208.43 ,"$259,500 ",4/15/2015
6906,78741,"1,382","$250,000 ",$188.06 ,"$259,900 ",3/26/2015
6907,78741,"1,582","$282,000 ",$172.57 ,"$273,000 ",8/7/2015
6908,78741,"1,586","$299,000 ",$176.54 ,"$280,000 ",4/10/2015
6909,78741,"1,411","$275,000 ",$200.21 ,"$282,500 ",4/6/2015
6910,78741,"1,661","$249,900 ",$172.19 ,"$286,000 ",2/2/2015
6911,78741,"1,619","$315,000 ",$194.56 ,"$315,000 ",3/31/2015
6912,78741,"1,526","$319,990 ",$209.37 ,"$319,500 ",9/9/2015
6913,78741,"1,288","$349,000 ",$254.29 ,"$327,525 ",5/11/2015
6914,78741,"1,683","$354,999 ",$196.08 ,"$330,000 ",1/30/2015
6915,78741,"1,946","$309,000 ",$172.20 ,"$335,100 ",4/10/2015
6916,78741,"1,162","$339,950 ",$301.20 ,"$350,000 ",5/20/2015
6917,78741,"1,455","$399,000 ",$271.48 ,"$395,000 ",5/15/2015
6918,78741,"1,896","$449,000 ",$237.87 ,"$451,000 ",6/2/2015
6919,78741,"2,889","$535,000 ",$160.96 ,"$465,000 ",7/6/2015
6920,78741,"3,654","$650,000 ",$177.89 ,"$650,000 ",5/27/2015
6921,78745,"1,278","$105,000 ",$82.16 ,"$105,000 ",2/20/2015
6922,78745,"1,014","$125,000 ",$135.60 ,"$137,500 ",4/15/2015
6923,78745,"1,012","$170,000 ",$158.10 ,"$160,000 ",4/30/2015
6924,78745,910,"$195,000 ",$181.32 ,"$165,000 ",3/30/2015
6925,78745,"1,065","$210,000 ",$164.32 ,"$175,000 ",11/3/2015
6926,78745,892,"$174,500 ",$196.75 ,"$175,500 ",1/15/2015
6927,78745,927,"$199,000 ",$199.57 ,"$185,000 ",6/10/2015
6928,78745,"1,183","$185,000 ",$156.38 ,"$185,000 ",8/5/2015
6929,78745,864,"$199,999 ",$219.91 ,"$190,000 ",2/13/2015
6930,78745,"1,452","$195,000 ",$137.05 ,"$199,000 ",4/24/2015
6931,78745,"1,230","$199,000 ",$161.79 ,"$199,000 ",4/28/2015
6932,78745,972,"$205,000 ",$206.69 ,"$200,900 ",3/9/2015
6933,78745,"1,392","$293,000 ",$147.27 ,"$205,000 ",6/3/2015
6934,78745,"1,036","$199,900 ",$197.88 ,"$205,000 ",1/15/2015
6935,78745,"1,112","$214,000 ",$186.60 ,"$207,500 ",2/24/2015
6936,78745,"1,000","$215,000 ",$209.70 ,"$209,700 ",6/19/2015
6937,78745,884,"$189,000 ",$237.56 ,"$210,000 ",2/25/2015
6938,78745,"1,368","$225,000 ",$157.16 ,"$215,000 ",7/8/2015
6939,78745,988,"$214,900 ",$217.61 ,"$215,000 ",7/1/2015
6940,78745,"1,084","$215,000 ",$198.34 ,"$215,000 ",4/22/2015
6941,78745,984,"$210,000 ",$219.51 ,"$216,000 ",6/18/2015
6942,78745,"1,318","$219,900 ",$165.02 ,"$217,500 ",5/5/2015
6943,78745,"1,232","$229,000 ",$176.95 ,"$218,000 ",5/29/2015
6944,78745,"1,513","$125,000 ",$144.42 ,"$218,500 ",3/17/2015
6945,78745,"1,152","$199,900 ",$190.97 ,"$220,000 ",7/6/2015
6946,78745,816,"$229,000 ",$269.61 ,"$220,000 ",5/29/2015
6947,78745,"1,077","$225,000 ",$206.59 ,"$222,500 ",4/24/2015
6948,78745,923,"$224,900 ",$242.69 ,"$224,000 ",6/30/2015
6949,78745,"1,400","$225,000 ",$160.71 ,"$225,000 ",7/24/2015
6950,78745,988,"$219,950 ",$229.72 ,"$226,960 ",5/29/2015
6951,78745,"1,020","$220,000 ",$225.49 ,"$230,000 ",4/8/2015
6952,78745,"1,084","$220,000 ",$214.58 ,"$232,600 ",6/1/2015
6953,78745,800,"$225,000 ",$292.50 ,"$234,000 ",6/12/2015
6954,78745,"1,555","$229,900 ",$151.13 ,"$235,000 ",1/28/2015
6955,78745,"1,182","$249,900 ",$200.51 ,"$237,000 ",6/19/2015
6956,78745,"1,469","$239,900 ",$162.01 ,"$238,000 ",3/6/2015
6957,78745,"1,462","$219,000 ",$164.16 ,"$240,000 ",5/29/2015
6958,78745,"1,195","$262,500 ",$201.46 ,"$240,750 ",3/11/2015
6959,78745,"1,613","$249,900 ",$149.41 ,"$241,000 ",4/30/2015
6960,78745,965,"$242,000 ",$250.78 ,"$242,000 ",2/27/2015
6961,78745,"1,221","$225,000 ",$199.84 ,"$244,000 ",3/26/2015
6962,78745,792,"$265,000 ",$308.71 ,"$244,500 ",4/30/2015
6963,78745,"1,259","$230,000 ",$194.60 ,"$245,000 ",2/27/2015
6964,78745,"1,471","$245,000 ",$166.55 ,"$245,000 ",2/25/2015
6965,78745,"1,124","$235,000 ",$217.97 ,"$245,000 ",2/9/2015
6966,78735,"1,407","$225,000 ",$174.13 ,"$245,000 ",2/18/2015
6967,78745,"1,526","$239,900 ",$160.88 ,"$245,500 ",3/26/2015
