#,MLS #,Status,Area,Address,Zip,# Beds Total,# Baths Full,# Baths Half,# Living,# Stories,# Garage Spaces,Year Built,Acres,Sqft Total,LP$SqFt,List Price,Sold/Lease$/SqFt,Sold/Lease Price,Sold/Lease Date,ADOM,CDOM
7287,7253703,S,10S,807 Marc Taylor DR,78745,4,3,0,2,2,2,2010,0.2,"2,539",$132.34 ,"$336,000 ",$132.34 ,"$336,000 ",6/24/2016,2,2
7288,6136532,S,10S,8614 Piney Creek BND,78745,5,2,1,2,2,2,1993,0,"2,482",$137.79 ,"$342,000 ",$136.18 ,"$338,000 ",4/23/2016,8,207
7289,5883410,S,10S,3112 Silkgrass BND,78748,3,2,1,2,2,2,1994,0.18,"2,452",$136.30 ,"$334,205 ",$137.85 ,"$338,000 ",3/11/2016,6,6
7290,3392961,S,10S,8713 PUCKETT CT,78749,3,2,0,1,1,2,1999,0.18,"2,140",$163.50 ,"$349,900 ",$158.41 ,"$339,000 ",2/18/2016,6,6
7291,2584099,S,10S,9100 Texas Oaks DR,78748,4,3,0,1,1,2,1982,0.24,"2,260",$150.40 ,"$339,900 ",$150.40 ,"$339,900 ",3/24/2016,3,3
7292,3826140,S,10S,4701 Muskdeer DR,78749,4,2,0,1,1,2,1995,0.23,"2,023",$164.11 ,"$332,000 ",$168.07 ,"$340,000 ",4/14/2016,3,3
7293,9118353,S,10S,8904 Copano DR,78749,3,2,0,2,1,2,1998,0.19,"2,046",$168.62 ,"$345,000 ",$172.29 ,"$352,500 ",4/22/2016,2,2
7294,7692398,S,10S,9204 Heatherwood DR,78748,5,2,1,2,2,0,1972,0.34,"2,789",$125.49 ,"$350,000 ",$128.36 ,"$358,000 ",2/19/2016,2,2
7295,7691788,S,10S,9101 Queenswood DR,78748,3,2,0,2,1,2,1984,0.36,"2,296",$154.29 ,"$354,250 ",$156.79 ,"$360,000 ",3/9/2016,1,1
7296,1406749,S,10S,8701 Puckett CT,78749,5,3,1,2,2,2,1998,0.28,"2,849",$128.12 ,"$365,000 ",$126.36 ,"$360,000 ",2/10/2016,25,25
7297,6034478,S,10S,8541 Copano DR,78749,5,3,0,2,2,2,1996,0.2,"2,702",$136.90 ,"$369,900 ",$136.34 ,"$368,400 ",5/6/2016,5,5
7298,9691399,S,10S,3120 SILKGRASS BND,78748,4,2,0,2,1,2,1994,0.22,"2,394",$156.64 ,"$375,000 ",$154.97 ,"$371,000 ",2/26/2016,1,1
7299,9106317,S,10S,7304 Cooper LN,78745,3,2,0,2,1,1,1963,0.7,"1,810",$248.62 ,"$450,000 ",$207.18 ,"$375,000 ",9/9/2016,91,91
7300,6527442,S,10S,9005 Jodie LN,78748,3,2,1,1,2,2,2016,,"2,534",$166.20 ,"$421,145 ",$149.70 ,"$379,345 ",8/25/2016,222,222
7301,1052584,S,10S,4311 Triboro TRL,78749,4,2,1,3,2,2,1998,0.17,"3,237",$118.63 ,"$384,000 ",$118.63 ,"$384,000 ",5/19/2016,93,93
7302,5766768,S,10S,9012 Lanna Bluff LOOP,78749,3,2,0,1,1,2,1999,0.16,"2,046",$180.60 ,"$369,500 ",$188.17 ,"$385,000 ",3/17/2016,5,5
7303,6311446,S,10S,8708 Escabosa DR,78748,4,2,1,4,2,2,1996,0.16,"3,148",$127.06 ,"$400,000 ",$124.84 ,"$393,000 ",3/31/2016,29,29
7304,2191710,S,10S,8720 Barrow Glen LOOP,78749,4,3,1,3,2,2,1998,0.16,"2,899",$141.43 ,"$410,000 ",$137.63 ,"$399,000 ",6/9/2016,42,42
7305,6587003,S,10S,2508 Vassal DR,78748,4,2,0,2,1,2,1973,0.34,"2,130",$192.49 ,"$409,999 ",$192.49 ,"$409,999 ",4/15/2016,8,8
7306,7074116,S,10S,9401 Castlewood DR,78748,3,3,0,3,2,0,1970,0.43,"2,957",$143.73 ,"$425,000 ",$140.01 ,"$414,000 ",6/24/2016,1,1
7307,5917302,S,10S,1305 Matthews LN,78745,4,3,1,2,2,2,2016,,"2,755",$159.71 ,"$439,990 ",$157.17 ,"$432,990 ",9/30/2016,169,169
7308,1023223,S,10S,7205 Albert RD,78745,4,2,1,2,2,2,2015,,"2,637",$159.27 ,"$419,990 ",$164.61 ,"$434,076 ",10/14/2016,68,68
7309,2779806,S,10S,7203 Albert RD,78745,4,3,1,2,2,2,2016,,"2,724",$165.19 ,"$449,990 ",$165.19 ,"$449,990 ",8/12/2016,50,50
7310,1410742,S,10S,1405 Matthews LN,78745,4,3,1,3,3,2,2016,,"2,817",$177.49 ,"$499,990 ",$170.39 ,"$480,000 ",6/24/2016,71,71
7311,3228475,S,10S,3904 Glasgow DR,78749,3,2,1,2,2,2,1974,0.25,"3,518",$142.10 ,"$499,900 ",$139.28 ,"$490,000 ",4/5/2016,75,75
7312,4886426,S,11,2212 Wagon Crossing PATH S,78744,2,1,0,1,1,1,1977,0.16,880,$107.95 ,"$95,000 ",$96.59 ,"$85,000 ",5/18/2016,6,6
7313,4446754,S,11,2326 Deadwood DR,78744,2,2,0,0,1,2,1975,0.19,"1,198",$100.08 ,"$119,900 ",$75.13 ,"$90,000 ",3/8/2016,8,8
7314,3131270,S,11,7408 Onion Creek DR,78744,3,2,0,1,1,2,1980,0.15,"1,099",$83.71 ,"$92,000 ",$83.71 ,"$92,000 ",7/8/2016,27,37
7315,4916584,S,11,5006 Parell PATH,78744,3,2,0,1,1,1,1982,0.16,906,$132.34 ,"$119,900 ",$123.62 ,"$112,000 ",5/20/2016,9,38
7316,5959262,S,11,5932 Hammermill RUN,78744,3,2,0,1,1,0,1980,0.19,"1,040",$110.58 ,"$115,000 ",$112.50 ,"$117,000 ",3/11/2016,6,6
7317,5916006,S,11,4609 Blue Meadow DR,78744,3,2,0,1,1,1,2003,0.08,"1,232",$121.75 ,"$150,000 ",$95.78 ,"$118,000 ",5/13/2016,1,1
7318,2427065,S,11,2327 Rockridge DR,78744,3,1,1,1,1,0,1973,0.19,"1,263",$98.97 ,"$125,000 ",$95.01 ,"$120,000 ",4/15/2016,38,38
7319,3328348,S,11,6010 Wagon BND,78744,3,2,0,1,1,2,1974,0.16,"1,260",$107.14 ,"$135,000 ",$99.21 ,"$125,000 ",1/29/2016,3,3
7320,4455795,S,11,5712 Honeybee BND,78744,3,2,0,1,1,2,1979,0.17,"1,094",$115.17 ,"$126,000 ",$115.17 ,"$126,000 ",9/16/2016,41,41
7321,2150491,S,11,2403 Rockridge DR,78744,3,2,0,1,1,0,1973,0.13,940,$148.83 ,"$139,900 ",$138.30 ,"$130,000 ",3/24/2016,23,23
7322,1738716,S,11,5805 Fence ROW,78744,3,2,0,1,1,0,1984,0.13,"1,060",$150.85 ,"$159,900 ",$127.36 ,"$135,000 ",2/29/2016,22,22
7323,3573268,S,11,4711 Blue Meadow DR,78744,3,2,1,2,2,2,2005,0.08,"1,528",$75.26 ,"$115,000 ",$89.01 ,"$136,000 ",3/31/2016,2,2
7324,5306377,S,11,5501 Village LN,78744,3,2,0,1,1,2,1980,0.16,"1,111",$125.92 ,"$139,900 ",$124.21 ,"$138,000 ",3/31/2016,15,15
7325,6264571,S,11,7319 Lake Charles DR,78744,2,1,0,1,1,1,1981,0.15,980,$141.56 ,"$138,732 ",$141.56 ,"$138,732 ",9/15/2016,30,30
7326,5444234,S,11,5914 Hammermill RUN,78744,3,2,0,1,1,2,1979,0.38,"1,142",$112.96 ,"$129,000 ",$121.89 ,"$139,200 ",2/26/2016,5,5
7327,5954528,S,11,5708 Fence ROW,78744,3,2,0,1,1,0,1983,0.14,"1,073",$130.01 ,"$139,500 ",$130.01 ,"$139,500 ",6/28/2016,13,13
7328,3001520,S,11,5800 Fence ROW,78744,3,2,0,1,1,0,1983,0.14,"1,555",$82.96 ,"$129,000 ",$90.35 ,"$140,500 ",5/9/2016,5,5
7329,4784571,S,11,4602 Turnstone DR,78744,3,2,0,1,1,1,1979,0.15,958,$140.81 ,"$134,900 ",$147.18 ,"$141,000 ",3/18/2016,3,3
7330,2597260,S,11,5923 Hammermill RUN,78744,2,2,0,1,1,0,1980,0.13,"1,101",$122.62 ,"$135,000 ",$128.97 ,"$142,000 ",3/14/2016,,
7331,4405008,S,11,7301 Meadow Lake BLVD,78744,3,1,0,1,1,1,1982,0.26,991,$166.50 ,"$165,000 ",$144.30 ,"$143,000 ",3/25/2016,10,10
7332,9797521,S,11,4708 Brassiewood DR,78744,3,1,1,1,1,2,1973,0.19,965,$144.97 ,"$139,900 ",$149.02 ,"$143,800 ",3/31/2016,13,13
7333,9272513,S,11,2409 Rockridge DR,78744,3,2,0,1,1,1,1973,0.13,988,$141.60 ,"$139,900 ",$145.65 ,"$143,900 ",4/11/2016,12,12
7334,6550547,S,11,4501 Dovehill DR,78744,4,2,0,1,1,0,1975,0.16,"1,300",$115.31 ,"$149,900 ",$113.85 ,"$148,000 ",3/21/2016,12,12
7335,6962028,S,11,5005 Michelle CT,78744,3,2,0,1,2,2,1979,0.17,"1,374",$105.53 ,"$145,000 ",$109.17 ,"$150,000 ",5/31/2016,3,3
7336,4703069,S,11,4902 Turnstone DR,78744,3,1,0,1,1,1,1980,0.16,997,$150.45 ,"$150,000 ",$150.45 ,"$150,000 ",4/29/2016,2,2
7337,9411988,S,11,5315 Walnut Grove DR,78744,3,2,1,2,2,2,1988,0.11,"1,332",$104.35 ,"$139,000 ",$112.61 ,"$150,000 ",3/25/2016,1,1
7338,5378352,S,11,4816 Tournus TRL,78744,3,2,0,1,1,2,1983,0.23,"1,265",$101.58 ,"$128,500 ",$118.58 ,"$150,000 ",2/5/2016,6,6
7339,2992125,S,11,4904 Dove Creek CV,78744,3,1,0,1,1,1,1997,0.14,"1,026",$143.76 ,"$147,500 ",$151.07 ,"$155,000 ",4/1/2016,4,4
7340,9071951,S,11,4407 E Stassney LN,78744,3,2,0,1,1,0,1976,0.13,"1,270",$125.12 ,"$158,900 ",$125.20 ,"$159,000 ",6/17/2016,29,171
7341,1526318,S,11,4510 Magin Meadow DR,78744,3,2,0,1,1,1,2005,0.09,"1,021",$156.70 ,"$159,990 ",$156.71 ,"$160,000 ",8/1/2016,10,10
7342,2045218,S,11,5516 Pine PL,78744,4,1,0,1,1,0,1976,0.3,"1,548",$109.63 ,"$169,700 ",$103.36 ,"$160,000 ",2/4/2016,19,32
7343,9312005,S,11,4912 SCARSDALE DR,78744,3,2,0,1,2,2,1977,0.16,"1,394",$118.36 ,"$165,000 ",$118.36 ,"$165,000 ",9/15/2016,3,3
7344,1956268,S,11,6804 Bitteroot TRL,78744,3,1,0,1,1,0,1984,0.16,"1,462",$116.96 ,"$171,000 ",$112.86 ,"$165,000 ",9/20/2016,13,13
7345,2387917,S,11,2513 E Stassney LN,78744,3,2,0,1,1,2,1977,0.21,"1,067",$154.64 ,"$165,000 ",$154.73 ,"$165,100 ",5/27/2016,7,7
7346,1655475,S,11,2513 Palo Verde DR,78744,3,2,0,2,1,2,1976,0.27,"1,286",$129.08 ,"$166,000 ",$129.08 ,"$166,000 ",5/24/2016,2,2
7347,3523854,S,11,2410 Dove DR,78744,3,2,0,1,1,2,1976,0.18,"1,123",$144.70 ,"$162,500 ",$148.26 ,"$166,500 ",2/10/2016,1,1
7348,2709454,S,11,7207 Thannas WAY,78744,3,2,0,1,1,0,2008,0.1,"1,233",$121.65 ,"$150,000 ",$135.85 ,"$167,500 ",3/1/2016,3,3
7349,5682716,S,11,5506 Peppertree PKWY,78744,3,2,0,1,1,0,1971,0.24,"1,008",$168.65 ,"$170,000 ",$168.65 ,"$170,000 ",5/10/2016,8,8
7350,7324204,S,11,4406 Norwood LN,78744,2,1,0,1,1,0,1947,0.69,868,$224.64 ,"$194,990 ",$197.00 ,"$171,000 ",5/31/2016,29,29
7351,3694502,S,11,6300 Tupelo DR,78744,3,2,0,1,1,2,1983,0.15,"1,031",$164.89 ,"$170,000 ",$167.80 ,"$173,000 ",3/15/2016,2,2
7352,6870962,S,11,4412 Bucks RUN,78744,3,2,0,1,1,1,1997,0.2,"1,032",$169.57 ,"$175,000 ",$169.57 ,"$175,000 ",5/5/2016,40,40
7353,8179142,S,11,4500 Raleigh CIR,78744,3,2,0,1,1,0,1974,0.27,"1,333",$133.16 ,"$177,500 ",$131.58 ,"$175,400 ",1/21/2016,5,5
7354,9135923,S,11,2517 Dovemeadow DR,78744,4,2,0,1,1,2,1975,0.15,"1,165",$154.51 ,"$180,000 ",$150.64 ,"$175,500 ",4/16/2016,4,4
7355,4751039,S,11,2521 Magin Meadow DR,78744,2,1,0,1,1,0,2007,0.09,"1,100",$159.09 ,"$175,000 ",$162.27 ,"$178,500 ",4/5/2016,5,5
7356,1470368,S,11,2410 Magin Meadow DR,78744,5,2,0,2,2,0,2006,0.09,"1,995",$88.97 ,"$177,500 ",$89.87 ,"$179,300 ",3/1/2016,4,4
7357,2707533,S,11,2209 Dovehill DR,78744,4,2,0,1,1,2,1976,0.16,"1,450",$137.59 ,"$199,500 ",$124.14 ,"$180,000 ",6/6/2016,9,9
7358,8176330,S,11,7111 Thannas WAY,78744,3,2,0,1,1,1,2011,0.1,"1,397",$128.13 ,"$179,000 ",$130.99 ,"$183,000 ",6/2/2016,3,3
7359,5223017,S,11,6110 S Asa DR,78744,3,2,0,1,1,2,1982,0.19,"1,207",$153.27 ,"$185,000 ",$153.27 ,"$185,000 ",7/27/2016,7,7
7360,8561684,S,11,2411 Magin Meadow DR,78744,4,2,0,1,1,1,2012,0.11,"1,351",$139.16 ,"$188,000 ",$136.94 ,"$185,000 ",1/27/2016,6,6
7361,4264964,S,11,5315 Walnut Grove DR,78744,3,2,1,1,2,2,1988,0.11,"1,332",$146.32 ,"$194,900 ",$140.39 ,"$187,000 ",7/21/2016,11,11
7362,5282397,S,11,5801 Viewpoint DR,78744,3,2,0,1,1,1,2007,0.14,"1,328",$141.19 ,"$187,500 ",$141.19 ,"$187,500 ",5/31/2016,2,2
7363,4222577,S,11,5765 Palo Blanco LN,78744,3,2,1,1,1,0,1978,0.16,"1,633",$107.16 ,"$175,000 ",$115.13 ,"$188,000 ",3/30/2016,4,4
7364,4925941,S,11,2103 Nogales TRL,78744,3,2,0,1,1,1,2003,0.11,"1,343",$135.89 ,"$182,500 ",$140.36 ,"$188,500 ",5/27/2016,3,3
7365,9256564,S,11,2512 Bitter Creek DR,78744,3,1,0,1,1,1,1972,0.13,988,$191.80 ,"$189,500 ",$190.79 ,"$188,500 ",5/2/2016,3,3
7366,4401080,S,11,6612 Colton Bluff Springs RD,78744,3,2,0,1,1,2,1994,0.19,"1,647",$115.06 ,"$189,500 ",$114.75 ,"$189,000 ",2/22/2016,5,5
7367,1145264,S,11,6812 Crestone RD,78744,3,2,0,2,1,2,2013,0.1,"1,230",$153.66 ,"$189,000 ",$157.72 ,"$194,000 ",4/29/2016,3,3
7368,5765260,S,11,3601 Bronco Bend LOOP,78744,3,2,0,1,1,2,2009,0.1,"1,450",$134.48 ,"$195,000 ",$134.48 ,"$195,000 ",4/6/2016,3,3
7369,4870707,S,11,7116 Razors Edge,78744,3,2,0,1,1,2,2016,0,"1,230",$166.59 ,"$204,900 ",$159.28 ,"$195,910 ",5/5/2016,,
7370,3731323,S,11,7109 Leppke CV,78744,3,2,0,1,1,1,2008,0.16,"1,397",$143.16 ,"$199,999 ",$141.02 ,"$197,000 ",6/6/2016,5,5
7371,6351677,S,11,7413 Crepe Myrtle DR,78744,3,2,1,1,2,2,1987,0.16,"1,987",$99.40 ,"$197,500 ",$99.65 ,"$198,000 ",4/28/2016,8,8
7372,3800890,S,11,5929 Hammermill RUN,78744,3,2,0,1,1,2,1980,0.14,"1,061",$183.79 ,"$195,000 ",$187.09 ,"$198,500 ",6/9/2016,5,5
7373,2939910,S,11,7108 Leppke CV,78744,4,2,0,1,1,0,2008,0.21,"1,521",$128.21 ,"$195,000 ",$130.83 ,"$199,000 ",6/24/2016,77,77
7374,7295091,S,11,2511 Ashley WAY,78744,3,2,0,1,1,2,2001,0.2,"1,241",$168.01 ,"$208,500 ",$161.16 ,"$200,000 ",7/1/2016,6,6
7375,6667444,S,11,3509 Breckenridge,78744,4,2,0,1,1,2,2016,0,"1,313",$159.26 ,"$209,110 ",$152.32 ,"$200,000 ",8/29/2016,6,6
7376,9675124,S,11,3520 Breckenridge,78744,3,2,0,1,1,2,2016,0,"1,230",$165.78 ,"$203,910 ",$164.15 ,"$201,910 ",9/29/2016,35,35
7377,2869367,S,11,5508 Apple Orchard LN,78744,3,2,1,1,2,1,2005,0.22,"1,545",$141.75 ,"$219,000 ",$131.84 ,"$203,700 ",6/3/2016,4,4
7378,3768147,S,11,2522 Magin Meadow DR,78744,3,2,1,2,2,2,2005,0.09,"2,097",$95.33 ,"$199,900 ",$97.23 ,"$203,900 ",6/6/2016,3,3
7379,6716821,S,11,3613 Breckenridge,78744,3,2,0,1,1,2,2016,0,"1,230",$165.78 ,"$203,910 ",$166.57 ,"$204,885 ",10/28/2016,34,34
7380,8865755,S,11,3501 Breckenridge,78744,3,2,0,1,1,2,2016,0,"1,230",$163.34 ,"$200,910 ",$166.59 ,"$204,910 ",8/3/2016,52,52
7381,7774587,S,11,3608 Breckenridge,78744,3,2,0,1,1,2,2016,0,"1,230",$169.05 ,"$207,930 ",$166.61 ,"$204,932 ",9/26/2016,14,14
7382,9364118,S,11,7004 Alegre PASS,78744,3,2,1,1,2,1,2004,0.1,"1,691",$124.19 ,"$210,000 ",$121.23 ,"$205,000 ",5/2/2016,4,4
7383,8949916,S,11,7101 Thannas WAY,78744,4,2,1,1,2,0,2007,0.17,"1,626",$123.00 ,"$200,000 ",$126.08 ,"$205,000 ",5/31/2016,4,4
7384,4216596,S,11,3517 Breckenridge,78744,3,2,0,1,1,2,2016,0,"1,230",$166.59 ,"$204,900 ",$166.67 ,"$205,000 ",7/28/2016,,
7385,3415457,S,11,7205 Thannas WAY,78744,3,2,0,1,1,1,2012,0.1,"1,397",$141.37 ,"$197,500 ",$146.74 ,"$205,000 ",4/4/2016,4,4
7386,8982745,S,11,5928 Red Bud Ridge LN,78744,3,2,1,2,2,2,2013,0,"1,622",$126.39 ,"$205,000 ",$126.39 ,"$205,000 ",3/17/2016,4,4
7387,7586581,S,11,3712 Breckenridge,78744,3,2,0,1,1,2,2016,0,"1,230",$171.89 ,"$211,425 ",$167.46 ,"$205,980 ",10/28/2016,11,11
7388,6450746,S,11,7509 S Glenn ST,78744,3,2,0,1,1,2,2007,0.11,"1,452",$137.67 ,"$199,900 ",$141.87 ,"$206,000 ",5/13/2016,1,1
7389,8368665,S,11,3704 Breckenridge,78744,4,2,0,1,1,2,2016,0,"1,313",$162.31 ,"$213,110 ",$157.08 ,"$206,245 ",11/18/2016,22,22
7390,7238883,S,11,5800 Needle Nook CT,78744,3,2,1,2,2,2,2014,0.1,"1,524",$131.17 ,"$199,900 ",$135.50 ,"$206,500 ",4/14/2016,1,1
7391,3626052,S,11,3612 Breckenridge,78744,4,2,0,1,1,2,2016,0,"1,313",$160.02 ,"$210,110 ",$157.74 ,"$207,110 ",9/20/2016,,
7392,5147050,S,11,3512 Breckenridge,78744,3,2,0,1,1,2,2016,0,"1,230",$172.71 ,"$212,435 ",$169.11 ,"$208,000 ",9/26/2016,37,37
7393,1075106,S,11,3604 Breckenridge,78744,4,2,0,1,1,2,2016,0,"1,313",$159.86 ,"$209,900 ",$158.97 ,"$208,732 ",8/23/2016,5,5
7394,7764360,S,11,7533 S Glenn ST,78744,3,2,0,1,1,2,2007,0.11,"1,452",$137.67 ,"$199,900 ",$144.28 ,"$209,500 ",5/3/2016,6,6
7395,5188473,S,11,4609 Peach Grove RD,78744,3,2,1,1,2,2,2007,0.14,"1,736",$115.21 ,"$199,999 ",$120.97 ,"$210,000 ",5/20/2016,1,1
7396,9220206,S,11,4310 Creede DR,78744,4,2,1,2,2,2,2013,0.13,"1,789",$117.10 ,"$209,500 ",$117.38 ,"$210,000 ",4/1/2016,3,3
7397,4099479,S,11,3620 Breckenridge,78744,3,2,0,1,1,2,2016,0,"1,230",$166.59 ,"$204,900 ",$171.63 ,"$211,110 ",9/30/2016,,
7398,7534425,S,11,7124 Crestone RD,78744,4,2,0,1,1,2,2013,0.1,"1,313",$152.32 ,"$200,000 ",$161.08 ,"$211,500 ",6/17/2016,3,3
7399,3451080,S,11,5511 Apple Orchard LN,78744,3,2,1,2,2,1,2007,0.14,"2,199",$97.77 ,"$215,000 ",$97.77 ,"$215,000 ",4/1/2016,4,4
7400,5992886,S,11,6601 Branchwood DR,78744,4,2,0,2,1,0,1974,0.13,"1,623",$121.69 ,"$197,500 ",$132.47 ,"$215,000 ",3/10/2016,2,2
7401,6007381,S,11,3916 Bronco Bend LOOP,78744,4,2,1,1,2,2,2006,0.11,"2,033",$105.76 ,"$215,000 ",$105.76 ,"$215,000 ",2/29/2016,2,130
7402,1950493,S,11,3824 Bronco Bend LOOP,78744,4,2,1,1,2,2,2006,0.12,"2,221",$95.45 ,"$212,000 ",$96.80 ,"$215,000 ",3/4/2016,12,12
7403,3386772,S,11,9204 Brents Elm DR,78744,3,2,0,1,1,2,2005,0.12,"1,574",$136.59 ,"$214,999 ",$137.55 ,"$216,500 ",5/12/2016,2,2
7404,5234215,S,11,2403 Andrea Woods CV,78744,5,2,0,2,2,0,2006,0.1,"2,522",$87.23 ,"$220,000 ",$86.44 ,"$218,000 ",6/24/2016,32,142
7405,3129338,S,11,3720 Alpine Autumn,78744,3,2,1,1,2,2,2016,0,"1,643",$134.88 ,"$221,610 ",$133.29 ,"$219,000 ",4/29/2016,37,37
7406,8883699,S,11,5501 Bevin CV,78744,3,2,1,2,2,2,2004,0.32,"2,234",$96.24 ,"$215,000 ",$98.48 ,"$220,000 ",1/22/2016,5,5
7407,7517214,S,11,3421 Breckenridge,78744,3,2,1,1,2,2,2016,0,"1,643",$139.14 ,"$228,610 ",$134.65 ,"$221,222 ",10/14/2016,10,10
7408,3213418,S,11,3713 Alpine Autumn,78744,3,2,1,1,2,2,2016,0,"1,643",$140.81 ,"$231,355 ",$135.13 ,"$222,020 ",9/30/2016,3,3
7409,2136939,S,11,5313 Daimler DR,78744,3,2,0,1,1,2,2015,,"1,300",$176.31 ,"$229,208 ",$170.93 ,"$222,206 ",5/24/2016,38,38
7410,2452160,S,11,3513 Breckenridge,78744,3,2,0,1,2,2,2016,0,"1,643",$137.92 ,"$226,610 ",$135.49 ,"$222,610 ",8/31/2016,,
7411,6714987,S,11,5601 Apple Orchard LN,78744,3,2,1,2,2,1,2007,0.14,"2,199",$102.32 ,"$225,000 ",$101.86 ,"$224,000 ",5/25/2016,3,3
7412,8725511,S,11,9209 Rowlands Sayle RD,78744,4,2,1,1,2,2,2004,0.1,"1,845",$124.61 ,"$229,900 ",$121.95 ,"$225,000 ",1/27/2016,5,5
7413,6643575,S,11,3700 Breckenridge,78744,3,2,0,1,2,2,2016,0,"1,643",$141.90 ,"$233,135 ",$139.16 ,"$228,635 ",10/14/2016,,
7414,3535643,S,11,3601 Breckenridge,78744,4,2,1,2,2,2,2016,0,"1,789",$135.47 ,"$242,355 ",$128.64 ,"$230,133 ",11/14/2016,39,39
7415,6727377,S,11,3928 Bronco Bend LOOP,78744,4,2,1,2,2,2,2006,0.15,"2,425",$94.43 ,"$229,000 ",$95.26 ,"$231,000 ",5/31/2016,10,16
7416,9562428,S,11,4613 Cottonwood ST,78744,4,2,1,2,2,2,2003,0.15,"2,691",$86.40 ,"$232,500 ",$86.40 ,"$232,500 ",4/20/2016,2,2
7417,5060395,S,11,2502 Mozelle LN,78744,3,2,1,1,2,2,1966,0.8,"1,512",$155.36 ,"$234,900 ",$155.36 ,"$234,900 ",6/1/2016,12,12
7418,9803083,S,11,2012 Stephanne Creek CV,78744,3,2,1,2,2,2,2004,0.24,"2,217",$108.25 ,"$240,000 ",$106.00 ,"$235,000 ",4/15/2016,8,8
7419,3133556,S,11,7917 Izetta,78744,3,2,0,1,1,2,2016,,"1,252",$190.48 ,"$238,487 ",$189.69 ,"$237,487 ",4/29/2016,12,12
7420,3661268,S,11,7008 Vail Ridge,78744,3,2,0,1,1,2,2016,0,"1,527",$161.22 ,"$246,185 ",$156.88 ,"$239,552 ",7/25/2016,,
7421,3741244,S,11,1906 Outwood Mill LN,78744,4,2,1,1,2,2,2005,0.13,"2,311",$105.97 ,"$244,900 ",$103.85 ,"$240,000 ",7/29/2016,40,40
7422,2442890,S,11,2009 Melissa Oaks,78744,4,2,0,1,1,2,2005,0.14,"1,961",$122.85 ,"$240,900 ",$122.64 ,"$240,500 ",6/13/2016,5,5
7423,1794799,S,11,3709 Alpine Autumn,78744,4,2,1,2,2,2,2016,0,"2,216",$108.71 ,"$240,900 ",$108.71 ,"$240,900 ",9/19/2016,10,10
7424,9340380,S,11,3916 Alpine Autumn,78744,3,2,0,1,1,2,2016,0,"1,527",$163.63 ,"$249,865 ",$158.72 ,"$242,372 ",10/27/2016,77,77
7425,4808274,S,11,3701 Alpine Autumn,78744,4,2,1,2,2,2,2016,0,"2,216",$113.08 ,"$250,580 ",$109.80 ,"$243,312 ",10/24/2016,43,43
7426,2022998,S,11,3516 Breckenridge,78744,4,2,1,2,2,2,2016,0,"2,216",$110.37 ,"$244,580 ",$110.37 ,"$244,580 ",11/2/2016,,
7427,4275180,S,11,3708 Breckenridge,78744,4,2,1,2,2,2,2016,0,"2,216",$112.63 ,"$249,580 ",$110.69 ,"$245,279 ",11/28/2016,70,70
7428,5110905,S,11,7112 Ondantra BND,78744,3,2,0,2,1,2,2016,0.14,"1,675",$147.98 ,"$247,860 ",$149.45 ,"$250,335 ",4/21/2016,11,11
7429,7459922,S,11,7120 Vail Ridge,78744,4,2,0,1,1,2,2016,0,"1,717",$154.62 ,"$265,477 ",$146.19 ,"$251,000 ",9/23/2016,7,7
7430,9096367,S,11,7225 Sienna Rouge Path,78744,3,2,0,1,1,2,2016,,"1,843",$138.38 ,"$255,040 ",$136.25 ,"$251,110 ",8/1/2016,47,47
7431,3669544,S,11,8813 Meridian Oak LN,78744,4,2,1,2,2,2,2006,0.12,"2,697",$94.88 ,"$255,900 ",$93.81 ,"$253,000 ",3/14/2016,15,15
7432,9135316,S,11,7000 Vail Ridge,78744,4,2,0,1,1,2,2016,0,"1,717",$155.33 ,"$266,697 ",$147.56 ,"$253,362 ",7/22/2016,14,14
7433,1332767,S,11,7020 Vail Ridge,78744,4,2,0,1,1,2,2016,0,"1,717",$154.74 ,"$265,697 ",$147.76 ,"$253,697 ",9/23/2016,18,18
7434,8027597,S,11,8020 Annalise DR,78744,3,2,1,1,2,2,2016,0.16,"1,851",$143.16 ,"$264,980 ",$137.75 ,"$254,980 ",4/21/2016,92,92
7435,9025304,S,11,3601 Alpine Autumn,78744,4,2,1,2,2,2,2016,0,"2,402",$106.80 ,"$256,540 ",$106.80 ,"$256,540 ",9/30/2016,,
7436,6716426,S,11,3600 Breckenridge,78744,4,2,1,2,2,2,2016,0,"2,402",$110.13 ,"$264,540 ",$106.89 ,"$256,745 ",11/29/2016,88,88
7437,3222287,S,11,1910 Melissa Oaks LN,78744,4,2,0,1,1,2,2005,0.14,"1,961",$127.43 ,"$249,900 ",$131.06 ,"$257,000 ",4/27/2016,4,4
7438,4990512,S,11,3917 Colorado High,78744,4,2,0,1,1,2,2016,0,"1,717",$155.99 ,"$267,827 ",$149.68 ,"$257,000 ",10/7/2016,86,86
7439,9544830,S,11,6908 Vail Ridge,78744,4,2,1,2,2,2,2016,0,"2,131",$128.16 ,"$273,102 ",$121.64 ,"$259,207 ",5/31/2016,,
7440,1119243,S,11,5412 Daimler DR,78744,4,2,1,1,2,2,2016,,"1,679",$155.11 ,"$260,433 ",$154.52 ,"$259,433 ",4/27/2016,15,15
