#,MLS #,Status,Area,Address,Zip,# Beds Total,# Baths Full,# Baths Half,# Living,# Stories,# Garage Spaces,Year Built,Acres,Sqft Total,LP$SqFt,List Price,Sold/Lease$/SqFt,Sold/Lease Price,Sold/Lease Date,ADOM,CDOM
4805,6539794,S,SWW,11325 Bastogne LOOP,78739,3,2,1,5,2,3,2006,0.26,"3,412",$131.59 ,"$449,000 ",$127.37 ,"$434,600 ",11/5/2013,87,87
4806,5617162,S,SWW,6405 Nusser LN,78739,4,2,0,1,1,3,2002,0.29,"2,621",$167.67 ,"$439,450 ",$165.97 ,"$435,000 ",11/15/2013,3,3
4807,1597477,S,SWW,8101 Tierra Linda,78739,5,4,0,2,2,2,2006,0.26,"3,404",$129.85 ,"$442,000 ",$127.79 ,"$435,000 ",12/10/2013,40,40
4808,8535109,S,SWW,11120 Blissfield CV,78739,4,2,1,2,1,2,2004,0.21,"3,368",$126.19 ,"$425,000 ",$129.16 ,"$435,000 ",6/28/2013,4,4
4809,1306773,S,SWW,7516 Brecourt Manor WAY,78739,4,3,1,3,2,2,2007,0.2,"3,494",$125.90 ,"$439,900 ",$125.64 ,"$439,000 ",8/19/2013,2,2
4810,8627372,S,SWW,5800 Anselm CT,78739,4,3,1,3,2,2,2000,0.36,"3,114",$140.98 ,"$439,000 ",$140.98 ,"$439,000 ",9/4/2013,41,41
4811,9390207,S,SWW,5209 Corrientes CV,78739,4,3,1,2,2,2,1997,0.28,"3,295",$136.27 ,"$449,000 ",$134.29 ,"$442,500 ",12/20/2013,18,18
4812,1023063,S,SWW,11105 Bastogne LOOP,78739,4,3,1,4,2,2,2007,0.28,"3,788",$118.53 ,"$449,000 ",$117.48 ,"$445,000 ",7/19/2013,16,16
4813,7228775,S,SWW,10305 Van Winkle CT,78739,4,3,1,2,2,2,1994,0.31,"3,236",$141.84 ,"$459,000 ",$138.75 ,"$449,000 ",9/12/2013,48,48
4814,9615452,S,SWW,6903 One Oak RD,78749,4,2,1,2,2,2,1979,0.36,"2,674",$168.25 ,"$449,900 ",$168.29 ,"$450,000 ",12/2/2013,,
4815,5425046,S,SWW,12207 Trailmaster DR,78737,4,3,0,2,1,2,1978,2.43,"2,677",$177.40 ,"$474,900 ",$168.29 ,"$450,500 ",10/15/2013,20,20
4816,9846281,S,SWW,11625 Georgian Oaks DR,78739,4,3,1,3,2,2,2005,0.27,"3,444",$136.32 ,"$469,500 ",$132.69 ,"$457,000 ",12/31/2013,47,47
4817,5574023,S,SWW,7101 Via Dono DR,78749,4,3,0,3,2,2,2006,0.22,"3,339",$134.74 ,"$449,900 ",$137.77 ,"$460,000 ",6/20/2013,4,4
4818,1742582,S,SWW,7749 El Dorado DR,78737,4,2,1,1,2,2,1985,1.7,"3,000",$158.02 ,"$474,073 ",$154.33 ,"$463,000 ",7/10/2013,3,22
4819,3967617,S,SWW,11201 Maelin DR,78739,4,3,1,3,2,2,2003,0.2,"3,372",$139.09 ,"$469,000 ",$137.46 ,"$463,500 ",12/6/2013,8,8
4820,5971841,S,SWW,7028 VIRIDIAN LN,78739,5,3,1,2,2,2,2005,0.24,"3,784",$121.30 ,"$459,000 ",$122.62 ,"$464,000 ",7/30/2013,4,4
4821,3364971,S,SWW,7101 Via Correto DR,78749,5,3,1,3,2,3,2006,0.26,"3,276",$140.38 ,"$459,900 ",$141.94 ,"$465,000 ",6/28/2013,6,6
4822,3063353,S,SWW,11401 Naples CV,78739,4,3,1,3,2,2,2005,0.25,"3,372",$139.09 ,"$469,000 ",$139.09 ,"$469,000 ",9/11/2013,12,12
4823,5146431,S,SWW,10309 Rhett Butler DR,78739,4,3,0,3,2,3,1996,0.3,"3,525",$127.66 ,"$450,000 ",$133.33 ,"$470,000 ",8/23/2013,3,3
4824,8668532,S,SWW,6601 HANSA LOOP,78739,4,2,1,3,2,3,2003,0.32,"3,130",$146.96 ,"$460,000 ",$150.16 ,"$470,000 ",7/12/2013,4,4
4825,9685669,S,SWW,8309 La Plata LOOP,78737,5,3,1,2,2,2,1992,1.13,"3,174",$154.35 ,"$489,900 ",$148.87 ,"$472,500 ",7/31/2013,37,37
4826,1172638,S,SWW,6420 Magenta LN,78739,5,3,1,4,2,3,2005,0.24,"4,100",$115.85 ,"$475,000 ",$115.85 ,"$475,000 ",10/25/2013,13,72
4827,5797163,S,SWW,11417 Archstone DR,78739,4,2,1,1,1,3,2006,0.21,"2,775",$171.17 ,"$475,000 ",$171.17 ,"$475,000 ",9/9/2013,19,19
4828,6057329,S,SWW,7104 Doswell LN,78739,4,3,1,1,1,3,2004,0.29,"3,244",$146.42 ,"$475,000 ",$146.42 ,"$475,000 ",9/27/2013,6,6
4829,5462085,S,SWW,11700 Via Grande DR,78739,4,3,1,2,2,3,2007,0.2,"3,392",$140.04 ,"$475,000 ",$140.04 ,"$475,000 ",6/28/2013,4,4
4830,6212173,S,SWW,5515 Ballenton LN,78739,5,4,1,2,2,3,1997,0.32,"3,636",$134.21 ,"$488,000 ",$131.46 ,"$478,000 ",9/30/2013,23,23
4831,6859635,S,SWW,11201 Gorham Glen CT,78739,5,3,0,3,2,3,2000,0.44,"3,600",$135.97 ,"$489,500 ",$132.92 ,"$478,500 ",10/23/2013,43,43
4832,1111152,S,SWW,6417 Via Correto DR,78749,6,3,1,3,2,2,2004,0.23,"3,602",$138.53 ,"$499,000 ",$133.95 ,"$482,500 ",10/29/2013,13,13
4833,6588512,S,SWW,7112 Magenta LN,78739,4,4,1,3,2,4,2005,0.22,"4,111",$128.92 ,"$530,000 ",$117.49 ,"$483,000 ",9/30/2013,14,14
4834,9958453,S,SWW,7906 El Dorado DR,78737,4,4,0,2,1,0,1980,1.57,"3,373",$146.46 ,"$494,000 ",$143.37 ,"$483,582 ",9/12/2013,7,7
4835,2009974,S,SWW,7109 Viridian LN,78739,4,3,1,4,2,3,2004,0.25,"3,677",$133.23 ,"$489,900 ",$131.60 ,"$483,900 ",9/9/2013,2,2
4836,2601631,S,SWW,7305 Via Correto DR,78749,5,3,1,3,2,2,2005,0.22,"4,099",$121.96 ,"$499,900 ",$118.32 ,"$485,000 ",12/9/2013,109,109
4837,7051156,S,SWW,10601 Tollesboro CV,78739,4,4,0,2,1,2,2006,0.22,"3,381",$146.41 ,"$495,000 ",$145.67 ,"$492,500 ",12/20/2013,19,19
4838,1227183,S,SWW,7116 Doswell LN,78739,4,3,1,2,1,3,2004,0.3,"3,276",$151.10 ,"$495,000 ",$151.10 ,"$495,000 ",10/30/2013,5,5
4839,5054930,S,SWW,9727 Fm 1826 Unit#9,78737,3,2,1,3,1,4,1979,2.08,"3,079",$162.39 ,"$500,000 ",$161.74 ,"$498,000 ",7/19/2013,4,4
4840,1714406,S,SWW,6801 Magenta LN,78739,5,4,1,2,2,2,2006,0.27,"3,623",$132.35 ,"$479,500 ",$137.98 ,"$499,900 ",9/2/2013,3,3
4841,2132720,S,SWW,8715 Vantage Point DR,78737,4,3,1,4,2,3,2013,,"3,499",$143.98 ,"$503,772 ",$143.98 ,"$503,772 ",8/9/2013,2,2
4842,8435282,S,SWW,8321 La Plata LOOP,78737,4,3,0,2,2,2,1993,1.67,"2,831",$176.26 ,"$499,000 ",$180.85 ,"$512,000 ",10/18/2013,2,2
4843,3313090,S,SWW,11505 Viridian WAY,78739,4,3,0,2,2,2,2006,0.29,"3,288",$150.55 ,"$495,000 ",$159.37 ,"$524,000 ",8/19/2013,5,5
4844,6975017,S,SWW,7108 Via Correto DR,78749,5,5,1,3,3,3,2006,0.23,"4,205",$124.85 ,"$525,000 ",$124.85 ,"$525,000 ",6/26/2013,3,3
4845,9805664,S,SWW,8422 Blazyk DR,78737,3,2,1,2,1,2,1999,1.07,"2,942",$186.95 ,"$550,000 ",$180.66 ,"$531,500 ",9/9/2013,16,16
4846,6531022,S,SWW,5508 Ballenton LN SW,78739,4,4,1,2,1,3,1997,0.35,"3,610",$152.33 ,"$549,900 ",$151.91 ,"$548,400 ",10/23/2013,2,2
4847,6390504,S,SWW,11105 Cusseta LN,78739,4,4,0,3,2,2,2004,0.26,"4,096",$144.86 ,"$593,333 ",$142.82 ,"$585,000 ",9/18/2013,33,115
4848,6537391,S,SWW,7504 Doswell LN,78739,5,4,1,2,2,3,2005,0.31,"3,993",$145.25 ,"$580,000 ",$146.51 ,"$585,000 ",7/19/2013,5,5
4849,8720376,S,SWW,9512 Vera Cruz,78737,4,3,1,1,2,3,2008,1.71,"3,430",$186.56 ,"$639,900 ",$182.80 ,"$627,000 ",8/20/2013,30,30
4850,8459684,S,SWW,7704 Haggans LN,78739,5,3,1,2,2,3,2010,0.41,"4,010",$162.09 ,"$650,000 ",$162.09 ,"$650,000 ",7/31/2013,4,4
4851,7420489,S,UT,3711 Cedar ST,78705,2,1,0,1,1,0,1933,0.15,788,$392.13 ,"$309,000 ",$383.25 ,"$302,000 ",10/4/2013,8,8
4852,6402920,S,UT,3006 Fruth ST,78705,3,1,0,1,1,1,1928,0.13,"1,152",$320.75 ,"$369,500 ",$299.48 ,"$345,000 ",9/20/2013,34,34
4853,3222888,S,UT,910 E 37th ST,78705,2,1,0,1,1,0,1951,0.17,"1,328",$300.83 ,"$399,500 ",$289.91 ,"$385,000 ",8/23/2013,13,13
4854,5273158,S,UT,808 W 30 1/2 ST,78705,3,2,0,2,1,1,1930,0.15,"1,410",$385.00 ,"$542,850 ",$354.61 ,"$500,000 ",9/12/2013,6,6
4855,7084120,S,UT,807 W 30th ST,78705,4,3,0,1,1,0,1934,0.14,"1,857",$295.58 ,"$548,900 ",$281.10 ,"$522,000 ",11/18/2013,28,28
4856,3114823,S,UT,801 E 32nd ST,78705,2,3,0,2,1,0,1959,0.31,"2,531",$237.02 ,"$599,900 ",$211.38 ,"$535,000 ",10/25/2013,101,101
4857,5206244,S,UT,121 Laurel LN,78705,3,2,1,2,2,2,1937,0.16,"1,940",$282.99 ,"$549,000 ",$280.93 ,"$545,000 ",11/5/2013,4,4
4858,7446118,S,UT,830 Harris Ave,78705,3,2,0,1,2,1,1940,0.16,"1,826",$322.56 ,"$589,000 ",$306.41 ,"$559,500 ",12/2/2013,12,12
4859,1226887,S,UT,3711 Greenway ST,78705,3,3,0,2,1,2,1953,0.36,"1,960",$305.61 ,"$599,000 ",$294.90 ,"$578,000 ",12/23/2013,30,30
4860,6204267,S,UT,2311 Shoal Creek BLVD,78705,3,2,0,1,2,0,1949,0.38,"3,036",$214.10 ,"$650,000 ",$199.28 ,"$605,000 ",8/5/2013,33,33
4861,3669444,S,UT,100 W 33rd ST,78705,3,3,0,2,1,0,1925,0.21,"2,460",$284.55 ,"$699,999 ",$280.08 ,"$689,000 ",11/25/2013,14,14
4862,4324212,S,UT,503 W 33rd ST,78705,3,2,1,2,2,1,1922,0.27,"2,434",$314.30 ,"$765,000 ",$308.13 ,"$750,000 ",8/23/2013,7,7
4863,5207688,S,UT,105 Laurel LN,78705,3,2,1,2,2,1,1928,0.15,"2,456",$376.63 ,"$925,000 ",$366.04 ,"$899,000 ",9/12/2013,39,39
4864,5589284,S,UT,3015 Washington SQ,78705,3,3,1,2,2,2,2013,0.19,"3,092",$380.01 ,"$1,175,000 ",$363.84 ,"$1,125,000 ",8/22/2013,62,62
4865,7468159,S,W,8212 Barton Club DR,78735,3,3,1,1,2,1,2001,0.25,"2,600",$25.00 ,"$65,000 ",$21.15 ,"$55,000 ",10/22/2013,48,48
4866,5383746,S,W,8212 Barton Club DR Unit#4,78735,3,3,1,1,2,1,2001,0.25,"2,600",$28.85 ,"$75,000 ",$21.15 ,"$55,000 ",12/17/2013,151,151
4867,7277439,S,W,8212 Barton Club DR,78735,3,3,1,1,2,1,2001,0.25,"2,600",$23.08 ,"$60,000 ",$23.08 ,"$60,000 ",9/4/2013,47,47
4868,9955206,S,W,7902 Williamson Creek DR,78736,4,1,1,1,1,0,1971,0.33,"1,150",$147.39 ,"$169,500 ",$140.87 ,"$162,000 ",8/1/2013,18,18
4869,8107313,S,W,8522 RED WILLOW DR,78736,3,2,0,2,2,2,1982,0.18,"1,621",$132.60 ,"$214,950 ",$111.04 ,"$180,000 ",9/18/2013,60,60
4870,3849809,S,W,7505 Scenic Brook DR,78736,3,2,0,1,1,2,1980,0.27,"1,326",$139.52 ,"$185,000 ",$139.52 ,"$185,000 ",8/16/2013,3,3
4871,6498786,S,W,6904 Silvermine DR,78736,3,2,0,1,1,2,1980,0.34,"1,169",$171.09 ,"$200,000 ",$165.10 ,"$193,000 ",10/17/2013,32,32
4872,7623558,S,W,8536 Red Willow DR,78736,3,2,1,1,2,2,1982,0.18,"1,580",$125.00 ,"$197,500 ",$123.73 ,"$195,500 ",9/4/2013,4,4
4873,2171891,S,W,8414 Selway DR,78736,3,2,1,1,2,2,1983,0.16,"1,557",$127.81 ,"$199,000 ",$130.25 ,"$202,800 ",10/3/2013,32,32
4874,5245409,S,W,8311 SPRING VALLEY DR,78736,3,2,0,1,2,2,1985,0.25,"1,504",$132.98 ,"$200,000 ",$136.30 ,"$205,000 ",8/15/2013,1,1
4875,5565266,S,W,8320 Hanbridge LN,78736,3,2,1,1,2,2,1983,0.27,"1,920",$109.11 ,"$209,500 ",$108.28 ,"$207,900 ",8/14/2013,12,12
4876,2227005,S,W,7129 S BROOK DR,78736,3,2,0,1,1,2,1972,0.25,"1,531",$146.96 ,"$225,000 ",$137.77 ,"$210,925 ",12/18/2013,5,5
4877,2181279,S,W,8560 Red Willow DR,78736,3,2,1,1,2,2,1981,0.18,"1,649",$126.74 ,"$209,000 ",$128.56 ,"$212,000 ",12/20/2013,4,4
4878,9565609,S,W,7300 Trenton DR,78736,3,2,1,2,1,2,1982,0.66,"1,691",$127.08 ,"$214,900 ",$127.08 ,"$214,900 ",10/9/2013,3,3
4879,9453382,S,W,8406 Spring Valley DR,78736,3,2,0,1,2,2,1983,0.15,"1,772",$122.40 ,"$216,900 ",$122.40 ,"$216,900 ",8/6/2013,35,61
4880,6094380,S,W,8419 Fenton DR,78736,3,2,0,1,1,2,1982,0.17,"1,444",$148.89 ,"$214,990 ",$152.35 ,"$220,000 ",8/1/2013,3,3
4881,4004539,S,W,8501 Red Willow DR,78736,3,2,0,1,2,2,1985,0.19,"1,505",$149.50 ,"$225,000 ",$147.84 ,"$222,500 ",8/13/2013,1,1
4882,5101761,S,W,7207 Scenic Brook DR,78736,4,2,0,2,1,2,1972,0.32,"1,776",$125.56 ,"$223,000 ",$125.56 ,"$223,000 ",7/22/2013,9,9
4883,9968767,S,W,8301 ROAN LN,78736,4,2,1,1,2,2,1980,0.2,"1,917",$119.98 ,"$230,000 ",$116.85 ,"$224,000 ",9/13/2013,68,68
4884,9848484,S,W,8407 Bargamin DR,78736,4,2,0,1,1,2,1984,0.17,"1,639",$137.22 ,"$224,900 ",$136.79 ,"$224,200 ",8/23/2013,9,9
4885,9587693,S,W,7701 Banpass LN,78736,3,2,0,1,1,2,1982,0.19,"1,420",$158.45 ,"$225,000 ",$158.45 ,"$225,000 ",12/4/2013,7,7
4886,4132182,S,W,8417 Fenton DR,78736,3,2,0,1,2,2,1981,0.17,"1,627",$141.30 ,"$229,900 ",$138.29 ,"$225,000 ",10/4/2013,13,13
4887,1186521,S,W,10325 Circle DR,78736,2,2,0,1,1,0,1959,5,"2,913",$84.11 ,"$245,000 ",$77.24 ,"$225,000 ",11/21/2013,77,77
4888,7413418,S,W,6803 Smokey Hill RD,78736,3,2,0,2,1,2,1983,0.37,"1,784",$126.12 ,"$225,000 ",$128.92 ,"$230,000 ",11/26/2013,5,5
4889,6127873,S,W,6933 Chinook DR,78736,3,2,0,1,1,2,1996,0.32,"1,669",$128.82 ,"$215,000 ",$139.01 ,"$232,000 ",9/4/2013,4,4
4890,9512061,S,W,8501 Fenton DR,78736,3,2,0,1,1,2,1981,0.17,"1,615",$145.50 ,"$234,990 ",$144.89 ,"$233,990 ",11/5/2013,62,62
4891,2177605,S,W,8110 Red Willow DR,78736,3,2,0,3,1,2,1975,0.23,"1,803",$132.56 ,"$239,000 ",$131.56 ,"$237,200 ",10/9/2013,7,7
4892,7878398,S,W,8304 Spring Valley DR,78736,3,2,1,1,2,2,1992,0.32,"1,779",$140.53 ,"$250,000 ",$136.59 ,"$243,000 ",12/30/2013,13,13
4893,2116559,S,W,5706 Oakclaire DR,78735,3,2,0,1,1,2,1971,0.31,"1,646",$148.78 ,"$244,900 ",$148.78 ,"$244,900 ",9/30/2013,5,5
4894,7676589,S,W,7700 Banpass LN,78736,3,2,0,1,1,2,1982,0.15,"1,652",$148.24 ,"$244,900 ",$148.31 ,"$245,000 ",10/4/2013,2,2
4895,9926963,S,W,7306 Scenic Brook DR,78736,4,2,0,2,2,2,1979,0.34,"2,593",$99.00 ,"$256,700 ",$96.41 ,"$250,000 ",11/22/2013,67,67
4896,7578861,S,W,7002 Silver Dale CIR,78736,4,2,0,1,1,2,1976,0.42,"1,699",$147.09 ,"$249,900 ",$147.97 ,"$251,400 ",8/13/2013,2,2
4897,1182314,S,W,7118 Scenic Brook DR,78736,4,3,0,2,1,2,1972,0.28,"1,880",$132.71 ,"$249,500 ",$137.77 ,"$259,000 ",8/21/2013,8,8
4898,4245165,S,W,8205 Mescalero DR,78736,3,2,0,1,1,2,1998,0.51,"1,906",$136.41 ,"$260,000 ",$137.34 ,"$261,765 ",12/9/2013,4,4
4899,4271063,S,W,7430 Sunset Heights CIR,78735,3,2,1,2,2,2,2012,0.26,"2,276",$116.43 ,"$265,000 ",$117.22 ,"$266,800 ",12/31/2013,3,3
4900,2554230,S,W,6805 Smokey Hill RD,78736,3,2,1,1,2,2,2003,0.31,"1,853",$148.41 ,"$275,000 ",$145.71 ,"$270,000 ",11/27/2013,12,12
4901,5383715,S,W,11028 Tangleridge CIR,78736,3,2,0,1,1,0,2002,1.01,"1,874",$146.74 ,"$275,000 ",$149.41 ,"$280,000 ",11/5/2013,79,79
4902,8337066,S,W,6510 W Creekview DR,78736,4,2,1,1,2,2,1999,0.83,"2,266",$125.77 ,"$285,000 ",$124.67 ,"$282,500 ",11/20/2013,9,189
4903,3949185,S,W,7504 Callbram LN,78736,4,2,1,3,2,2,1993,0.27,"2,563",$112.76 ,"$289,000 ",$110.22 ,"$282,500 ",10/4/2013,14,47
4904,2667298,S,W,7401 Sunset Heights CIR Unit#F-12,78735,3,2,1,3,2,2,2012,0.26,"2,276",$128.51 ,"$292,500 ",$124.34 ,"$283,000 ",10/17/2013,26,26
4905,7487351,S,W,7200 Lookout Bluff TER Unit#D-15,78735,4,2,1,2,2,2,2011,0.26,"2,558",$120.80 ,"$309,000 ",$117.28 ,"$300,000 ",11/8/2013,86,86
4906,3467369,S,W,4701 Cap Rock DR,78735,3,2,0,1,1,2,1977,0.16,"1,524",$196.78 ,"$299,900 ",$198.98 ,"$303,250 ",6/25/2013,2,2
4907,7990987,S,W,4706 Fieldstone DR,78735,3,2,0,1,1,2,1978,0.16,"1,427",$218.64 ,"$312,000 ",$217.24 ,"$310,000 ",7/19/2013,4,4
4908,5806518,S,W,7325 Lookout Bluff TER Unit#D-27,78735,3,2,1,2,2,2,2010,0.26,"2,276",$142.79 ,"$325,000 ",$139.50 ,"$317,500 ",12/30/2013,4,4
4909,5001573,S,W,7312 Black Mountain DR,78736,3,2,1,2,1,2,2004,0.17,"2,294",$139.45 ,"$319,900 ",$139.49 ,"$320,000 ",8/19/2013,22,22
4910,2757574,S,W,4702 Cap Rock DR,78735,3,2,0,1,1,2,1978,0.16,"1,568",$207.21 ,"$324,900 ",$210.46 ,"$330,000 ",7/31/2013,3,3
4911,8251698,S,W,8704 Thunderbird RD,78736,4,2,0,1,1,1,1965,1.04,"1,880",$181.38 ,"$341,000 ",$178.19 ,"$335,000 ",10/24/2013,83,83
4912,4112541,S,W,7304 Black Mountain DR,78736,4,2,1,3,2,2,2004,0.22,"2,853",$119.17 ,"$340,000 ",$119.17 ,"$340,000 ",10/2/2013,47,47
4913,1442133,S,W,4837 Canyonbend CIR,78735,3,2,0,3,1,2,1973,0.22,"1,766",$200.74 ,"$354,500 ",$195.36 ,"$345,000 ",12/30/2013,74,74
4914,7038816,S,W,4708 Trail Crest CIR,78735,4,2,0,2,1,2,1978,0.2,"1,738",$201.38 ,"$350,000 ",$201.38 ,"$350,000 ",12/30/2013,4,4
4915,7565369,S,W,7715 Covered Bridge DR,78736,4,2,0,2,2,2,2005,0.18,"2,725",$128.44 ,"$350,000 ",$128.44 ,"$350,000 ",8/30/2013,3,3
4916,8878840,S,W,4411 Twisted Tree DR,78735,3,2,0,1,1,2,1981,0.21,"1,680",$211.31 ,"$355,000 ",$211.31 ,"$355,000 ",12/12/2013,4,4
4917,2271012,S,W,4331 Sendero DR,78735,3,2,0,1,1,2,1982,0.22,"1,690",$218.34 ,"$369,000 ",$210.06 ,"$355,000 ",11/27/2013,22,22
4918,8262179,S,W,7315 Roaring Springs DR,78736,4,3,1,2,2,2,2003,0.38,"3,745",$98.53 ,"$369,000 ",$96.13 ,"$360,000 ",12/5/2013,124,124
4919,2178825,S,W,4706 Comanche Creek DR,78735,3,2,0,2,1,2,1996,0.26,"1,870",$193.58 ,"$362,000 ",$195.19 ,"$365,000 ",8/15/2013,6,6
4920,1147162,S,W,7505 Black Mountain DR,78736,4,3,1,2,2,2,2005,0.19,"3,155",$117.24 ,"$369,900 ",$116.77 ,"$368,400 ",8/16/2013,4,4
4921,8191139,S,W,7605 Roaring Springs DR,78736,4,3,1,2,2,2,2005,0.27,"3,130",$121.37 ,"$379,900 ",$117.76 ,"$368,600 ",10/20/2013,59,59
4922,8506983,S,W,5605 Fort Benton DR,78735,3,2,0,1,1,2,2006,0.19,"2,240",$171.88 ,"$385,000 ",$165.18 ,"$370,000 ",8/9/2013,6,6
4923,5386027,S,W,4327 Sendero DR,78735,3,2,0,1,1,2,1981,0.21,"1,820",$203.24 ,"$369,900 ",$204.40 ,"$372,000 ",9/27/2013,,
4924,7557240,S,W,5235 Concho Creek BND,78735,3,2,0,1,1,2,1997,0.2,"1,943",$193.00 ,"$375,000 ",$191.97 ,"$373,000 ",11/25/2013,19,19
4925,4974049,S,W,5804 Medicine Creek DR,78735,4,2,1,1,2,2,2002,0.2,"2,643",$143.40 ,"$379,000 ",$143.40 ,"$379,000 ",10/31/2013,8,8
4926,7416700,S,W,4605 Fawnwood CV,78735,4,2,1,1,2,2,1973,0.25,"2,394",$156.64 ,"$374,997 ",$158.73 ,"$380,000 ",11/18/2013,68,68
4927,9750315,S,W,5409 Apache Creek CV,78735,3,2,0,1,1,2,1998,0.21,"2,073",$180.82 ,"$374,850 ",$183.31 ,"$380,000 ",9/13/2013,8,8
4928,3816570,S,W,8706 Fenton DR,78736,4,3,0,2,2,2,2007,0.2,"3,044",$127.14 ,"$387,000 ",$124.84 ,"$380,000 ",8/16/2013,22,22
4929,4108795,S,W,4605 Trail West DR,78735,3,2,0,1,1,2,1976,0.23,"1,780",$207.30 ,"$369,000 ",$213.48 ,"$380,000 ",7/30/2013,6,6
4930,6754370,S,W,4710 Woodside DR,78735,3,2,0,2,1,2,1973,0.28,"1,912",$203.97 ,"$390,000 ",$200.05 ,"$382,500 ",9/6/2013,13,13
4931,4825579,S,W,5720 MEDICINE CREEK DR,78735,4,3,0,2,2,2,2002,0.19,"2,821",$137.89 ,"$389,000 ",$136.48 ,"$385,000 ",11/25/2013,28,28
4932,9802267,S,W,4625 Trail West DR,78735,4,2,0,1,1,2,1976,0.26,"1,932",$201.71 ,"$389,700 ",$201.19 ,"$388,700 ",7/23/2013,3,3
4933,8612387,S,W,4840 Calhoun Canyon LOOP,78735,3,2,0,2,1,2,1996,0.2,"1,911",$203.56 ,"$389,000 ",$203.56 ,"$389,000 ",11/27/2013,3,3
4934,9750803,S,W,4702 Travis Country CIR,78735,3,2,0,2,1,2,1977,0.31,"2,306",$175.63 ,"$405,000 ",$169.12 ,"$390,000 ",12/26/2013,10,10
4935,4534769,S,W,7401 COVERED BRIDGE DR,78736,4,2,1,2,2,2,2002,0.22,"3,312",$120.77 ,"$400,000 ",$118.06 ,"$391,000 ",8/9/2013,14,14
4936,3697628,S,W,9314 Summer Sky DR S,78736,3,2,1,2,2,3,1996,1.17,"2,785",$143.59 ,"$399,900 ",$141.83 ,"$395,000 ",9/20/2013,83,83
4937,9962522,S,W,5220 Concho Creek BND,78735,3,2,0,1,1,2,1998,0.18,"2,073",$190.55 ,"$395,000 ",$191.27 ,"$396,500 ",7/19/2013,3,3
4938,9004564,S,W,4606 Fawnwood CV,78735,4,3,0,1,2,2,1973,0.2,"2,446",$159.04 ,"$389,000 ",$163.12 ,"$399,000 ",11/22/2013,26,26
4939,2795344,S,W,5713 Kempson DR,78735,3,2,1,1,1,2,2007,0.23,"2,530",$161.26 ,"$408,000 ",$157.71 ,"$399,000 ",9/11/2013,34,34
4940,7602610,S,W,4175 Travis Country CIR,78735,5,3,0,2,1,2,1982,0.28,"2,439",$174.25 ,"$425,000 ",$166.05 ,"$405,000 ",12/17/2013,6,6
4941,6574151,S,W,8813 Fenton DR,78736,4,3,1,3,2,3,2005,0.23,"3,408",$121.77 ,"$415,000 ",$119.42 ,"$407,000 ",7/31/2013,6,6
4942,3350576,S,W,4721 Eagle Feather DR,78735,3,2,0,1,1,2,1997,0.27,"2,379",$171.50 ,"$408,000 ",$171.50 ,"$408,000 ",7/8/2013,5,5
4943,6339650,S,W,11501 Antler Bend RD,78737,4,3,1,2,1,2,2013,3.17,"2,461",$170.62 ,"$419,900 ",$166.19 ,"$409,000 ",12/13/2013,65,65
4944,8444016,S,W,7516 JOURNEYVILLE DR,78735,4,3,0,2,2,2,2006,0.28,"3,110",$131.83 ,"$410,000 ",$131.51 ,"$409,000 ",10/10/2013,26,26
4945,6312160,S,W,7912 Tusman DR,78735,4,2,1,3,2,2,2010,0.32,"3,110",$133.12 ,"$414,000 ",$131.83 ,"$410,000 ",10/15/2013,37,37
4946,7920455,S,W,5713 Keli CT,78735,4,3,1,3,2,2,2005,0.3,"3,343",$128.33 ,"$429,000 ",$122.64 ,"$410,000 ",7/30/2013,22,22
4947,2487669,S,W,5724 Hero DR,78735,4,2,1,2,1,2,1999,0.22,"2,712",$158.52 ,"$429,900 ",$151.92 ,"$412,000 ",8/8/2013,6,6
4948,5368044,S,W,8721 Foggy Mountain DR,78736,4,3,1,4,2,2,2005,0.21,"3,760",$111.68 ,"$419,900 ",$110.35 ,"$414,900 ",9/6/2013,74,74
4949,8531173,S,W,9303 MURMURING CREEK DR,78736,4,3,0,2,1,4,1994,1,"2,513",$167.13 ,"$420,000 ",$166.34 ,"$418,000 ",12/31/2013,24,24
4950,2338215,S,W,8608 Foggy Mountain DR,78736,4,3,1,4,2,3,2003,0.36,"3,521",$120.70 ,"$425,000 ",$119.28 ,"$420,000 ",8/1/2013,25,25
4951,9123332,S,W,5343 Magdelena DR,78735,4,2,0,2,1,2,1999,0.18,"2,341",$177.27 ,"$415,000 ",$180.26 ,"$422,000 ",10/31/2013,43,43
4952,5445416,S,W,4186 Travis Country CIR,78735,4,2,1,2,2,2,1979,0.21,"2,384",$178.27 ,"$424,997 ",$178.27 ,"$425,000 ",9/25/2013,4,4
4953,1771167,S,W,7618 Crackling Creek DR,78736,4,4,0,3,2,3,2006,0.26,"3,637",$119.60 ,"$435,000 ",$116.85 ,"$425,000 ",7/30/2013,18,18
4954,6277605,S,W,5608 Medicine Creek DR,78735,4,3,1,2,2,3,2002,0.2,"3,480",$127.87 ,"$445,000 ",$122.13 ,"$425,000 ",11/22/2013,163,163
4955,4658978,S,W,3843 Sendero DR,78735,3,2,0,2,1,2,1999,0.22,"2,341",$178.98 ,"$419,000 ",$182.53 ,"$427,310 ",6/18/2013,3,3
