,Zip,Sqft Total,List Price,Sold/Lease$/SqFt,Sold/Lease Price,Sold/Lease Date
1560,78704,"1,217","$365,000 ",$308.13 ,"$375,000 ",7/15/2014
1561,78704,"1,831","$389,000 ",$204.81 ,"$375,000 ",12/23/2014
1562,78704,980,"$379,000 ",$386.73 ,"$379,000 ",10/3/2014
1563,78704,"1,836","$389,000 ",$209.69 ,"$385,000 ",12/31/2014
1564,78704,"1,584","$389,000 ",$243.06 ,"$385,000 ",7/28/2014
1565,78704,"1,518","$392,500 ",$254.28 ,"$386,000 ",12/29/2014
1566,78704,"1,524","$410,000 ",$258.20 ,"$393,500 ",10/30/2014
1567,78704,678,"$395,000 ",$582.60 ,"$395,000 ",10/11/2014
1568,78704,"1,548","$399,900 ",$255.17 ,"$395,000 ",10/16/2014
1569,78704,900,"$419,900 ",$450.00 ,"$405,000 ",12/31/2014
1570,78704,"1,538","$415,000 ",$263.33 ,"$405,000 ",7/29/2014
1571,78704,"1,103","$419,000 ",$367.18 ,"$405,000 ",8/27/2014
1572,78704,"1,524","$415,000 ",$269.03 ,"$410,000 ",12/29/2014
1573,78704,"1,538","$420,000 ",$266.58 ,"$410,000 ",8/29/2014
1574,78704,990,"$425,000 ",$414.14 ,"$410,000 ",9/9/2014
1575,78704,"1,347","$422,000 ",$305.49 ,"$411,500 ",12/5/2014
1576,78704,"1,320","$410,000 ",$312.12 ,"$412,000 ",12/23/2014
1577,78704,"1,292","$400,000 ",$318.89 ,"$412,000 ",7/14/2014
1578,78704,"1,585","$396,675 ",$261.83 ,"$415,000 ",9/26/2014
1579,78704,"1,031","$439,000 ",$402.52 ,"$415,000 ",12/18/2014
1580,78704,738,"$449,900 ",$575.88 ,"$425,000 ",8/29/2014
1581,78704,"1,120","$430,000 ",$379.46 ,"$425,000 ",8/1/2014
1582,78704,"1,100","$425,000 ",$386.36 ,"$425,000 ",8/6/2014
1583,78704,"1,636","$437,500 ",$262.22 ,"$429,000 ",9/12/2014
1584,78704,"1,644","$425,000 ",$261.56 ,"$430,000 ",7/14/2014
1585,78704,923,"$425,000 ",$470.00 ,"$433,810 ",8/29/2014
1586,78704,"1,036","$440,000 ",$424.71 ,"$440,000 ",9/25/2014
1587,78704,936,"$440,000 ",$470.09 ,"$440,000 ",9/3/2014
1588,78704,"1,645","$449,000 ",$267.48 ,"$440,000 ",11/5/2014
1589,78704,"1,680","$447,000 ",$264.88 ,"$445,000 ",8/27/2014
1590,78704,"1,867","$459,900 ",$241.03 ,"$450,000 ",11/25/2014
1591,78704,911,"$449,000 ",$493.96 ,"$450,000 ",9/12/2014
1592,78704,"1,190","$479,000 ",$378.15 ,"$450,000 ",12/15/2014
1593,78704,"1,161","$464,900 ",$393.63 ,"$457,000 ",12/3/2014
1594,78704,"1,770","$465,000 ",$258.19 ,"$457,000 ",12/1/2014
1595,78704,"1,460","$490,000 ",$315.07 ,"$460,000 ",12/30/2014
1596,78704,"1,720","$464,900 ",$267.44 ,"$460,000 ",9/8/2014
1597,78704,"2,187","$462,950 ",$211.71 ,"$463,000 ",7/30/2014
1598,78704,"1,867","$464,900 ",$249.01 ,"$464,900 ",9/12/2014
1599,78704,"1,749","$490,000 ",$265.87 ,"$465,000 ",7/28/2014
1600,78704,"1,661","$459,000 ",$280.55 ,"$466,000 ",8/20/2014
1601,78704,"1,184","$450,000 ",$406.25 ,"$481,000 ",9/16/2014
1602,78704,"1,260","$485,000 ",$388.10 ,"$489,000 ",8/22/2014
1603,78704,"1,824","$485,000 ",$268.64 ,"$490,000 ",7/1/2014
1604,78704,994,"$526,000 ",$497.38 ,"$494,400 ",10/14/2014
1605,78704,"1,387","$509,900 ",$360.49 ,"$500,000 ",10/3/2014
1606,78704,"1,056","$525,000 ",$473.48 ,"$500,000 ",7/21/2014
1607,78704,"1,150","$525,000 ",$443.48 ,"$510,000 ",9/29/2014
1608,78704,"1,260","$515,000 ",$410.71 ,"$517,500 ",11/19/2014
1609,78704,"1,232","$525,000 ",$426.14 ,"$525,000 ",12/12/2014
1610,78704,"1,596","$550,000 ",$328.95 ,"$525,000 ",10/7/2014
1611,78704,"1,085","$489,000 ",$487.56 ,"$529,000 ",9/17/2014
1612,78704,"2,103","$529,000 ",$252.02 ,"$530,000 ",8/22/2014
1613,78704,"1,758","$559,000 ",$302.62 ,"$532,000 ",10/31/2014
1614,78704,"1,246","$535,000 ",$426.97 ,"$532,000 ",7/16/2014
1615,78704,"1,781","$537,500 ",$300.39 ,"$535,000 ",9/3/2014
1616,78704,"1,322","$539,000 ",$407.72 ,"$539,000 ",9/25/2014
1617,78704,779,"$525,000 ",$693.20 ,"$540,000 ",8/13/2014
1618,78704,"1,867","$545,000 ",$291.91 ,"$545,000 ",11/12/2014
1619,78704,"2,025","$549,000 ",$269.14 ,"$545,000 ",10/30/2014
1620,78704,"1,352","$565,000 ",$414.20 ,"$560,000 ",7/31/2014
1621,78704,"1,826","$620,000 ",$312.16 ,"$570,000 ",12/4/2014
1622,78704,"1,060","$565,000 ",$537.74 ,"$570,000 ",9/2/2014
1623,78704,"2,096","$599,000 ",$271.95 ,"$570,000 ",10/1/2014
1624,78704,"1,400","$595,000 ",$421.43 ,"$590,000 ",9/11/2014
1625,78704,"1,538","$589,000 ",$386.87 ,"$595,000 ",12/31/2014
1626,78704,"1,540","$595,900 ",$386.36 ,"$595,000 ",8/15/2014
1627,78704,"2,430","$599,000 ",$246.91 ,"$600,000 ",12/5/2014
1628,78704,974,"$575,000 ",$616.02 ,"$600,000 ",8/6/2014
1629,78704,"1,606","$600,000 ",$376.71 ,"$605,000 ",9/24/2014
1630,78704,"1,327","$599,000 ",$456.67 ,"$606,000 ",11/18/2014
1631,78704,"1,541","$650,000 ",$412.07 ,"$635,000 ",12/12/2014
1632,78704,"3,008","$675,000 ",$212.77 ,"$640,000 ",12/19/2014
1633,78704,"2,136","$649,000 ",$299.63 ,"$640,000 ",11/26/2014
1634,78704,"2,530","$669,000 ",$260.87 ,"$660,000 ",11/14/2014
1635,78704,"1,656","$625,000 ",$401.57 ,"$665,000 ",12/1/2014
1636,78704,"2,046","$675,000 ",$334.31 ,"$684,000 ",10/14/2014
1637,78704,"2,774","$700,000 ",$248.74 ,"$690,000 ",9/18/2014
1638,78704,"2,854","$700,000 ",$244.57 ,"$698,000 ",12/15/2014
1639,78704,"1,715","$699,000 ",$407.58 ,"$699,000 ",9/16/2014
1640,78704,"2,629","$699,900 ",$266.22 ,"$699,900 ",11/10/2014
1641,78704,"1,848","$749,000 ",$384.20 ,"$710,000 ",7/31/2014
1642,78704,"2,176","$729,000 ",$329.96 ,"$718,000 ",11/3/2014
1643,78704,"2,028","$735,000 ",$355.03 ,"$720,000 ",12/22/2014
1644,78704,"1,945","$749,000 ",$377.89 ,"$735,000 ",7/14/2014
1645,78704,"1,992","$749,000 ",$369.98 ,"$737,000 ",6/30/2014
1646,78704,"2,854","$799,000 ",$259.29 ,"$740,000 ",9/19/2014
1647,78704,"2,247","$789,900 ",$333.78 ,"$750,000 ",12/11/2014
1648,78704,"1,938","$825,000 ",$425.70 ,"$825,000 ",10/31/2014
1649,78704,"2,400","$899,900 ",$359.54 ,"$862,903 ",11/24/2014
1650,78704,"2,138","$895,000 ",$417.45 ,"$892,500 ",11/12/2014
1651,78704,"2,550","$947,500 ",$365.69 ,"$932,500 ",12/1/2014
1652,78704,"2,990","$1,075,000 ",$312.71 ,"$935,000 ",10/15/2014
1653,78704,"2,054","$995,000 ",$463.73 ,"$952,500 ",12/22/2014
1654,78704,"2,476","$989,000 ",$391.36 ,"$969,000 ",7/24/2014
1655,78704,"3,042","$1,125,000 ",$345.17 ,"$1,050,000 ",12/18/2014
1656,78704,"2,581","$1,259,000 ",$424.25 ,"$1,095,000 ",10/10/2014
1657,78704,"4,300","$1,650,000 ",$325.58 ,"$1,400,000 ",8/18/2014
1658,78704,"1,076","$395,000 ",$315.52 ,"$339,500 ",6/13/2014
1659,78704,810,"$380,000 ",$469.14 ,"$380,000 ",7/22/2014
1660,78704,"1,344","$395,000 ",$293.90 ,"$395,000 ",6/18/2014
1661,78704,"1,144","$425,000 ",$345.28 ,"$395,000 ",8/1/2014
1662,78704,"1,245","$436,950 ",$323.69 ,"$403,000 ",10/10/2014
1663,78704,"1,869","$430,000 ",$217.23 ,"$406,000 ",10/24/2014
1664,78704,982,"$450,000 ",$425.66 ,"$418,000 ",8/11/2014
1665,78704,"1,315","$439,000 ",$319.39 ,"$420,000 ",9/30/2014
1666,78704,850,"$449,500 ",$500.00 ,"$425,000 ",8/18/2014
1667,78704,"1,512","$430,000 ",$282.41 ,"$427,000 ",12/17/2014
1668,78704,"1,226","$429,000 ",$350.73 ,"$430,000 ",11/14/2014
1669,78704,965,"$435,000 ",$445.60 ,"$430,000 ",8/1/2014
1670,78704,"1,206","$439,000 ",$364.01 ,"$439,000 ",10/3/2014
1671,78704,"1,050","$439,000 ",$418.10 ,"$439,000 ",7/18/2014
1672,78704,843,"$440,000 ",$524.32 ,"$442,000 ",7/31/2014
1673,78704,"1,130","$499,000 ",$398.23 ,"$450,000 ",9/15/2014
1674,78704,924,"$440,500 ",$489.18 ,"$452,000 ",9/23/2014
1675,78704,"1,090","$499,999 ",$426.61 ,"$465,000 ",10/24/2014
1676,78704,"1,264","$525,000 ",$375.79 ,"$475,000 ",11/7/2014
1677,78704,"1,335","$455,000 ",$356.55 ,"$476,000 ",8/29/2014
1678,78704,"1,320","$487,500 ",$369.32 ,"$487,500 ",8/11/2014
1679,78704,"1,115","$489,000 ",$446.64 ,"$498,000 ",11/17/2014
1680,78704,"1,286","$529,000 ",$387.25 ,"$498,000 ",11/7/2014
1681,78704,"1,694","$599,000 ",$304.01 ,"$515,000 ",11/4/2014
1682,78704,"1,669","$530,000 ",$313.36 ,"$523,000 ",8/14/2014
1683,78704,"1,448","$549,000 ",$367.40 ,"$532,000 ",12/1/2014
1684,78704,"1,260","$529,000 ",$427.78 ,"$539,000 ",11/5/2014
1685,78704,"1,665","$539,000 ",$324.32 ,"$540,000 ",9/25/2014
1686,78704,725,"$575,000 ",$758.62 ,"$550,000 ",10/3/2014
1687,78704,"1,384","$529,000 ",$402.82 ,"$557,500 ",12/29/2014
1688,78704,"1,891","$620,000 ",$325.22 ,"$615,000 ",8/15/2014
1689,78704,"1,497","$629,000 ",$418.17 ,"$626,000 ",8/22/2014
1690,78704,"2,198","$629,900 ",$286.62 ,"$630,000 ",10/31/2014
1691,78704,"1,919","$639,000 ",$329.12 ,"$631,580 ",9/1/2014
1692,78704,"1,910","$649,900 ",$332.46 ,"$635,000 ",12/19/2014
1693,78704,"1,884","$570,000 ",$339.70 ,"$640,000 ",10/31/2014
1694,78704,"1,898","$649,900 ",$339.83 ,"$645,000 ",11/24/2014
1695,78704,"1,630","$649,000 ",$398.16 ,"$649,000 ",12/2/2014
1696,78704,"2,052","$675,000 ",$321.64 ,"$660,000 ",9/26/2014
1697,78704,"1,769","$675,000 ",$381.57 ,"$675,000 ",10/24/2014
1698,78704,"2,014","$719,000 ",$340.12 ,"$685,000 ",12/12/2014
1699,78704,"1,663","$699,000 ",$420.93 ,"$700,000 ",10/28/2014
1700,78704,"2,354","$824,500 ",$333.47 ,"$785,000 ",10/20/2014
1701,78704,"2,471","$799,000 ",$334.28 ,"$826,000 ",10/14/2014
1702,78704,"2,969","$925,000 ",$281.24 ,"$835,000 ",10/3/2014
1703,78704,"2,855","$899,500 ",$299.86 ,"$856,100 ",12/9/2014
1704,78704,"2,550","$897,500 ",$341.18 ,"$870,000 ",8/29/2014
1705,78704,"2,480","$899,000 ",$350.81 ,"$870,000 ",10/10/2014
1706,78704,"2,957","$925,000 ",$314.00 ,"$928,500 ",12/5/2014
1707,78704,"2,508","$949,990 ",$380.46 ,"$954,202 ",12/12/2014
1708,78704,"2,460","$994,500 ",$388.21 ,"$955,000 ",11/26/2014
1709,78704,"2,159","$990,000 ",$463.18 ,"$1,000,000 ",8/27/2014
1710,78746,"1,269","$322,000 ",$245.86 ,"$312,000 ",7/28/2014
1711,78746,"3,022","$595,000 ",$162.14 ,"$490,000 ",10/15/2014
1712,78746,"1,800","$499,985 ",$277.78 ,"$500,000 ",7/28/2014
1713,78746,"1,651","$548,150 ",$326.47 ,"$539,000 ",9/22/2014
1714,78746,"2,748","$639,000 ",$218.34 ,"$600,000 ",11/4/2014
1715,78746,"3,240","$630,000 ",$186.05 ,"$602,800 ",6/16/2014
1716,78746,"2,230","$585,000 ",$271.30 ,"$605,000 ",7/16/2014
1717,78746,"2,188","$689,000 ",$281.08 ,"$615,000 ",12/5/2014
1718,78746,"2,810","$670,000 ",$225.98 ,"$635,000 ",8/28/2014
1719,78746,"2,918","$649,900 ",$222.07 ,"$648,000 ",8/22/2014
1720,78746,"2,684","$640,000 ",$244.04 ,"$655,000 ",7/22/2014
1721,78746,"1,943","$700,000 ",$344.83 ,"$670,000 ",7/7/2014
1722,78746,"2,407","$692,500 ",$280.43 ,"$675,000 ",8/22/2014
1723,78746,"2,200","$689,000 ",$309.09 ,"$680,000 ",9/26/2014
1724,78746,"2,869","$689,000 ",$237.02 ,"$680,000 ",8/19/2014
1725,78746,"2,210","$678,500 ",$313.54 ,"$692,925 ",10/15/2014
1726,78746,"3,024","$749,000 ",$236.44 ,"$715,000 ",11/5/2014
1727,78746,"3,570","$718,000 ",$201.12 ,"$718,000 ",7/17/2014
1728,78746,"3,718","$725,000 ",$193.65 ,"$720,000 ",11/17/2014
1729,78746,"2,744","$745,000 ",$271.50 ,"$745,000 ",8/1/2014
1730,78746,"2,227","$769,000 ",$335.88 ,"$748,000 ",8/8/2014
1731,78746,"2,424","$755,000 ",$309.41 ,"$750,000 ",10/22/2014
1732,78746,"2,812","$773,850 ",$270.57 ,"$760,850 ",12/30/2014
1733,78746,"3,515","$795,000 ",$226.17 ,"$795,000 ",7/24/2014
1734,78746,"2,693","$825,000 ",$297.07 ,"$800,000 ",10/14/2014
1735,78746,"2,258","$847,000 ",$368.02 ,"$831,000 ",7/22/2014
1736,78746,"4,116","$849,000 ",$205.30 ,"$845,000 ",9/10/2014
1737,78746,"3,917","$900,000 ",$215.93 ,"$845,800 ",9/26/2014
1738,78746,"2,773","$825,000 ",$307.70 ,"$853,250 ",8/15/2014
1739,78746,"3,640","$865,000 ",$237.64 ,"$865,000 ",7/14/2014
1740,78746,"3,219","$925,000 ",$271.82 ,"$875,000 ",11/14/2014
1741,78746,"2,749","$915,000 ",$318.30 ,"$875,000 ",8/1/2014
1742,78746,"3,786","$898,000 ",$233.76 ,"$885,000 ",12/10/2014
1743,78746,"3,113","$925,000 ",$287.50 ,"$895,000 ",9/22/2014
1744,78746,"3,153","$915,000 ",$287.82 ,"$907,500 ",12/12/2014
1745,78746,"3,485","$899,000 ",$261.12 ,"$910,000 ",7/31/2014
1746,78746,"3,962","$999,000 ",$246.09 ,"$975,000 ",8/21/2014
1747,78746,"3,714","$985,000 ",$266.56 ,"$990,000 ",9/19/2014
1748,78746,"3,651","$1,050,000 ",$272.53 ,"$995,000 ",11/17/2014
1749,78746,"5,709","$1,095,000 ",$180.42 ,"$1,030,000 ",7/25/2014
1750,78746,"3,626","$1,050,000 ",$287.51 ,"$1,042,500 ",9/19/2014
1751,78746,"6,022","$999,000 ",$174.36 ,"$1,050,000 ",7/23/2014
1752,78746,"5,022","$1,165,000 ",$217.05 ,"$1,090,000 ",12/5/2014
1753,78746,"4,275","$1,195,000 ",$259.06 ,"$1,107,500 ",8/27/2014
1754,78746,"4,231","$1,190,000 ",$274.17 ,"$1,160,000 ",10/22/2014
1755,78746,"3,529","$1,350,000 ",$332.53 ,"$1,173,500 ",9/26/2014
1756,78746,"4,909","$1,225,000 ",$240.37 ,"$1,180,000 ",11/21/2014
1757,78746,"4,188","$1,250,000 ",$285.58 ,"$1,196,000 ",12/23/2014
1758,78746,"3,284","$1,350,000 ",$365.41 ,"$1,200,000 ",8/27/2014
1759,78746,"4,015","$1,349,000 ",$308.84 ,"$1,240,000 ",12/5/2014
1760,78746,"4,030","$1,295,000 ",$310.17 ,"$1,250,000 ",12/8/2014
1761,78746,"4,326","$1,295,000 ",$296.46 ,"$1,282,500 ",12/18/2014
1762,78746,"4,536","$1,350,000 ",$283.29 ,"$1,285,000 ",12/19/2014
1763,78746,"4,297","$1,475,000 ",$325.69 ,"$1,399,500 ",10/1/2014
1764,78746,"3,773","$1,445,000 ",$371.06 ,"$1,400,000 ",12/30/2014
1765,78746,"3,507","$1,495,000 ",$406.33 ,"$1,425,000 ",8/27/2014
1766,78746,"4,426","$1,475,000 ",$321.96 ,"$1,425,000 ",8/5/2014
1767,78746,"4,335","$1,495,000 ",$331.03 ,"$1,435,017 ",7/31/2014
1768,78746,"4,810","$1,695,000 ",$343.04 ,"$1,650,000 ",12/15/2014
1769,78746,"5,256","$1,950,000 ",$328.20 ,"$1,725,000 ",8/22/2014
1770,78746,"4,922","$1,795,000 ",$358.59 ,"$1,765,000 ",6/23/2014
1771,78746,"5,563","$1,890,000 ",$339.74 ,"$1,890,000 ",7/4/2014
1772,78746,"5,506","$2,150,000 ",$363.24 ,"$2,000,000 ",8/15/2014
1773,78746,"5,242","$2,950,000 ",$533.19 ,"$2,795,000 ",11/14/2014
1774,78746,"10,157","$2,995,000 ",$287.98 ,"$2,925,000 ",12/31/2014
1775,78746,"10,879","$3,448,000 ",$271.16 ,"$2,950,000 ",11/21/2014
1776,78746,"6,426","$4,000,000 ",$544.66 ,"$3,500,000 ",12/2/2014
1777,78733,"1,412","$268,000 ",$198.30 ,"$280,000 ",7/11/2014
1778,78733,"1,396","$282,900 ",$201.29 ,"$281,000 ",10/21/2014
1779,78733,"1,686","$349,000 ",$204.63 ,"$345,000 ",11/3/2014
1780,78733,"1,650","$345,000 ",$214.76 ,"$354,350 ",6/26/2014
1781,78733,"1,484","$369,000 ",$243.94 ,"$362,000 ",7/7/2014
1782,78733,"1,538","$372,900 ",$237.32 ,"$365,000 ",11/14/2014
1783,78746,"2,757","$399,900 ",$136.02 ,"$375,000 ",12/4/2014
1784,78733,"1,807","$384,900 ",$210.29 ,"$380,000 ",12/3/2014
1785,78733,"1,726","$389,900 ",$225.96 ,"$390,000 ",9/2/2014
1786,78733,"2,058","$399,900 ",$194.31 ,"$399,900 ",9/19/2014
1787,78746,"1,403","$425,000 ",$294.37 ,"$413,000 ",9/24/2014
1788,78733,"2,750","$449,000 ",$158.73 ,"$436,500 ",10/27/2014
1789,78733,"1,904","$449,000 ",$235.82 ,"$449,000 ",11/21/2014
1790,78733,"2,125","$485,000 ",$211.76 ,"$450,000 ",12/31/2014
1791,78733,"2,210","$457,000 ",$206.33 ,"$456,000 ",7/11/2014
1792,78733,"2,237","$529,000 ",$204.29 ,"$457,000 ",9/26/2014
1793,78733,"1,915","$459,000 ",$239.69 ,"$459,000 ",8/15/2014
1794,78733,"2,131","$450,000 ",$216.80 ,"$462,000 ",6/30/2014
1795,78733,"2,090","$475,000 ",$222.49 ,"$465,000 ",11/7/2014
1796,78733,"2,419","$450,000 ",$194.30 ,"$470,000 ",7/21/2014
1797,78746,"2,168","$490,000 ",$223.71 ,"$485,000 ",8/21/2014
1798,78733,"2,593","$489,990 ",$188.93 ,"$489,900 ",12/30/2014
1799,78733,"2,660","$499,900 ",$185.34 ,"$493,000 ",9/22/2014
1800,78733,"2,978","$539,000 ",$173.94 ,"$518,000 ",10/1/2014
1801,78733,"2,650","$535,000 ",$195.85 ,"$519,000 ",11/7/2014
1802,78733,"3,222","$539,000 ",$161.39 ,"$520,000 ",11/7/2014
1803,78746,"3,267","$600,000 ",$163.76 ,"$535,000 ",8/28/2014
1804,78746,"3,516","$567,000 ",$157.85 ,"$555,000 ",10/27/2014
1805,78746,"2,471","$609,950 ",$226.63 ,"$560,000 ",12/30/2014
1806,78733,"2,966","$585,000 ",$189.82 ,"$563,000 ",11/26/2014
1807,78733,"2,415","$599,000 ",$236.02 ,"$570,000 ",7/31/2014
1808,78733,986,"$599,500 ",$583.16 ,"$575,000 ",12/2/2014
1809,78733,"3,858","$614,900 ",$149.04 ,"$575,000 ",12/1/2014
1810,78733,"3,064","$565,000 ",$190.11 ,"$582,500 ",9/29/2014
1811,78746,"2,112","$595,000 ",$276.28 ,"$583,500 ",8/14/2014
1812,78733,"2,762","$599,000 ",$211.80 ,"$585,000 ",9/30/2014
1813,78733,"3,360","$649,000 ",$174.11 ,"$585,000 ",8/5/2014
1814,78733,"2,623","$559,900 ",$223.41 ,"$586,000 ",7/10/2014
1815,78746,"2,493","$620,000 ",$236.66 ,"$590,000 ",9/26/2014
1816,78746,"2,102","$584,900 ",$285.44 ,"$600,000 ",8/22/2014
1817,78746,"2,308","$625,000 ",$268.63 ,"$620,000 ",10/21/2014
1818,78746,"2,572","$637,700 ",$241.06 ,"$620,000 ",10/22/2014
1819,78746,"2,543","$649,000 ",$245.77 ,"$625,000 ",9/10/2014
1820,78746,"2,783","$630,000 ",$226.37 ,"$630,000 ",7/25/2014
1821,78733,"3,387","$669,900 ",$188.96 ,"$640,000 ",9/19/2014
1822,78733,"3,180","$620,000 ",$202.36 ,"$643,500 ",6/20/2014
1823,78733,"3,249","$650,000 ",$200.06 ,"$650,000 ",8/15/2014
1824,78746,"2,247","$649,999 ",$291.50 ,"$655,000 ",7/8/2014
1825,78746,"2,417","$629,000 ",$271.82 ,"$657,000 ",6/30/2014
1826,78746,"2,994","$689,000 ",$219.61 ,"$657,500 ",12/19/2014
1827,78733,"3,225","$699,000 ",$208.37 ,"$672,000 ",8/18/2014
1828,78746,"2,358","$679,000 ",$287.96 ,"$679,000 ",11/25/2014
1829,78733,"3,500","$699,900 ",$194.57 ,"$681,000 ",12/8/2014
1830,78746,"3,164","$694,750 ",$215.71 ,"$682,500 ",12/16/2014
1831,78733,"3,444","$689,900 ",$198.17 ,"$682,500 ",7/31/2014
1832,78733,"3,461","$689,000 ",$199.08 ,"$689,000 ",8/27/2014
1833,78746,"2,926","$674,900 ",$235.82 ,"$690,000 ",8/28/2014
1834,78746,"3,402","$699,000 ",$208.70 ,"$710,000 ",9/15/2014
1835,78733,"3,416","$695,000 ",$207.85 ,"$710,000 ",8/20/2014
1836,78733,"3,761","$699,000 ",$191.57 ,"$720,500 ",7/29/2014
1837,78746,"2,734","$725,000 ",$268.84 ,"$735,000 ",7/17/2014
1838,78746,"2,689","$746,999 ",$277.80 ,"$747,000 ",12/15/2014
1839,78733,"4,113","$703,000 ",$182.59 ,"$751,000 ",8/13/2014
1840,78733,"4,027","$749,900 ",$187.48 ,"$755,000 ",9/6/2014
1841,78733,"3,793","$789,000 ",$202.21 ,"$767,000 ",9/5/2014
1842,78746,"2,418","$795,000 ",$322.58 ,"$780,000 ",12/18/2014
1843,78733,"4,002","$795,000 ",$198.65 ,"$795,000 ",8/22/2014
1844,78733,"4,380","$825,000 ",$190.64 ,"$835,000 ",9/22/2014
1845,78746,"3,102","$849,000 ",$269.99 ,"$837,500 ",10/30/2014
1846,78746,"3,433","$849,000 ",$244.25 ,"$838,500 ",8/13/2014
1847,78746,"4,077","$875,000 ",$210.45 ,"$858,000 ",11/21/2014
1848,78733,"5,238","$400,000 ",$173.25 ,"$907,496 ",11/25/2014
1849,78733,"4,297","$950,000 ",$215.27 ,"$925,000 ",8/29/2014
1850,78746,"3,733","$925,000 ",$249.13 ,"$930,000 ",12/23/2014
1851,78733,"4,460","$950,000 ",$213.00 ,"$950,000 ",6/27/2014
1852,78746,"4,265","$899,000 ",$225.32 ,"$961,000 ",11/20/2014
1853,78746,"4,800","$995,000 ",$207.29 ,"$995,000 ",7/24/2014
1854,78733,"4,219","$1,080,000 ",$244.13 ,"$1,030,000 ",11/5/2014
1855,78746,"4,355","$1,250,000 ",$257.18 ,"$1,120,000 ",9/24/2014
1856,78733,"4,931","$1,290,000 ",$233.22 ,"$1,150,000 ",10/15/2014
1857,78733,"5,838","$1,195,000 ",$196.99 ,"$1,150,000 ",7/30/2014
1858,78733,"3,930","$1,195,000 ",$293.89 ,"$1,155,000 ",7/30/2014
1859,78733,"4,327","$1,270,000 ",$292.35 ,"$1,265,000 ",9/30/2014
1860,78746,"4,300","$1,590,000 ",$347.67 ,"$1,495,000 ",11/7/2014
1861,78733,"7,522","$1,895,000 ",$232.65 ,"$1,750,000 ",10/8/2014
1862,78733,"5,691","$2,200,000 ",$360.22 ,"$2,050,000 ",8/8/2014
1863,78733,"6,957","$2,350,000 ",$327.73 ,"$2,280,000 ",11/19/2014
1864,78733,"7,777","$3,200,000 ",$369.68 ,"$2,875,000 ",12/30/2014
1865,78746,"5,234","$4,095,000 ",$802.45 ,"$4,200,000 ",9/30/2014
1866,78741,720,"$80,000 ",$111.11 ,"$80,000 ",7/22/2014
1867,78741,"1,488","$99,900 ",$63.84 ,"$95,000 ",9/23/2014
1868,78741,"1,025","$123,000 ",$112.20 ,"$115,000 ",12/8/2014
1869,78741,"1,081","$139,900 ",$106.38 ,"$115,000 ",11/4/2014
1870,78741,"1,102","$89,000 ",$104.36 ,"$115,000 ",7/28/2014
1871,78741,"1,014","$129,900 ",$120.32 ,"$122,000 ",10/9/2014
1872,78741,576,"$135,000 ",$217.01 ,"$125,000 ",8/1/2014
1873,78741,"1,088","$139,997 ",$130.51 ,"$142,000 ",7/16/2014
1874,78741,870,"$159,900 ",$184.48 ,"$160,500 ",12/19/2014
1875,78741,"1,025","$168,000 ",$163.90 ,"$168,000 ",7/11/2014
1876,78741,"1,203","$174,500 ",$145.05 ,"$174,500 ",9/12/2014
1877,78741,905,"$175,000 ",$193.37 ,"$175,000 ",7/18/2014
1878,78741,"1,203","$182,000 ",$151.29 ,"$182,000 ",11/10/2014
1879,78741,"1,586","$179,000 ",$116.02 ,"$184,000 ",7/3/2014
1880,78741,"1,416","$184,000 ",$132.77 ,"$188,000 ",12/22/2014
1881,78741,"1,496","$189,900 ",$125.67 ,"$188,000 ",8/22/2014
1882,78741,"1,169","$195,000 ",$164.24 ,"$192,000 ",7/3/2014
1883,78741,"1,586","$192,500 ",$123.58 ,"$196,000 ",9/29/2014
1884,78741,"1,586","$199,500 ",$125.79 ,"$199,500 ",9/26/2014
1885,78741,"1,856","$199,000 ",$110.45 ,"$205,000 ",11/19/2014
1886,78741,"1,350","$209,900 ",$155.48 ,"$209,900 ",11/28/2014
1887,78741,"2,088","$210,000 ",$100.57 ,"$210,000 ",6/27/2014
1888,78741,"2,160","$217,000 ",$99.31 ,"$214,500 ",8/19/2014
1889,78741,"1,719","$315,000 ",$127.98 ,"$220,000 ",9/11/2014
1890,78741,"1,338","$240,000 ",$179.37 ,"$240,000 ",11/13/2014
1891,78741,"1,544","$255,000 ",$168.77 ,"$260,575 ",12/8/2014
1892,78741,"1,711","$289,999 ",$158.97 ,"$272,000 ",12/2/2014
1893,78741,"1,976","$275,000 ",$139.17 ,"$275,000 ",9/18/2014
1894,78741,"1,290","$269,000 ",$220.16 ,"$284,000 ",6/24/2014
1895,78741,"1,594","$299,990 ",$178.80 ,"$285,000 ",7/25/2014
1896,78741,"1,639","$280,000 ",$176.94 ,"$290,000 ",8/21/2014
1897,78741,"1,627","$299,000 ",$193.61 ,"$315,000 ",8/8/2014
1898,78741,"2,027","$339,900 ",$166.26 ,"$337,000 ",9/30/2014
1899,78741,"1,558","$370,000 ",$218.23 ,"$340,000 ",10/31/2014
1900,78741,"1,541","$374,900 ",$227.13 ,"$350,000 ",10/16/2014
1901,78741,"2,288","$375,000 ",$163.90 ,"$375,000 ",6/2/2014
1902,78741,"1,682","$399,900 ",$235.37 ,"$395,900 ",8/15/2014
1903,78741,"1,628","$415,000 ",$247.13 ,"$402,320 ",10/21/2014
1904,78741,"2,418","$400,000 ",$174.32 ,"$421,500 ",9/15/2014
