#,MLS #,Status,Area,Address,Zip,# Beds Total,# Baths Full,# Baths Half,# Living,# Stories,# Garage Spaces,Year Built,Acres,Sqft Total,LP$SqFt,List Price,Sold/Lease$/SqFt,Sold/Lease Price,Sold/Lease Date,ADOM,CDOM
6045,6881543,S,4,5517 Avenue G,78751,2,1,0,1,1,1,1950,0.14,916,$332.86 ,"$304,899 ",$327.24 ,"$299,750 ",2/10/2014,45,66
6046,7150667,S,4,4612 Avenue D,78751,2,1,0,1,1,0,1948,0.16,875,$342.74 ,"$299,900 ",$342.74 ,"$299,900 ",2/19/2014,32,32
6047,7512496,S,4,815 Stark ST,78756,2,1,0,1,1,0,1950,0.14,"1,095",$282.65 ,"$309,500 ",$277.17 ,"$303,500 ",4/14/2014,26,92
6048,7800132,S,4,5412 Roosevelt Ave,78756,2,1,0,1,1,1,1947,0.17,821,$376.37 ,"$309,000 ",$377.59 ,"$310,000 ",6/30/2014,3,3
6049,2660995,S,4,5015 Evans Ave,78751,2,1,0,1,1,0,1940,0.14,"1,046",$296.37 ,"$310,000 ",$296.37 ,"$310,000 ",4/5/2014,,
6050,4228342,S,4,4604 Highland TER,78731,3,2,0,1,1,2,1948,0.25,"1,226",$244.62 ,"$299,900 ",$252.85 ,"$310,000 ",4/15/2014,3,34
6051,6899942,S,4,611 E 49th ST,78751,2,1,0,1,1,1,1938,0.22,986,$332.25 ,"$327,600 ",$314.40 ,"$310,000 ",1/6/2014,7,7
6052,3147936,S,4,5315 Avenue F,78751,2,1,0,1,1,1,1949,0.14,869,$322.15 ,"$279,950 ",$359.03 ,"$312,000 ",5/23/2014,4,4
6053,8649126,S,4,5516 Duval ST Unit#B,78751,2,2,0,1,2,0,2014,0.13,850,$376.12 ,"$319,700 ",$370.59 ,"$315,000 ",4/30/2014,46,46
6054,3438486,S,4,5514 Avenue G Unit#B,78751,2,2,0,1,2,1,2014,0.15,850,$382.24 ,"$324,900 ",$372.35 ,"$316,500 ",5/15/2014,,
6055,4697685,S,4,5517 Avenue F,78751,2,1,0,1,1,1,1948,0.14,806,$389.58 ,"$314,000 ",$394.54 ,"$318,000 ",4/17/2014,18,18
6056,6406135,S,4,5109 Avenue G,78751,3,1,0,1,1,0,1926,0.15,"1,134",$294.53 ,"$334,000 ",$282.19 ,"$320,000 ",7/10/2014,36,36
6057,9109941,S,4,5005 Martin Ave,78751,2,1,0,1,1,0,1938,0.15,872,$342.78 ,"$298,900 ",$366.97 ,"$320,000 ",6/10/2014,6,6
6058,1009674,S,4,104 W 55th ST,78751,2,1,0,2,1,0,1952,0.15,990,$312.12 ,"$309,000 ",$324.24 ,"$321,000 ",4/11/2014,7,7
6059,3738548,S,4,900 E 53 1/2 ST,78751,3,2,0,1,1,1,1949,0.16,"1,423",$245.96 ,"$350,000 ",$228.39 ,"$325,000 ",4/29/2014,11,11
6060,2993014,S,4,907 E 40th ST,78751,2,2,0,2,1,1,1947,0.2,"1,334",$247.30 ,"$329,900 ",$243.63 ,"$325,000 ",5/2/2014,35,35
6061,4457515,S,4,5208 Duval ST,78751,3,1,0,1,1,1,1949,0.15,954,$324.95 ,"$310,000 ",$345.91 ,"$330,000 ",5/30/2014,3,3
6062,5125947,S,4,4502 Finley DR,78731,3,1,0,1,1,0,1953,0.15,"1,128",$292.55 ,"$330,000 ",$292.55 ,"$330,000 ",3/12/2014,3,3
6063,8060978,S,4,5102 LERALYNN ST,78751,3,1,0,1,1,0,1950,0.11,910,$372.53 ,"$339,000 ",$368.13 ,"$335,000 ",6/20/2014,11,11
6064,4504238,S,4,5200 Avenue H,78751,3,2,0,1,1,2,1953,0.14,"1,080",$323.94 ,"$349,850 ",$310.19 ,"$335,000 ",3/21/2014,4,4
6065,4902354,S,4,5700 Jim Hogg Ave,78756,3,1,0,1,1,0,1950,0.17,"1,028",$334.63 ,"$344,000 ",$326.85 ,"$336,000 ",3/26/2014,2,2
6066,7753616,S,4,4914 Avenue H,78751,2,1,0,1,1,1,1949,0.12,"1,101",$308.80 ,"$339,990 ",$306.99 ,"$338,000 ",6/26/2014,25,25
6067,8790114,S,4,4314 Avenue G,78751,1,1,0,1,1,0,1925,0.11,720,$451.39 ,"$325,000 ",$472.22 ,"$340,000 ",2/20/2014,2,2
6068,3122538,S,4,4416 Speedway,78751,2,2,0,1,1,0,1925,0.15,"1,290",$270.54 ,"$349,000 ",$265.12 ,"$342,000 ",7/24/2014,158,158
6069,3570858,S,4,5807 Joe Sayers Ave,78756,3,2,0,1,1,0,1949,0.14,"1,152",$303.82 ,"$350,000 ",$299.48 ,"$345,000 ",3/14/2014,16,16
6070,3056618,S,4,4511 Bull Creek RD,78731,2,1,0,1,1,1,1952,0.16,"1,016",$344.49 ,"$350,000 ",$344.49 ,"$350,000 ",3/28/2014,2,2
6071,2584700,S,4,4711 Red River ST,78751,2,1,0,2,1,0,1944,0.12,"1,083",$332.32 ,"$359,900 ",$324.10 ,"$351,000 ",5/28/2014,32,32
6072,8594979,S,4,5203 Eilers Ave,78751,2,2,0,1,1,0,1949,0.15,"1,110",$316.67 ,"$351,500 ",$316.67 ,"$351,500 ",4/28/2014,4,4
6073,3627933,S,4,929 E 54th ST,78751,3,2,0,1,1,0,2011,0.15,"1,404",$256.34 ,"$359,900 ",$252.85 ,"$355,000 ",6/16/2014,31,31
6074,7988393,S,4,405 W 55th ST,78751,3,2,0,2,1,1,1950,0.15,"1,120",$312.50 ,"$350,000 ",$319.20 ,"$357,500 ",5/27/2014,6,6
6075,8131308,S,4,705 E 50th ST,78751,3,2,0,2,1,0,1948,0.19,"1,536",$231.12 ,"$355,000 ",$234.38 ,"$360,000 ",5/21/2014,2,2
6076,8440722,S,4,5404 Mccandless ST,78756,2,1,0,1,1,2,1945,0.15,"1,070",$350.47 ,"$375,000 ",$340.19 ,"$364,000 ",5/20/2014,2,2
6077,5978825,S,4,5012 Westfield DR,78731,3,2,0,1,1,0,1954,0.22,"1,344",$275.30 ,"$370,000 ",$271.58 ,"$365,000 ",3/18/2014,34,34
6078,3592417,S,4,4600 Avenue F,78751,3,1,1,1,1,0,1935,0.09,"1,034",$323.98 ,"$335,000 ",$354.45 ,"$366,500 ",4/28/2014,4,4
6079,6712332,S,4,5006 Rowena Ave,78751,3,2,0,2,M,0,1947,0.18,"1,531",$241.67 ,"$370,000 ",$241.67 ,"$370,000 ",1/31/2014,3,3
6080,7114686,S,4,5509 Avenue F,78751,2,2,0,2,1,0,1948,0.14,"1,361",$279.21 ,"$380,000 ",$274.43 ,"$373,500 ",5/27/2014,3,3
6081,5778696,S,4,5016 W Frances PL,78731,3,1,0,1,1,1,1953,0.19,"1,247",$292.70 ,"$365,000 ",$304.73 ,"$380,000 ",6/6/2014,3,3
6082,1865054,S,4,5310 Avenue G,78751,3,2,0,1,1,2,1950,0.19,"1,125",$311.02 ,"$349,900 ",$338.67 ,"$381,000 ",5/8/2014,3,3
6083,6622834,S,4,5112 Evans Ave,78751,2,2,0,2,1,0,1935,0.14,"1,208",$306.21 ,"$369,900 ",$315.40 ,"$381,000 ",5/6/2014,3,3
6084,9027655,S,4,3003 Perry LN,78731,2,1,0,1,1,1,1951,0.27,"1,180",$338.90 ,"$399,900 ",$323.73 ,"$382,000 ",5/8/2014,3,3
6085,8157520,S,4,933 E 55th ST,78751,3,2,0,2,1,1,1947,0.22,"1,540",$253.18 ,"$389,900 ",$250.00 ,"$385,000 ",6/24/2014,3,3
6086,1872233,S,4,4909 Avenue F,78751,2,1,0,1,1,0,1941,0.17,"1,043",$335.47 ,"$349,900 ",$369.13 ,"$385,000 ",4/7/2014,1,1
6087,8740210,S,4,4519 Bull Creek RD,78731,3,1,1,1,1,1,1950,0.21,"1,327",$278.82 ,"$370,000 ",$291.03 ,"$386,200 ",4/30/2014,4,4
6088,7269663,S,4,302 Genard ST,78751,3,2,0,1,1,0,1949,0.15,"1,200",$320.00 ,"$384,000 ",$323.33 ,"$388,000 ",6/11/2014,6,6
6089,9605877,S,4,4926 Strass DR,78731,3,2,0,2,1,0,1951,0.21,"1,364",$263.20 ,"$359,000 ",$285.12 ,"$388,900 ",2/7/2014,4,4
6090,1020037,S,4,4504 Shoal Creek BLVD,78756,2,2,0,1,1,2,1954,0.18,"1,590",$267.30 ,"$425,000 ",$245.28 ,"$390,000 ",8/28/2014,85,85
6091,2117862,S,4,4406 Avenue D,78751,2,1,0,1,1,1,1933,0.11,921,$422.37 ,"$389,000 ",$427.80 ,"$394,000 ",5/21/2014,3,3
6092,3968029,S,4,4500 Speedway,78751,3,2,0,1,1,0,1907,0.19,"1,283",$292.28 ,"$375,000 ",$307.87 ,"$395,000 ",3/4/2014,4,4
6093,1413746,S,4,904 E 44th ST,78751,2,2,0,2,1,1,1937,0.1,"1,034",$376.21 ,"$389,000 ",$382.98 ,"$396,000 ",3/21/2014,3,3
6094,9361925,S,4,5414 Duval ST,78751,3,2,0,1,1,0,1953,0.16,"1,558",$272.72 ,"$424,900 ",$255.13 ,"$397,500 ",3/28/2014,52,133
6095,9822975,S,4,5408 Avenue H,78751,3,2,0,2,1,1,1952,0.14,"1,092",$337.91 ,"$369,000 ",$366.30 ,"$400,000 ",6/26/2014,,
6096,3643186,S,4,4403 Duval ST,78751,2,2,0,1,1,0,1939,0.16,"1,327",$300.68 ,"$399,000 ",$302.94 ,"$402,000 ",6/20/2014,3,3
6097,9684272,S,4,4902 Avenue F,78751,2,2,0,1,1,0,1946,0.1,"1,100",$390.00 ,"$429,000 ",$368.18 ,"$405,000 ",5/5/2014,13,13
6098,3026472,S,4,5306 Turnabout LN,78731,3,1,1,1,1,1,1954,0.21,"1,248",$324.52 ,"$405,000 ",$324.52 ,"$405,000 ",3/25/2014,,
6099,5711874,S,4,924 E 52nd ST Unit#B,78751,3,2,1,1,2,2,2008,0.26,"2,286",$190.29 ,"$435,000 ",$177.17 ,"$405,000 ",1/31/2014,57,57
6100,9585487,S,4,1822 W 39th ST,78731,2,1,0,2,1,1,1940,0.16,"1,173",$340.92 ,"$399,900 ",$349.53 ,"$410,000 ",2/27/2014,3,3
6101,6905633,S,4,1001 E 43rd ST,78751,3,2,0,1,2,2,1939,0.2,"2,277",$164.69 ,"$375,000 ",$180.98 ,"$412,090 ",5/29/2014,5,5
6102,8541398,S,4,610 E 48th ST,78751,3,1,0,1,1,0,1947,0.19,"1,279",$312.74 ,"$400,000 ",$324.47 ,"$415,000 ",5/28/2014,4,4
6103,8349360,S,4,5507 Woodrow Ave,78756,3,1,0,2,1,1,1949,0.16,"1,314",$323.44 ,"$425,000 ",$315.83 ,"$415,000 ",5/16/2014,9,9
6104,2346644,S,4,5316 Mccandless ST,78756,2,2,0,2,1,0,1947,0.15,"1,350",$295.56 ,"$399,000 ",$307.41 ,"$415,000 ",2/7/2014,4,4
6105,7830902,S,4,5602 Jeff Davis Ave,78756,3,2,0,1,1,1,1948,0.23,"1,525",$275.41 ,"$420,000 ",$276.07 ,"$421,000 ",1/9/2014,3,3
6106,6163675,S,4,5202 Lyman PL,78756,3,1,0,1,1,1,1949,0.2,"1,337",$317.88 ,"$425,000 ",$317.88 ,"$425,000 ",2/5/2014,22,22
6107,5287164,S,4,406-B W 51st ST,78751,3,2,1,1,2,0,2014,0.16,"1,431",$303.28 ,"$434,000 ",$299.09 ,"$428,000 ",6/24/2014,18,18
6108,3548443,S,4,4516 Avenue C,78751,4,2,0,2,1,1,1981,0.15,"1,881",$233.39 ,"$439,000 ",$228.07 ,"$429,000 ",5/26/2014,44,44
6109,1643637,S,4,500 E 41st ST,78751,2,1,0,1,1,1,1927,0.15,"1,118",$389.09 ,"$435,000 ",$389.09 ,"$435,000 ",6/27/2014,2,2
6110,5039455,S,4,5604 Joe Sayers Ave,78756,3,1,1,2,2,1,1922,0.23,"1,550",$267.74 ,"$415,000 ",$280.65 ,"$435,000 ",4/9/2014,3,3
6111,1435943,S,4,5408 Grover Ave,78756,4,2,0,2,1,0,1962,,"1,767",$243.29 ,"$429,900 ",$248.33 ,"$438,800 ",1/6/2014,3,3
6112,8646029,S,4,4502 Placid PL,78731,4,2,0,1,1,2,1950,0.34,"1,510",$195.36 ,"$295,000 ",$292.94 ,"$442,334 ",5/1/2014,9,12
6113,3356864,S,4,1917 W 38th ST,78731,3,2,0,2,1,1,1948,0.16,"1,317",$349.20 ,"$459,900 ",$337.89 ,"$445,000 ",3/26/2014,7,7
6114,5033707,S,4,4003 Idlewild RD,78731,3,2,0,1,1,1,1947,0.17,"1,491",$298.46 ,"$445,000 ",$298.46 ,"$445,000 ",3/16/2014,4,4
6115,8853006,S,4,5008 Shoal Creek BLVD,78756,3,1,0,1,1,0,1950,0.29,"1,177",$390.74 ,"$459,900 ",$381.48 ,"$449,000 ",3/10/2014,3,3
6116,6595324,S,4,712 Keasbey ST,78751,2,2,0,1,1,0,1928,,"1,365",$343.96 ,"$469,500 ",$329.67 ,"$450,000 ",7/10/2014,32,32
6117,8333331,S,4,4608 Sinclair Ave,78756,2,2,0,2,1,2,1946,0.16,"1,512",$297.55 ,"$449,900 ",$297.62 ,"$450,000 ",4/9/2014,16,16
6118,7532360,S,4,5704 McCarthy CIR,78756,5,3,0,2,2,2,1953,0.14,"2,638",$170.58 ,"$450,000 ",$170.58 ,"$450,000 ",4/30/2014,75,191
6119,3346502,S,4,4114 Shoal Creek BLVD,78756,3,2,0,2,M,0,1954,0.22,"1,648",$300.36 ,"$495,000 ",$276.09 ,"$455,000 ",5/8/2014,6,6
6120,5624130,S,4,101 W 55th ST,78751,3,2,0,1,1,0,1952,0.19,"1,646",$273.39 ,"$450,000 ",$278.86 ,"$459,000 ",4/21/2014,4,4
6121,4260067,S,4,4804 Westfield DR,78731,3,2,0,2,1,1,1954,0.23,"1,938",$242.47 ,"$469,900 ",$237.36 ,"$460,000 ",2/12/2014,5,5
6122,1800684,S,4,5516 Duval ST Unit#A,78751,3,2,1,1,2,1,2014,0.13,"1,560",$299.84 ,"$467,750 ",$299.84 ,"$467,750 ",4/2/2014,13,13
6123,5101816,S,4,701 E 49th Unit#B,78751,3,2,1,1,2,1,2014,,"1,781",$275.07 ,"$489,900 ",$266.70 ,"$475,000 ",8/4/2014,29,29
6124,8647988,S,4,5413 Avenue G,78751,3,2,0,2,1,1,1951,0.15,"1,700",$276.47 ,"$470,000 ",$279.41 ,"$475,000 ",3/11/2014,3,3
6125,6158116,S,4,5211 Woodview Ave,78756,3,2,1,1,1,0,1950,0.23,"1,553",$321.95 ,"$499,995 ",$312.30 ,"$485,000 ",6/24/2014,2,2
6126,8335278,S,4,4707 Ramsey Ave,78756,2,2,0,1,1,1,1941,0.15,"1,785",$285.15 ,"$509,000 ",$273.11 ,"$487,500 ",7/10/2014,42,42
6127,2662106,S,4,4610 Finley DR,78731,4,2,1,2,1,0,1957,0.17,"1,480",$323.65 ,"$479,000 ",$330.41 ,"$489,000 ",9/24/2014,59,59
6128,3368217,S,4,5601 Jeff Davis Ave Unit#A,78756,4,3,0,2,2,2,2003,0.17,"2,996",$166.89 ,"$499,990 ",$170.23 ,"$510,000 ",3/26/2014,1,1
6129,7167362,S,4,602 Park BLVD,78751,3,2,0,1,1,0,1936,0.16,"1,803",$291.18 ,"$525,000 ",$285.64 ,"$515,000 ",5/10/2014,6,6
6130,5869608,S,4,5400 Sunshine DR,78756,3,2,0,1,1,1,1948,0.17,"1,992",$250.50 ,"$499,000 ",$260.04 ,"$518,000 ",3/14/2014,6,6
6131,2376926,S,4,5011 Westfield DR,78731,3,2,0,1,1,1,1954,0.2,"1,984",$272.18 ,"$540,000 ",$262.60 ,"$521,000 ",3/31/2014,14,14
6132,1360563,S,4,2629 W 49th ST,78731,3,2,0,2,1,2,1950,0.29,"1,844",$298.21 ,"$549,900 ",$283.62 ,"$523,000 ",7/31/2014,93,93
6133,2002120,S,4,4617 Ramsey Ave,78756,4,3,0,2,1,0,1946,0.16,"1,776",$304.00 ,"$539,900 ",$296.73 ,"$527,000 ",1/17/2014,7,36
6134,1962553,S,4,4010 ROSEDALE Ave,78756,3,2,0,1,1,0,1937,0.15,"1,347",$407.57 ,"$549,000 ",$397.18 ,"$535,000 ",6/6/2014,3,3
6135,1018122,S,4,5503 Clay Ave Unit#A,78756,4,3,0,2,2,2,2014,0.13,"2,020",$264.85 ,"$535,000 ",$264.85 ,"$535,000 ",5/14/2014,1,1
6136,1991685,S,4,4914 Strass DR,78731,4,2,0,1,1,0,1953,0.25,"1,780",$310.11 ,"$552,000 ",$300.56 ,"$535,000 ",3/7/2014,25,242
6137,6598298,S,4,4211 Ramsey Ave,78756,2,2,0,2,1,2,1937,0.16,"1,424",$385.53 ,"$549,000 ",$379.21 ,"$540,000 ",5/8/2014,8,8
6138,1813910,S,4,3813 Avenue H,78751,3,2,0,1,1,2,1940,0.21,"1,612",$310.14 ,"$499,950 ",$335.47 ,"$540,775 ",5/7/2014,7,7
6139,6314187,S,4,4008 Idlewild RD,78731,3,2,0,1,1,2,1950,0.18,"1,454",$374.48 ,"$544,500 ",$374.48 ,"$544,500 ",4/17/2014,1,1
6140,6257157,S,4,2634 W 49th,78731,3,2,0,1,1,0,1950,,"1,594",$331.87 ,"$529,000 ",$343.45 ,"$547,462 ",5/19/2014,4,4
6141,4267267,S,4,1820 W 39th ST,78731,2,2,0,2,1,0,1952,0.15,"1,600",$359.38 ,"$575,000 ",$350.00 ,"$560,000 ",3/17/2014,20,27
6142,3762799,S,4,5005 W Frances PL,78731,3,2,0,1,1,0,1953,0.17,"2,022",$272.01 ,"$550,000 ",$279.43 ,"$565,000 ",7/3/2014,1,1
6143,4558760,S,4,2808 W 44th ST Unit#B,78731,3,3,1,1,2,0,2014,0.24,"2,128",$281.48 ,"$599,000 ",$270.21 ,"$575,000 ",8/13/2014,76,76
6144,5522605,S,4,1918 W 39th ST,78731,2,2,0,2,1,0,1950,0.19,"1,454",$398.83 ,"$579,900 ",$398.21 ,"$579,000 ",2/25/2014,9,9
6145,1390045,S,4,5416 Montview ST,78756,3,3,1,2,2,2,2004,0.23,"2,610",$229.50 ,"$599,000 ",$222.22 ,"$580,000 ",7/24/2014,73,73
6146,2658916,S,4,5205 N Woodrow Ave,78756,4,3,0,2,2,1,2013,,"2,293",$255.12 ,"$585,000 ",$255.12 ,"$585,000 ",1/17/2014,6,6
6147,1051985,S,4,4811 Shoal Creek BLVD,78756,4,3,0,3,1,0,1950,0.2,"2,486",$241.15 ,"$599,500 ",$240.95 ,"$599,000 ",7/3/2014,29,29
6148,8933652,S,4,4211 Caswell Ave,78751,3,3,0,2,1,0,1946,0.22,"2,049",$292.34 ,"$599,000 ",$292.34 ,"$599,000 ",4/4/2014,2,2
6149,8361220,S,4,4913 W Frances PL,78731,4,2,1,2,1,2,1953,0.22,"2,244",$267.36 ,"$599,950 ",$267.36 ,"$599,950 ",7/1/2014,3,3
6150,3699015,S,4,4504 Greenbriar CT,78756,3,3,1,2,1,2,1955,0.43,"2,261",$298.54 ,"$675,000 ",$265.37 ,"$600,000 ",5/2/2014,12,12
6151,7750221,S,4,4619 Rosedale Ave,78756,4,3,0,3,2,2,1939,0.16,"2,508",$239.19 ,"$599,900 ",$239.23 ,"$600,000 ",8/22/2014,131,131
6152,7826061,S,4,4001 Avenue D,78751,3,2,0,2,1,0,1945,0.14,"2,194",$286.69 ,"$629,000 ",$274.61 ,"$602,500 ",6/18/2014,59,59
6153,2515782,S,4,513 E 47th ST,78751,3,2,0,2,2,2,1939,0.18,"1,692",$351.65 ,"$595,000 ",$356.09 ,"$602,500 ",3/31/2014,3,3
6154,1579209,S,4,5110 Martin Ave,78751,4,4,1,2,2,2,2013,0.14,"2,492",$266.25 ,"$663,500 ",$260.83 ,"$650,000 ",7/18/2014,51,51
6155,7435892,S,4,1405 W 51st ST,78756,3,2,1,2,2,1,2007,0.17,"2,387",$257.65 ,"$615,000 ",$272.31 ,"$650,000 ",2/19/2014,4,4
6156,8661251,S,4,3816 Avenue H,78751,3,2,1,2,1,2,1948,0.21,"1,770",$353.11 ,"$625,000 ",$369.21 ,"$653,500 ",6/18/2014,7,7
6157,5617500,S,4,5307 Aurora DR,78756,3,2,1,2,1,2,2011,0.18,"2,389",$271.66 ,"$649,000 ",$275.85 ,"$659,000 ",2/19/2014,2,2
6158,5134638,S,4,2315 Northland DR,78756,3,2,0,1,1,2,2014,0.29,"2,149",$320.61 ,"$689,000 ",$312.94 ,"$672,500 ",7/7/2014,53,53
6159,8922720,S,4,4506 Erin LN,78756,3,2,1,2,1,2,1963,0.76,"2,295",$294.12 ,"$675,000 ",$294.12 ,"$675,000 ",4/14/2014,18,18
6160,3726355,S,4,1600 W 39 1/2 ST,78756,3,3,1,2,2,2,2000,0.18,"2,926",$239.23 ,"$700,000 ",$235.82 ,"$690,000 ",10/16/2014,133,133
6161,7613099,S,4,4901 Avenue G,78751,4,4,0,1,2,2,2005,0.14,"2,305",$303.64 ,"$699,900 ",$303.64 ,"$699,900 ",5/23/2014,6,6
6162,3204339,S,4,5400 Duval ST,78751,3,3,0,2,2,2,2013,0.15,"2,518",$287.93 ,"$725,000 ",$279.98 ,"$705,000 ",5/23/2014,2,2
6163,8413115,S,4,5015 Westfield DR,78731,4,3,1,2,2,2,2013,0.16,"2,620",$278.59 ,"$729,900 ",$274.43 ,"$719,000 ",2/27/2014,86,86
6164,4906727,S,4,2600 FISET DR,78731,4,2,0,2,1,2,1955,0.23,"2,773",$270.28 ,"$749,500 ",$265.06 ,"$735,000 ",6/30/2014,18,18
6165,8044409,S,4,5515 Shoalwood Ave,78756,3,2,1,1,1,2,1941,0.39,"2,355",$297.24 ,"$700,000 ",$312.10 ,"$735,000 ",4/30/2014,5,5
6166,6873588,S,4,2816 W 50th ST,78731,4,3,0,1,2,2,2014,0.18,"2,907",$259.68 ,"$754,900 ",$257.99 ,"$749,990 ",3/17/2014,69,69
6167,7833470,S,4,2814 W 50th ST,78731,5,3,0,1,2,2,2014,0.16,"2,599",$284.72 ,"$739,990 ",$292.04 ,"$759,000 ",7/25/2014,1,1
6168,5584765,S,4,5002 Placid PL,78731,5,3,0,1,2,2,2014,0.17,"2,599",$284.72 ,"$739,990 ",$292.80 ,"$761,000 ",9/22/2014,31,31
6169,5323031,S,4,3909 Petes PATH,78731,4,3,1,2,1,0,1953,0.16,"2,868",$278.91 ,"$799,900 ",$271.97 ,"$780,000 ",1/31/2014,4,4
6170,3913090,S,4,4526 Avenue G,78751,4,3,0,2,2,0,1955,0.18,"2,421",$330.03 ,"$799,000 ",$330.03 ,"$799,000 ",3/20/2014,,
6171,4898859,S,4,2603 W 49th ST,78731,3,2,0,3,1,0,2007,0.35,"2,704",$323.59 ,"$875,000 ",$325.44 ,"$880,000 ",6/23/2014,9,9
6172,2366406,S,4,700 E 41st ST E,78751,3,3,0,2,2,2,1912,0.26,"3,083",$321.12 ,"$990,000 ",$296.79 ,"$915,000 ",8/21/2014,138,138
6173,3572738,S,5,5106 Prock LN,78721,1,1,0,1,1,0,1950,0.18,908,$82.49 ,"$74,900 ",$83.70 ,"$76,000 ",3/25/2014,5,5
6174,7655557,S,5,1220 Delano ST,78721,2,1,0,1,1,0,1950,0.17,864,$104.17 ,"$90,000 ",$103.62 ,"$89,525 ",5/15/2014,9,9
6175,3444979,S,5,5213 Delores Ave,78721,2,1,0,1,1,0,1950,0.13,728,$116.76 ,"$85,000 ",$127.75 ,"$93,000 ",5/30/2014,2,2
6176,3507882,S,5,1005 Arthur Stiles RD,78721,3,1,0,1,1,0,1971,0.17,"1,170",$89.74 ,"$105,000 ",$89.57 ,"$104,799 ",2/28/2014,28,28
6177,3571223,S,5,1703 Meander DR,78721,2,1,0,1,1,0,1962,0.13,940,$106.38 ,"$100,000 ",$111.70 ,"$105,000 ",2/3/2014,1,1
6178,9535233,S,5,1608 Meander DR,78721,3,1,0,1,1,0,1964,0.15,"1,000",$148.50 ,"$148,500 ",$107.00 ,"$107,000 ",3/19/2014,21,21
6179,3840582,S,5,5100 Lott Ave,78721,2,1,0,1,1,0,1954,0.14,800,$162.38 ,"$129,900 ",$151.25 ,"$121,000 ",5/27/2014,9,9
6180,4263202,S,5,1401 N Redondo DR,78721,3,2,0,1,1,2,1962,0.17,"1,246",$104.33 ,"$130,000 ",$100.32 ,"$125,000 ",5/9/2014,2,2
6181,7553212,S,5,5506 Samuel Huston Ave,78721,2,1,0,2,1,0,1960,0.31,912,$137.06 ,"$125,000 ",$137.06 ,"$125,000 ",3/19/2014,2,2
6182,2731986,S,5,5203 Samuel Huston Ave,78721,3,1,0,1,1,0,1959,0.18,840,$154.64 ,"$129,900 ",$157.14 ,"$132,000 ",4/4/2014,9,201
6183,6501968,S,5,5400 Samuel Huston Ave,78721,2,1,0,1,1,0,1960,0.18,624,$216.35 ,"$135,000 ",$216.35 ,"$135,000 ",9/5/2014,16,16
6184,3632978,S,5,1812 Adina ST,78721,4,1,1,1,1,0,1964,0.18,"1,246",$128.41 ,"$160,000 ",$109.15 ,"$136,000 ",6/20/2014,48,48
6185,5699918,S,5,5406 Bolm RD,78721,2,1,0,1,1,3,1948,0.25,985,$136.95 ,"$134,900 ",$140.00 ,"$137,900 ",5/7/2014,6,6
6186,7572249,S,5,1228 Delano ST,78721,3,2,1,1,1,0,1950,0.16,"1,584",$88.38 ,"$140,000 ",$88.38 ,"$140,000 ",5/16/2014,11,11
6187,4715101,S,5,4702 Tanney ST,78721,3,1,0,1,1,0,1953,0.16,840,$177.38 ,"$149,000 ",$174.40 ,"$146,500 ",5/21/2014,73,73
6188,1422421,S,5,2923 E 14th ST,78702,2,1,0,1,1,0,1951,0.1,"1,000",$150.00 ,"$150,000 ",$150.00 ,"$150,000 ",2/10/2014,3,3
6189,1506488,S,5,1716 Hillcrest LN,78721,2,1,0,1,1,0,1961,0.14,800,$193.63 ,"$154,900 ",$190.00 ,"$152,000 ",1/17/2014,14,14
6190,8780807,S,5,1215 Arthur Stiles RD,78721,3,1,1,1,1,0,1969,0.18,"1,424",$112.29 ,"$159,900 ",$108.78 ,"$154,900 ",4/30/2014,82,82
6191,7244688,S,5,2215 Santa Rita,78702,2,1,0,1,1,0,1930,0,720,$276.39 ,"$199,000 ",$222.22 ,"$160,000 ",6/11/2014,24,73
6192,7590928,S,5,1404 Singleton Ave,78702,2,1,0,1,1,0,1940,0.15,912,$175.44 ,"$160,000 ",$175.44 ,"$160,000 ",10/14/2014,2,2
6193,2713409,S,5,2907 Castro ST,78702,3,1,0,1,1,0,1947,0.15,720,$263.89 ,"$190,000 ",$222.92 ,"$160,500 ",2/28/2014,40,40
6194,3041144,S,5,1119 Arthur Stiles RD,78721,3,1,0,2,1,0,1969,0.19,"1,602",$106.05 ,"$169,900 ",$102.37 ,"$164,000 ",4/15/2014,18,18
6195,5946813,S,5,2510 E 17th ST,78702,2,1,0,1,1,0,1937,0.09,760,$210.39 ,"$159,900 ",$217.11 ,"$165,000 ",3/26/2014,5,5
6196,5361157,S,5,1703 Astor PL,78721,3,1,1,1,1,2,1960,0.29,"1,180",$148.31 ,"$175,000 ",$139.83 ,"$165,000 ",2/20/2014,2,2
6197,9547165,S,5,2503 Bryan ST,78702,3,2,0,1,1,0,1930,0.13,840,$208.33 ,"$175,000 ",$196.43 ,"$165,000 ",2/4/2014,13,13
6198,7248366,S,5,2811 E 4th ST,78702,1,1,0,1,1,0,1930,0.07,588,$255.10 ,"$150,000 ",$284.01 ,"$167,000 ",4/18/2014,7,7
6199,8588952,S,5,5202 Woodmoor DR,78721,3,2,0,3,2,0,1965,0.18,"2,300",$78.22 ,"$179,900 ",$73.04 ,"$168,000 ",5/28/2014,43,98
6200,8433391,S,5,5501 Prock LN,78721,1,1,1,1,1,0,1950,0.14,"1,256",$135.35 ,"$170,000 ",$135.35 ,"$170,000 ",5/1/2014,,
