,Zip,Sqft Total,List Price,Sold/Lease$/SqFt,Sold/Lease Price,Sold/Lease Date
3461,78729.0,"1,860","$255,000 ",$140.05 ,"$260,500 ",12/12/2016
3462,78729.0,"2,094","$265,000 ",$124.40 ,"$260,500 ",8/19/2016
3463,78729.0,"1,567","$266,483 ",$168.79 ,"$264,500 ",8/24/2016
3464,78729.0,"1,279","$265,000 ",$207.19 ,"$265,000 ",12/22/2016
3465,78729.0,"1,561","$259,900 ",$169.76 ,"$265,000 ",7/20/2016
3466,78750.0,"1,526","$265,499 ",$173.98 ,"$265,499 ",12/30/2016
3467,78729.0,"1,728","$264,900 ",$153.94 ,"$266,000 ",12/5/2016
3468,78729.0,"1,934","$267,990 ",$137.64 ,"$266,200 ",9/28/2016
3469,78729.0,"1,720","$265,600 ",$154.94 ,"$266,500 ",7/11/2016
3470,78750.0,"1,819","$269,000 ",$147.22 ,"$267,800 ",9/29/2016
3471,78750.0,"1,513","$269,000 ",$177.79 ,"$269,000 ",7/1/2016
3472,78729.0,"1,683","$275,000 ",$160.43 ,"$270,000 ",8/24/2016
3473,78750.0,"1,565","$258,900 ",$172.52 ,"$270,000 ",7/22/2016
3474,78729.0,"2,135","$270,000 ",$126.46 ,"$270,000 ",7/21/2016
3475,78750.0,"2,084","$279,900 ",$129.56 ,"$270,000 ",6/24/2016
3476,78729.0,"1,601","$259,997 ",$169.89 ,"$272,000 ",8/26/2016
3477,78729.0,"2,215","$264,900 ",$124.15 ,"$275,000 ",11/18/2016
3478,78729.0,"1,835","$280,000 ",$149.86 ,"$275,000 ",8/5/2016
3479,78729.0,"2,700","$259,900 ",$101.85 ,"$275,000 ",8/12/2016
3480,78750.0,"2,290","$275,000 ",$120.09 ,"$275,000 ",6/28/2016
3481,78750.0,"1,595","$259,900 ",$172.98 ,"$275,900 ",9/16/2016
3482,78750.0,"2,143","$278,000 ",$128.79 ,"$276,000 ",11/14/2016
3483,78729.0,"1,934","$278,900 ",$144.26 ,"$279,000 ",12/22/2016
3484,78750.0,"1,804","$279,500 ",$155.16 ,"$279,900 ",7/29/2016
3485,78729.0,"1,673","$282,500 ",$167.36 ,"$280,000 ",12/28/2016
3486,78729.0,"2,256","$289,900 ",$124.11 ,"$280,000 ",11/30/2016
3487,78750.0,"2,235","$295,000 ",$125.28 ,"$280,000 ",10/14/2016
3488,78729.0,"2,240","$289,900 ",$125.00 ,"$280,000 ",8/23/2016
3489,78729.0,"1,662","$280,000 ",$168.47 ,"$280,000 ",8/1/2016
3490,78750.0,"2,651","$295,000 ",$105.62 ,"$280,000 ",7/15/2016
3491,78729.0,"1,555","$275,000 ",$180.64 ,"$280,900 ",7/8/2016
3492,78729.0,"2,307","$312,000 ",$121.80 ,"$281,000 ",7/22/2016
3493,78729.0,"2,176","$275,000 ",$129.83 ,"$282,500 ",9/23/2016
3494,78729.0,"2,287","$289,900 ",$123.69 ,"$282,889 ",9/8/2016
3495,78729.0,"1,998","$285,000 ",$142.64 ,"$285,000 ",10/31/2016
3496,78729.0,"2,074","$287,000 ",$138.38 ,"$287,000 ",12/28/2016
3497,78729.0,"2,421","$300,000 ",$118.96 ,"$288,000 ",11/10/2016
3498,78750.0,"2,079","$299,900 ",$138.53 ,"$288,000 ",8/16/2016
3499,78729.0,"1,779","$299,000 ",$162.96 ,"$289,900 ",12/19/2016
3500,78729.0,"2,073","$290,000 ",$139.89 ,"$290,000 ",9/9/2016
3501,78729.0,"1,950","$290,000 ",$148.72 ,"$290,000 ",9/9/2016
3502,78729.0,"1,829","$299,900 ",$159.65 ,"$292,000 ",10/15/2016
3503,78729.0,"1,983","$289,000 ",$147.25 ,"$292,000 ",8/11/2016
3504,78750.0,"1,484","$259,900 ",$196.77 ,"$292,000 ",6/30/2016
3505,78729.0,"2,246","$282,900 ",$130.41 ,"$292,900 ",12/1/2016
3506,78729.0,"2,194","$285,000 ",$133.55 ,"$293,000 ",8/19/2016
3507,78729.0,"1,606","$275,000 ",$182.91 ,"$293,750 ",6/1/2016
3508,78729.0,"2,563","$295,000 ",$115.10 ,"$295,000 ",12/30/2016
3509,78729.0,"1,775","$295,000 ",$166.20 ,"$295,000 ",10/26/2016
3510,78729.0,"2,315","$299,500 ",$127.43 ,"$295,000 ",12/2/2016
3511,78729.0,"1,740","$298,000 ",$169.54 ,"$295,000 ",8/29/2016
3512,78729.0,"2,281","$310,000 ",$129.33 ,"$295,000 ",12/21/2016
3513,78750.0,"1,512","$307,500 ",$195.77 ,"$296,000 ",8/29/2016
3514,78750.0,"2,288","$340,000 ",$130.25 ,"$298,017 ",12/22/2016
3515,78729.0,"2,400","$299,000 ",$124.58 ,"$299,000 ",11/30/2016
3516,78729.0,"2,848","$299,000 ",$104.99 ,"$299,000 ",8/26/2016
3517,78750.0,"1,634","$300,000 ",$183.60 ,"$300,000 ",7/29/2016
3518,78750.0,"1,804","$307,500 ",$166.30 ,"$300,000 ",8/24/2016
3519,78729.0,"2,416","$299,999 ",$124.17 ,"$300,000 ",8/24/2016
3520,78729.0,"2,175","$300,000 ",$137.93 ,"$300,000 ",8/24/2016
3521,78729.0,"1,993","$299,000 ",$151.28 ,"$301,500 ",8/1/2016
3522,78729.0,"2,200","$300,000 ",$137.27 ,"$302,000 ",12/19/2016
3523,78729.0,"2,037","$299,900 ",$148.26 ,"$302,000 ",8/16/2016
3524,78750.0,"2,616","$279,950 ",$115.63 ,"$302,500 ",8/22/2016
3525,78750.0,"2,205","$309,000 ",$137.87 ,"$304,000 ",6/22/2016
3526,78726.0,"1,837","$310,000 ",$166.03 ,"$305,000 ",10/28/2016
3527,78729.0,"2,186","$300,000 ",$139.52 ,"$305,000 ",7/18/2016
3528,78750.0,"2,288","$325,000 ",$133.74 ,"$306,000 ",12/15/2016
3529,78750.0,"1,812","$309,000 ",$170.53 ,"$309,000 ",7/22/2016
3530,78750.0,"1,742","$309,900 ",$177.38 ,"$309,000 ",6/30/2016
3531,78750.0,"2,377","$314,900 ",$130.21 ,"$309,500 ",10/12/2016
3532,78729.0,"2,096","$309,000 ",$147.90 ,"$310,000 ",12/15/2016
3533,78729.0,"2,132","$315,000 ",$145.40 ,"$310,000 ",8/15/2016
3534,78729.0,"2,195","$295,000 ",$141.23 ,"$310,000 ",7/26/2016
3535,78750.0,"2,140","$310,000 ",$144.86 ,"$310,000 ",7/15/2016
3536,78729.0,"1,799","$300,000 ",$173.15 ,"$311,500 ",9/23/2016
3537,78729.0,"2,002","$315,000 ",$155.84 ,"$312,000 ",9/6/2016
3538,78750.0,"2,110","$324,900 ",$148.10 ,"$312,500 ",8/31/2016
3539,78750.0,"2,060","$319,899 ",$151.94 ,"$313,000 ",12/7/2016
3540,78750.0,"2,217","$325,900 ",$141.41 ,"$313,500 ",7/6/2016
3541,78729.0,"1,675","$299,900 ",$188.06 ,"$315,000 ",10/14/2016
3542,78729.0,"2,259","$325,000 ",$139.44 ,"$315,000 ",8/24/2016
3543,78750.0,"1,960","$319,000 ",$162.76 ,"$319,000 ",12/12/2016
3544,78729.0,"2,080","$319,000 ",$153.37 ,"$319,000 ",10/26/2016
3545,78729.0,"2,477","$319,900 ",$129.15 ,"$319,900 ",7/22/2016
3546,78729.0,"2,382","$324,500 ",$134.34 ,"$320,000 ",7/29/2016
3547,78729.0,"2,293","$320,000 ",$139.56 ,"$320,000 ",7/1/2016
3548,78729.0,"1,972","$305,000 ",$162.27 ,"$320,000 ",6/29/2016
3549,78729.0,"2,029","$315,000 ",$158.21 ,"$321,000 ",9/22/2016
3550,78750.0,"2,577","$350,000 ",$125.73 ,"$324,000 ",9/21/2016
3551,78750.0,"2,425","$324,900 ",$133.98 ,"$324,900 ",11/7/2016
3552,78750.0,"1,943","$325,000 ",$167.27 ,"$325,000 ",8/12/2016
3553,78729.0,"2,172","$325,000 ",$149.72 ,"$325,200 ",11/18/2016
3554,78750.0,"2,309","$325,000 ",$140.97 ,"$325,500 ",10/21/2016
3555,78729.0,"1,986","$316,000 ",$164.15 ,"$326,000 ",9/2/2016
3556,78729.0,"2,345","$329,000 ",$140.30 ,"$329,000 ",11/10/2016
3557,78729.0,"2,450","$329,900 ",$134.65 ,"$329,900 ",11/30/2016
3558,78726.0,"1,970","$332,000 ",$168.53 ,"$332,000 ",10/21/2016
3559,78729.0,"2,149","$340,000 ",$155.19 ,"$333,500 ",11/18/2016
3560,78726.0,"2,521","$324,900 ",$132.88 ,"$335,000 ",9/13/2016
3561,78729.0,"2,042","$340,000 ",$164.05 ,"$335,000 ",9/22/2016
3562,78729.0,"1,996","$337,600 ",$169.34 ,"$338,000 ",12/6/2016
3563,78729.0,"2,459","$339,900 ",$138.23 ,"$339,900 ",7/8/2016
3564,78750.0,"1,935","$350,000 ",$175.71 ,"$340,000 ",10/11/2016
3565,78729.0,"2,472","$340,000 ",$137.54 ,"$340,000 ",6/24/2016
3566,78729.0,"2,982","$340,000 ",$114.02 ,"$340,000 ",5/19/2016
3567,78729.0,"2,140","$339,000 ",$159.58 ,"$341,500 ",9/12/2016
3568,78729.0,"2,652","$344,800 ",$129.98 ,"$344,700 ",9/30/2016
3569,78729.0,"2,335","$345,000 ",$147.75 ,"$345,000 ",11/29/2016
3570,78729.0,"2,558","$350,000 ",$134.87 ,"$345,000 ",7/25/2016
3571,78729.0,"2,347","$349,900 ",$147.00 ,"$345,000 ",7/18/2016
3572,78729.0,"2,558","$345,000 ",$136.04 ,"$348,000 ",7/25/2016
3573,78726.0,"3,239","$359,900 ",$107.88 ,"$349,430 ",7/20/2016
3574,78729.0,"2,772","$350,000 ",$126.26 ,"$350,000 ",10/27/2016
3575,78729.0,"2,266","$350,000 ",$154.46 ,"$350,000 ",9/16/2016
3576,78726.0,"2,070","$359,900 ",$170.05 ,"$352,000 ",11/22/2016
3577,78729.0,"2,092","$369,000 ",$169.22 ,"$354,000 ",11/4/2016
3578,78729.0,"2,724","$365,000 ",$130.14 ,"$354,500 ",11/8/2016
3579,78729.0,"3,471","$368,000 ",$103.14 ,"$358,000 ",11/8/2016
3580,78729.0,"3,431","$365,000 ",$105.48 ,"$361,900 ",9/7/2016
3581,78729.0,"2,025","$359,900 ",$180.05 ,"$364,600 ",7/22/2016
3582,78729.0,"2,758","$365,000 ",$132.34 ,"$365,000 ",8/15/2016
3583,78729.0,"3,244","$369,000 ",$112.52 ,"$365,000 ",8/15/2016
3584,78729.0,"2,493","$365,000 ",$146.41 ,"$365,000 ",6/20/2016
3585,78750.0,"1,854","$375,900 ",$197.10 ,"$365,423 ",8/5/2016
3586,78750.0,"2,850","$385,000 ",$131.58 ,"$375,000 ",11/2/2016
3587,78729.0,"2,827","$378,800 ",$133.53 ,"$377,500 ",7/6/2016
3588,78726.0,"2,295","$380,000 ",$165.14 ,"$379,000 ",12/30/2016
3589,78750.0,"2,773","$375,000 ",$137.04 ,"$380,000 ",10/19/2016
3590,78726.0,"2,605","$389,900 ",$147.75 ,"$384,900 ",8/26/2016
3591,78729.0,"2,382","$399,900 ",$161.63 ,"$385,000 ",8/3/2016
3592,78726.0,"2,616","$395,000 ",$148.51 ,"$388,500 ",12/27/2016
3593,78726.0,"2,335","$399,900 ",$169.23 ,"$395,150 ",12/29/2016
3594,78726.0,"2,414","$409,500 ",$165.70 ,"$400,000 ",12/2/2016
3595,78726.0,"3,487","$414,995 ",$114.71 ,"$400,000 ",9/13/2016
3596,78750.0,"1,997","$425,000 ",$206.31 ,"$412,000 ",9/27/2016
3597,78726.0,"2,879","$419,900 ",$144.15 ,"$415,000 ",12/8/2016
3598,78726.0,"2,656","$425,000 ",$157.19 ,"$417,500 ",11/9/2016
3599,78726.0,"2,548","$447,355 ",$163.85 ,"$417,500 ",12/15/2016
3600,78750.0,"1,967","$445,000 ",$217.08 ,"$427,000 ",10/14/2016
3601,78750.0,"2,315","$439,499 ",$184.71 ,"$427,600 ",11/30/2016
3602,78726.0,"3,199","$424,900 ",$134.42 ,"$430,000 ",9/19/2016
3603,78750.0,"2,009","$425,000 ",$214.04 ,"$430,000 ",8/29/2016
3604,78750.0,"2,490","$459,000 ",$176.71 ,"$440,000 ",10/17/2016
3605,78726.0,"3,053","$450,000 ",$144.94 ,"$442,500 ",8/18/2016
3606,78750.0,"2,269","$459,000 ",$195.02 ,"$442,500 ",8/24/2016
3607,78750.0,"2,374","$450,000 ",$186.82 ,"$443,500 ",11/1/2016
3608,78726.0,"2,570","$454,774 ",$173.06 ,"$444,774 ",11/16/2016
3609,78726.0,"3,126","$444,900 ",$142.35 ,"$445,000 ",10/11/2016
3610,78750.0,"2,123","$435,000 ",$209.61 ,"$445,000 ",7/13/2016
3611,78726.0,"3,150","$450,000 ",$141.27 ,"$445,000 ",9/16/2016
3612,78726.0,"3,329","$449,000 ",$135.18 ,"$450,000 ",9/16/2016
3613,78726.0,"2,660","$474,900 ",$169.17 ,"$450,000 ",7/8/2016
3614,78750.0,"2,302","$459,000 ",$196.35 ,"$452,000 ",12/22/2016
3615,78726.0,"3,363","$470,000 ",$134.40 ,"$452,000 ",11/7/2016
3616,78726.0,"3,206","$455,000 ",$141.92 ,"$455,000 ",11/14/2016
3617,78750.0,"2,592","$499,900 ",$175.89 ,"$455,900 ",6/17/2016
3618,78750.0,"2,089","$439,000 ",$222.59 ,"$465,000 ",12/1/2016
3619,78750.0,"2,326","$479,000 ",$200.77 ,"$467,000 ",11/4/2016
3620,78750.0,"2,176","$464,000 ",$215.99 ,"$470,000 ",8/18/2016
3621,78726.0,"2,600","$475,000 ",$180.77 ,"$470,000 ",7/20/2016
3622,78750.0,"2,501","$490,000 ",$189.12 ,"$473,000 ",10/21/2016
3623,78750.0,"2,428","$489,900 ",$195.40 ,"$474,425 ",8/31/2016
3624,78726.0,"1,800","$490,000 ",$266.11 ,"$479,000 ",11/29/2016
3625,78750.0,"2,133","$484,950 ",$225.04 ,"$480,000 ",12/16/2016
3626,78750.0,"2,873","$495,000 ",$169.16 ,"$486,000 ",11/9/2016
3627,78750.0,"3,053","$499,000 ",$159.19 ,"$486,000 ",10/28/2016
3628,78726.0,"3,356","$529,000 ",$145.41 ,"$488,000 ",9/23/2016
3629,78750.0,"3,735","$489,000 ",$130.92 ,"$489,000 ",7/15/2016
3630,78750.0,"2,696","$499,900 ",$181.75 ,"$490,000 ",8/17/2016
3631,78750.0,"2,411","$489,000 ",$204.06 ,"$492,000 ",8/31/2016
3632,78750.0,"2,485","$499,990 ",$198.19 ,"$492,500 ",8/17/2016
3633,78750.0,"3,565","$499,900 ",$138.84 ,"$494,950 ",12/9/2016
3634,78750.0,"2,663","$495,500 ",$186.07 ,"$495,500 ",12/12/2016
3635,78729.0,"3,535","$496,888 ",$140.56 ,"$496,888 ",11/23/2016
3636,78726.0,"3,446","$500,000 ",$145.10 ,"$500,000 ",11/18/2016
3637,78726.0,"3,633","$500,000 ",$137.63 ,"$500,000 ",10/31/2016
3638,78750.0,"3,141","$550,000 ",$159.18 ,"$500,000 ",8/19/2016
3639,78726.0,"3,450","$505,000 ",$146.38 ,"$505,000 ",7/28/2016
3640,78750.0,"2,446","$499,000 ",$206.46 ,"$505,000 ",9/8/2016
3641,78726.0,"3,499","$519,000 ",$145.61 ,"$509,500 ",10/3/2016
3642,78750.0,"2,101","$500,000 ",$242.74 ,"$510,000 ",11/17/2016
3643,78750.0,"2,662","$499,000 ",$191.59 ,"$510,000 ",8/26/2016
3644,78726.0,"3,020","$519,000 ",$168.87 ,"$510,000 ",8/15/2016
3645,78750.0,"2,557","$475,000 ",$199.45 ,"$510,000 ",7/8/2016
3646,78750.0,"2,490","$518,000 ",$204.82 ,"$510,000 ",8/25/2016
3647,78750.0,"2,901","$525,000 ",$178.21 ,"$517,000 ",11/15/2016
3648,78726.0,"2,516","$525,000 ",$206.48 ,"$519,500 ",9/9/2016
3649,78750.0,"3,531","$540,000 ",$147.98 ,"$522,500 ",10/17/2016
3650,78726.0,"2,463","$515,000 ",$213.15 ,"$525,000 ",9/12/2016
3651,78726.0,"3,975","$549,900 ",$132.83 ,"$528,000 ",7/19/2016
3652,78750.0,"2,730","$529,000 ",$193.77 ,"$529,000 ",12/22/2016
3653,78750.0,"2,713","$530,000 ",$195.36 ,"$530,000 ",8/18/2016
3654,78726.0,"4,110","$548,500 ",$130.17 ,"$535,000 ",10/5/2016
3655,78726.0,"3,547","$545,000 ",$152.24 ,"$540,000 ",11/29/2016
3656,78750.0,"2,638","$550,000 ",$205.65 ,"$542,500 ",8/9/2016
3657,78750.0,"2,866","$545,000 ",$190.51 ,"$546,000 ",8/25/2016
3658,78726.0,"3,859","$565,000 ",$142.85 ,"$551,250 ",8/17/2016
3659,78750.0,"3,971","$575,000 ",$139.76 ,"$555,000 ",10/25/2016
3660,78726.0,"3,819","$579,995 ",$146.64 ,"$560,000 ",10/5/2016
3661,78750.0,"3,436","$585,000 ",$164.44 ,"$565,000 ",8/12/2016
3662,78750.0,"2,962","$579,750 ",$192.44 ,"$570,000 ",12/12/2016
3663,78750.0,"2,902","$584,500 ",$196.42 ,"$570,000 ",9/29/2016
3664,78750.0,"2,717","$540,000 ",$209.79 ,"$570,000 ",8/31/2016
3665,78750.0,"3,254","$599,900 ",$175.17 ,"$570,000 ",9/7/2016
3666,78750.0,"2,874","$589,000 ",$200.00 ,"$574,800 ",7/13/2016
3667,78750.0,"3,316","$579,000 ",$173.40 ,"$575,000 ",8/11/2016
3668,78750.0,"3,174","$600,000 ",$182.73 ,"$580,000 ",8/15/2016
3669,78750.0,"3,022","$575,000 ",$192.75 ,"$582,500 ",10/18/2016
3670,78750.0,"3,098","$590,000 ",$190.45 ,"$590,000 ",7/28/2016
3671,78750.0,"3,254","$599,900 ",$181.32 ,"$590,000 ",9/16/2016
3672,78750.0,"2,923","$599,000 ",$203.04 ,"$593,500 ",9/14/2016
3673,78750.0,"2,727","$609,900 ",$220.02 ,"$600,000 ",12/16/2016
3674,78750.0,"2,635","$598,000 ",$231.50 ,"$610,000 ",7/6/2016
3675,78750.0,"3,603","$615,000 ",$170.69 ,"$615,000 ",7/8/2016
3676,78750.0,"3,735","$649,000 ",$167.34 ,"$625,000 ",9/2/2016
3677,78726.0,"3,847","$629,000 ",$163.50 ,"$629,000 ",11/21/2016
3678,78726.0,"3,689","$675,000 ",$176.20 ,"$650,000 ",7/29/2016
3679,78726.0,"4,586","$679,900 ",$148.71 ,"$682,000 ",9/12/2016
3680,78750.0,"3,844","$685,000 ",$178.20 ,"$685,000 ",9/26/2016
3681,78750.0,"3,599","$725,000 ",$193.46 ,"$696,250 ",8/24/2016
3682,78750.0,"4,878","$775,000 ",$156.83 ,"$765,000 ",8/27/2016
3683,78750.0,"4,326","$824,900 ",$187.82 ,"$812,500 ",11/28/2016
3684,78750.0,"4,895","$999,500 ",$204.80 ,"$1,002,503 ",6/6/2016
3685,78754.0,"1,203","$175,000 ",$145.47 ,"$175,000 ",12/8/2016
3686,78754.0,"1,429","$210,000 ",$134.71 ,"$192,500 ",11/21/2016
3687,78754.0,"1,856","$199,900 ",$105.60 ,"$196,000 ",8/15/2016
3688,78754.0,"1,659","$205,000 ",$119.95 ,"$199,000 ",12/22/2016
3689,78754.0,"1,659","$197,800 ",$121.16 ,"$201,000 ",9/22/2016
3690,78754.0,"1,810","$200,000 ",$112.98 ,"$204,500 ",10/6/2016
3691,78753.0,"2,286","$219,000 ",$89.68 ,"$205,000 ",12/6/2016
3692,78753.0,"2,153","$211,000 ",$95.68 ,"$206,000 ",12/6/2016
3693,78753.0,"1,824","$199,900 ",$114.58 ,"$209,000 ",9/28/2016
3694,78753.0,"1,540","$215,000 ",$135.71 ,"$209,000 ",8/9/2016
3695,78753.0,"1,603","$215,000 ",$134.12 ,"$215,000 ",12/16/2016
3696,78753.0,"1,629","$210,000 ",$131.98 ,"$215,000 ",6/29/2016
3697,78754.0,"2,160","$217,500 ",$101.39 ,"$219,000 ",8/26/2016
3698,78660.0,"1,349","$236,156 ",$169.86 ,"$229,139 ",10/25/2016
3699,78753.0,"2,090","$229,000 ",$111.48 ,"$233,000 ",8/24/2016
3700,78753.0,"2,511","$235,000 ",$93.59 ,"$235,000 ",12/16/2016
3701,78753.0,"2,047","$239,900 ",$114.80 ,"$235,000 ",12/5/2016
3702,78753.0,"2,222","$249,000 ",$105.76 ,"$235,000 ",7/18/2016
3703,78753.0,"2,234","$239,995 ",$106.04 ,"$236,900 ",10/4/2016
3704,78753.0,"2,526","$239,000 ",$94.02 ,"$237,500 ",7/29/2016
3705,78754.0,"1,690","$253,155 ",$142.01 ,"$240,000 ",9/29/2016
3706,78754.0,"1,540","$253,020 ",$161.05 ,"$248,020 ",7/28/2016
3707,78660.0,"1,590","$254,163 ",$156.73 ,"$249,205 ",10/24/2016
3708,78754.0,"1,690","$249,992 ",$147.92 ,"$249,992 ",8/31/2016
3709,78753.0,"2,764","$255,000 ",$90.45 ,"$250,000 ",12/28/2016
3710,78753.0,"2,756","$259,000 ",$90.71 ,"$250,000 ",11/16/2016
3711,78660.0,"1,771","$264,900 ",$143.42 ,"$254,000 ",11/30/2016
3712,78660.0,"1,715","$270,335 ",$150.75 ,"$258,530 ",12/1/2016
3713,78660.0,"1,771","$264,038 ",$146.17 ,"$258,860 ",12/22/2016
3714,78753.0,"3,587","$270,000 ",$72.48 ,"$260,000 ",9/9/2016
3715,78753.0,"3,302","$265,000 ",$80.56 ,"$266,000 ",10/17/2016
3716,78660.0,"2,351","$281,640 ",$113.84 ,"$267,640 ",11/30/2016
3717,78660.0,"2,163","$275,912 ",$125.05 ,"$270,474 ",10/31/2016
3718,78660.0,"2,438","$287,731 ",$115.74 ,"$282,173 ",10/25/2016
3719,78754.0,"2,447","$306,420 ",$120.56 ,"$295,000 ",12/30/2016
3720,78754.0,"2,643","$298,425 ",$111.97 ,"$295,925 ",8/1/2016
3721,78660.0,"2,744","$302,610 ",$108.60 ,"$298,000 ",10/28/2016
3722,78660.0,"2,977","$320,595 ",$102.45 ,"$305,000 ",10/18/2016
3723,78732.0,"1,672","$284,900 ",$171.05 ,"$286,000 ",8/30/2016
3724,78732.0,"1,672","$300,000 ",$179.43 ,"$300,000 ",9/29/2016
3725,78732.0,"1,892","$310,000 ",$158.56 ,"$300,000 ",7/6/2016
3726,78732.0,"1,831","$318,000 ",$169.31 ,"$310,000 ",12/28/2016
3727,78732.0,"1,646","$315,000 ",$191.98 ,"$316,000 ",6/15/2016
3728,78732.0,"1,840","$319,900 ",$172.28 ,"$317,000 ",9/23/2016
3729,78732.0,"2,140","$340,000 ",$148.36 ,"$317,500 ",12/13/2016
3730,78732.0,"2,099","$328,900 ",$151.41 ,"$317,800 ",8/17/2016
3731,78732.0,"1,950","$319,000 ",$164.67 ,"$321,100 ",7/15/2016
3732,78732.0,"2,422","$324,000 ",$133.77 ,"$324,000 ",12/7/2016
3733,78726.0,"1,705","$325,000 ",$190.62 ,"$325,000 ",12/7/2016
3734,78732.0,"2,360","$333,000 ",$140.68 ,"$332,000 ",12/14/2016
3735,78732.0,"2,894","$345,000 ",$115.76 ,"$335,000 ",10/17/2016
3736,78732.0,"2,576","$339,900 ",$130.61 ,"$336,450 ",9/27/2016
3737,78726.0,"2,250","$349,990 ",$150.22 ,"$338,000 ",9/13/2016
3738,78732.0,"2,925","$349,000 ",$115.90 ,"$339,000 ",12/12/2016
3739,78732.0,"1,911","$339,900 ",$177.86 ,"$339,900 ",8/16/2016
3740,78732.0,"2,183","$341,900 ",$155.98 ,"$340,500 ",8/22/2016
3741,78732.0,"2,208","$359,000 ",$155.12 ,"$342,500 ",10/14/2016
3742,78732.0,"2,776","$348,500 ",$123.56 ,"$343,000 ",12/2/2016
3743,78732.0,"2,305","$339,900 ",$149.89 ,"$345,500 ",7/27/2016
3744,78732.0,"2,886","$349,900 ",$121.28 ,"$350,000 ",12/29/2016
3745,78732.0,"2,101","$359,900 ",$167.06 ,"$351,000 ",8/11/2016
3746,78726.0,"2,751","$350,000 ",$129.70 ,"$356,800 ",8/22/2016
3747,78732.0,"2,363","$360,000 ",$151.29 ,"$357,500 ",6/22/2016
3748,78732.0,"2,648","$359,000 ",$135.57 ,"$359,000 ",9/19/2016
3749,78732.0,"2,176","$359,900 ",$166.82 ,"$363,000 ",7/25/2016
3750,78732.0,"2,717","$369,900 ",$134.34 ,"$365,000 ",9/1/2016
3751,78732.0,"2,601","$375,000 ",$140.33 ,"$365,000 ",9/29/2016
3752,78732.0,"2,727","$369,900 ",$135.64 ,"$369,900 ",8/16/2016
3753,78732.0,"2,309","$369,900 ",$160.24 ,"$370,000 ",6/20/2016
3754,78732.0,"2,744","$375,000 ",$136.66 ,"$375,000 ",11/1/2016
3755,78726.0,"2,515","$375,000 ",$149.11 ,"$375,000 ",10/27/2016
3756,78732.0,"2,721","$375,000 ",$138.18 ,"$376,000 ",7/11/2016
3757,78732.0,"2,793","$389,000 ",$134.78 ,"$376,450 ",10/17/2016
3758,78732.0,"2,668","$378,000 ",$141.12 ,"$376,500 ",10/7/2016
3759,78732.0,"2,982","$391,500 ",$127.10 ,"$379,000 ",11/30/2016
3760,78732.0,"2,187","$379,000 ",$173.30 ,"$379,000 ",9/23/2016
3761,78732.0,"2,484","$380,000 ",$154.59 ,"$384,000 ",11/22/2016
3762,78732.0,"2,808","$386,900 ",$136.75 ,"$384,000 ",7/12/2016
3763,78732.0,"2,276","$384,900 ",$169.11 ,"$384,900 ",10/3/2016
3764,78732.0,"2,751","$385,000 ",$139.95 ,"$385,000 ",6/17/2016
3765,78732.0,"2,658","$375,000 ",$146.16 ,"$388,500 ",8/26/2016
3766,78732.0,"2,607","$394,500 ",$149.79 ,"$390,500 ",7/28/2016
3767,78732.0,"2,770","$400,000 ",$142.60 ,"$395,000 ",12/9/2016
3768,78732.0,"2,721","$385,000 ",$145.17 ,"$395,000 ",8/19/2016
3769,78732.0,"2,987","$395,000 ",$132.24 ,"$395,000 ",7/14/2016
3770,78732.0,"2,918","$395,000 ",$135.37 ,"$395,000 ",7/1/2016
3771,78732.0,"2,742","$399,000 ",$145.51 ,"$399,000 ",8/19/2016
3772,78732.0,"2,929","$400,000 ",$138.10 ,"$404,500 ",12/19/2016
3773,78732.0,"2,931","$419,900 ",$138.18 ,"$405,000 ",12/16/2016
3774,78732.0,"2,870","$410,000 ",$141.81 ,"$407,000 ",8/26/2016
3775,78732.0,"2,835","$400,000 ",$143.74 ,"$407,500 ",8/10/2016
3776,78732.0,"1,935","$409,900 ",$210.59 ,"$407,500 ",8/26/2016
3777,78732.0,"3,048","$410,000 ",$134.51 ,"$410,000 ",8/19/2016
3778,78732.0,"2,682","$415,000 ",$152.87 ,"$410,000 ",7/18/2016
3779,78732.0,"2,908","$415,000 ",$142.45 ,"$414,245 ",10/28/2016
3780,78732.0,"3,104","$425,000 ",$133.70 ,"$415,000 ",12/1/2016
3781,78732.0,"2,700","$415,000 ",$153.70 ,"$415,000 ",7/19/2016
3782,78732.0,"3,173","$429,900 ",$131.11 ,"$416,000 ",11/30/2016
3783,78732.0,"2,169","$419,000 ",$192.72 ,"$418,000 ",9/23/2016
3784,78726.0,"2,793","$415,000 ",$149.66 ,"$418,000 ",7/21/2016
3785,78732.0,"2,413","$425,000 ",$176.13 ,"$425,000 ",8/30/2016
3786,78732.0,"2,608","$425,000 ",$162.96 ,"$425,000 ",9/30/2016
3787,78726.0,"2,261","$439,900 ",$187.97 ,"$425,000 ",9/28/2016
3788,78732.0,"2,960","$429,000 ",$143.58 ,"$425,000 ",8/19/2016
3789,78732.0,"3,174","$425,000 ",$133.90 ,"$425,000 ",6/30/2016
3790,78732.0,"3,416","$430,000 ",$125.29 ,"$428,000 ",9/19/2016
3791,78732.0,"3,165","$429,000 ",$135.55 ,"$429,000 ",9/30/2016
3792,78726.0,"3,288","$429,900 ",$130.75 ,"$429,900 ",8/18/2016
